lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
23	9766.882	6183.563	6476.224	5993.717	5802.031	5563.838	5294.931	5055.555	4713.283	4091.407	3537.264	2903.953	2412.074	1911.241	1496.628	1060.429	755.89	453.2	267.986	131.818	51.059	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	51.059	131.818	267.986	453.2	755.89	1060.429	1496.628	1911.241	2412.074	2903.953	3537.264	4091.407	4713.283	5055.555	5294.931	5563.838	5802.031	5993.717
24	8845.079	4287.706	5000.429	4805.691	4871.281	4838.985	4712.758	4507.44	4226.817	3760.737	3235.835	2629.3	2196.847	1770.35	1315.12	887.597	579.91	350.365	198.798	85.362	20.236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20.236	85.362	198.798	350.365	579.91	887.597	1315.12	1770.35	2196.847	2629.3	3235.835	3760.737	4226.817	4507.44	4712.758	4838.985	4871.281	4805.691
25	6200.959	4412.237	4744.759	4485.27	4400.34	4252.525	4062.939	3757.419	3496.732	3029.061	2568.326	2108.536	1779.837	1415.663	1091.616	811.071	566.974	404.939	238.265	156.3	88	-1	14.752	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	14.752	-1	88	156.3	238.265	404.939	566.974	811.071	1091.616	1415.663	1779.837	2108.536	2568.326	3029.061	3496.732	3757.419	4062.939	4252.525	4400.34	4485.27
26	4097.511	3651.946	3698.695	3537.478	3525.218	3507.752	3359.44	3227.345	2969.378	2571.139	2208.717	1799.748	1557.616	1286.259	1003.176	748.177	597.523	448.171	488.62	272.289	145.814	46.54	13.965	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	13.965	46.54	145.814	272.289	488.62	448.171	597.523	748.177	1003.176	1286.259	1557.616	1799.748	2208.717	2571.139	2969.378	3227.345	3359.44	3507.752	3525.218	3537.478
27	2537.86	4388.358	3858.485	3360.192	3053.664	2830.561	2625.728	2323.192	2276.326	1958.721	1673.175	1461.008	1251.683	1120.183	957.558	873.601	804.386	563.142	398.115	367.389	285.522	180.264	98.319	43.058	16.351	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	16.351	43.058	98.319	180.264	285.522	367.389	398.115	563.142	804.386	873.601	957.558	1120.183	1251.683	1461.008	1673.175	1958.721	2276.326	2323.192	2625.728	2830.561	3053.664	3360.192
28	1918.88	2127.405	2167.553	2097.908	2102.835	2080.351	1962.963	2004.585	1894.805	1713.316	1423.74	1185.022	1149.596	1045.908	989.348	680.471	627.26	568.143	567.265	542.62	406.63	245.591	159.086	90.065	32.034	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	32.034	90.065	159.086	245.591	406.63	542.62	567.265	568.143	627.26	680.471	989.348	1045.908	1149.596	1185.022	1423.74	1713.316	1894.805	2004.585	1962.963	2080.351	2102.835	2097.908
29	1263.793	2047.838	1769.426	1606.561	1559.809	1532.381	1532.389	1530.574	1644.66	1491.243	1363.571	1102.223	1179.666	1128.285	1052.162	993.174	851.275	787.906	625.341	505.423	437.155	276.862	182.845	78.304	42.712	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	42.712	78.304	182.845	276.862	437.155	505.423	625.341	787.906	851.275	993.174	1052.162	1128.285	1179.666	1102.223	1363.571	1491.243	1644.66	1530.574	1532.389	1532.381	1559.809	1606.561
30	1572.054	863.626	942.575	964.931	1051.779	1132.011	1197.453	1292.606	1177.542	1184.151	890.184	806.313	804.407	943.68	938.023	866.213	1010.552	832.569	900.524	608.457	445.932	350.998	217.339	109.319	64.582	12.202	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12.202	64.582	109.319	217.339	350.998	445.932	608.457	900.524	832.569	1010.552	866.213	938.023	943.68	804.407	806.313	890.184	1184.151	1177.542	1292.606	1197.453	1132.011	1051.779	964.931
31	903.963	696.219	857.821	821.68	814.898	827.787	864.093	1255.698	898.773	992.358	924.249	949.511	808.405	1156.173	1084.519	692.546	774.731	722.311	581.683	594.556	363.716	326.775	206.553	140.271	62.824	18.056	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	18.056	62.824	140.271	206.553	326.775	363.716	594.556	581.683	722.311	774.731	692.546	1084.519	1156.173	808.405	949.511	924.249	992.358	898.773	1255.698	864.093	827.787	814.898	821.68
32	541.83	318.141	434.026	478.31	580.842	705.16	850.202	1042.414	930.808	1062.17	943.648	881.635	768.481	1009.621	847.956	983.19	643.353	624.948	517.504	392.21	431.618	303.146	179.978	91.069	68.422	15.002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15.002	68.422	91.069	179.978	303.146	431.618	392.21	517.504	624.948	643.353	983.19	847.956	1009.621	768.481	881.635	943.648	1062.17	930.808	1042.414	850.202	705.16	580.842	478.31
