lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
22	1184.867	1183.6	1215.155	1248.354	1278.729	1308.706	1339.16	1375.458	1409.573	1455.392	1496.085	1545.264	1585.13	1627.588	1668.51	1707.212	1748.065	1796.247	1823.499	1908.899	2100.726	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2100.726	1908.899	1823.499	1796.247	1748.065	1707.212	1668.51	1627.588	1585.13	1545.264	1496.085	1455.392	1409.573	1375.458	1339.16	1308.706	1278.729	1248.354
23	1219.769	1176.146	1215.198	1248.548	1281.314	1313.401	1345.107	1375.799	1408.714	1452.455	1493.491	1543.794	1581.584	1618.66	1653.331	1697.885	1726.396	1779.757	1796.774	1850.649	1890.615	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1890.615	1850.649	1796.774	1779.757	1726.396	1697.885	1653.331	1618.66	1581.584	1543.794	1493.491	1452.455	1408.714	1375.799	1345.107	1313.401	1281.314	1248.548
24	1202.317	1217.908	1243.22	1274.809	1301.015	1326.906	1353.337	1381.549	1407.975	1445.45	1482.995	1530.008	1557.634	1585.044	1621.043	1669.944	1707.398	1749.332	1774.563	1850.802	2021.466	2507.337	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2507.337	2021.466	1850.802	1774.563	1749.332	1707.398	1669.944	1621.043	1585.044	1557.634	1530.008	1482.995	1445.45	1407.975	1381.549	1353.337	1326.906	1301.015	1274.809
25	1227.777	1192.087	1228.209	1261.916	1292.678	1322.558	1351.702	1387.473	1416.191	1453.309	1492.189	1532.156	1553.003	1575.371	1596.238	1615.782	1630.173	1626.856	1616.992	1638.535	1666.349	2159.714	2001.331	2504.297	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2504.297	2001.331	2159.714	1666.349	1638.535	1616.992	1626.856	1630.173	1615.782	1596.238	1575.371	1553.003	1532.156	1492.189	1453.309	1416.191	1387.473	1351.702	1322.558	1292.678	1261.916
26	1267.497	1178.484	1231.11	1267.132	1299.331	1326.696	1356.681	1383.302	1408.644	1444.726	1472.587	1511.331	1520.699	1530.943	1543.169	1560.675	1542.751	1530.332	1447.014	1510.171	1538.689	1829.625	2124.388	2301.081	2575.144	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2575.144	2301.081	2124.388	1829.625	1538.689	1510.171	1447.014	1530.332	1542.751	1560.675	1543.169	1530.943	1520.699	1511.331	1472.587	1444.726	1408.644	1383.302	1356.681	1326.696	1299.331	1267.132
27	1303.7	1120.907	1188.273	1236.315	1281.62	1319.795	1354.099	1390.386	1405.665	1440.344	1469.065	1489.932	1502.962	1496.081	1487.954	1477.593	1454.923	1473.923	1508.351	1492.179	1510.153	1601.151	1692.718	1931.824	2150.751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2150.751	1931.824	1692.718	1601.151	1510.153	1492.179	1508.351	1473.923	1454.923	1477.593	1487.954	1496.081	1502.962	1489.932	1469.065	1440.344	1405.665	1390.386	1354.099	1319.795	1281.62	1236.315
28	1307.413	1181.053	1231.673	1264.562	1294.502	1321.604	1352.995	1363.852	1383.007	1408.684	1442.493	1472.304	1450.729	1446.389	1421.078	1478.502	1461.25	1469.164	1443.947	1431.329	1481.124	1604.421	1677.377	1805.816	2033.509	2707.037	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2707.037	2033.509	1805.816	1677.377	1604.421	1481.124	1431.329	1443.947	1469.164	1461.25	1478.502	1421.078	1446.389	1450.729	1472.304	1442.493	1408.684	1383.007	1363.852	1352.995	1321.604	1294.502	1264.562
29	1349.86	1131.866	1206.786	1247.611	1283.959	1313.464	1335.165	1348.36	1342.37	1369.478	1382.594	1426.648	1391.937	1389.86	1376.846	1381.708	1400.78	1399.358	1423.91	1464.366	1483.284	1589.038	1656.832	1873.68	2007.961	2351.664	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2351.664	2007.961	1873.68	1656.832	1589.038	1483.284	1464.366	1423.91	1399.358	1400.78	1381.708	1376.846	1389.86	1391.937	1426.648	1382.594	1369.478	1342.37	1348.36	1335.165	1313.464	1283.959	1247.611
30	1265.878	1268.956	1291.809	1300.383	1302.622	1304.709	1308.365	1308.504	1339.618	1341.191	1405.355	1427.331	1416.387	1374.648	1368.878	1383.466	1337.126	1362.413	1344.135	1423.751	1488.878	1519.332	1618.355	1769.662	1881.444	2280.621	2689.161	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2689.161	2280.621	1881.444	1769.662	1618.355	1519.332	1488.878	1423.751	1344.135	1362.413	1337.126	1383.466	1368.878	1374.648	1416.387	1427.331	1405.355	1341.191	1339.618	1308.504	1308.365	1304.709	1302.622	1300.383
31	1307.955	1234.57	1246.913	1273.226	1298.749	1315.92	1324.362	1261.884	1331.203	1321.372	1329.692	1338.609	1355.601	1294.222	1317.624	1411.125	1394.952	1401.32	1443.359	1429.035	1544.334	1552.28	1632.441	1703.606	1848.992	2087.606	2499.07	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2499.07	2087.606	1848.992	1703.606	1632.441	1552.28	1544.334	1429.035	1443.359	1401.32	1394.952	1411.125	1317.624	1294.222	1355.601	1338.609	1329.692	1321.372	1331.203	1261.884	1324.362	1315.92	1298.749	1273.226
32	1373.315	1382.921	1354.523	1340.613	1313.51	1286.035	1260.661	1224.427	1259.483	1250.663	1280.667	1307.229	1353.463	1309.483	1340.446	1328.753	1416.676	1419.531	1443.419	1502.266	1478.042	1532.884	1635.436	1780.661	1821.746	2143.698	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2143.698	1821.746	1780.661	1635.436	1532.884	1478.042	1502.266	1443.419	1419.531	1416.676	1328.753	1340.446	1309.483	1353.463	1307.229	1280.667	1250.663	1259.483	1224.427	1260.661	1286.035	1313.51	1340.613
33	1301.54	1421.323	1383.371	1359.386	1303.329	1263.461	1233.784	1189.041	1254.584	1193.456	1298.916	1313.985	1331.555	1323.634	1275.458	1353.675	1392.778	1377.201	1382.036	1405.16	1465.115	1462.625	1581.552	1713.781	1968.475	2372.932	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2372.932	1968.475	1713.781	1581.552	1462.625	1465.115	1405.16	1382.036	1377.201	1392.778	1353.675	1275.458	1323.634	1331.555	1313.985	1298.916	1193.456	1254.584	1189.041	1233.784	1263.461	1303.329	1359.386
34	1506.854	771.185	1063.254	1168.182	1297.011	1365.608	1401.383	1358.133	1368.179	1278.768	1265.393	1299.82	1288.762	1228.61	1229.857	1275.337	1318.419	1375.526	1322.836	1419.786	1458.237	1535.678	1639.813	1779.981	1918.244	2443.505	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2443.505	1918.244	1779.981	1639.813	1535.678	1458.237	1419.786	1322.836	1375.526	1318.419	1275.337	1229.857	1228.61	1288.762	1299.82	1265.393	1278.768	1368.179	1358.133	1401.383	1365.608	1297.011	1168.182
35	1628.812	1395.597	1363.541	1326.083	1293.006	1271.867	1260.819	1195.265	1191.624	1235.66	1331.646	1349.138	1392.849	1254.793	1247.465	1303.868	1325.727	1319.912	1421.407	1388.45	1462.715	1537.971	1677.04	1831.352	1945.321	2231.559	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2231.559	1945.321	1831.352	1677.04	1537.971	1462.715	1388.45	1421.407	1319.912	1325.727	1303.868	1247.465	1254.793	1392.849	1349.138	1331.646	1235.66	1191.624	1195.265	1260.819	1271.867	1293.006	1326.083
36	1508.752	1256.543	1224.634	1216.372	1167.894	1142.495	1133.661	1238.194	1136.725	1141.016	1338.708	1437.492	1363.435	1362.975	1330.031	1395.136	1412.816	1422.208	1436.173	1392.134	1392.858	1466.682	1638.821	1690.294	1765.429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1765.429	1690.294	1638.821	1466.682	1392.858	1392.134	1436.173	1422.208	1412.816	1395.136	1330.031	1362.975	1363.435	1437.492	1338.708	1141.016	1136.725	1238.194	1133.661	1142.495	1167.894	1216.372
37	1435.054	1188.924	1229.422	1266.399	1283.71	1306.229	1302.065	1014.986	1082.979	1010.049	1320.338	1308.787	1312.698	1297.296	1355.556	1350.964	1416.628	1502.007	1530.908	1449.622	1539.186	1488.892	1562.628	1650.581	2034.173	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2034.173	1650.581	1562.628	1488.892	1539.186	1449.622	1530.908	1502.007	1416.628	1350.964	1355.556	1297.296	1312.698	1308.787	1320.338	1010.049	1082.979	1014.986	1302.065	1306.229	1283.71	1266.399
38	1429.395	1368.652	1363.697	1368.696	1321.4	1260.493	1213.57	1446.191	1068.127	1142.083	1201.345	1336.926	1334.856	1281.258	1282.483	1350.213	1385.044	1300.766	1321.01	1371.738	1421.808	1459.417	1477.427	1757.714	1897.663	-1	-1	-1	-1	-1	2253.098	-1	-1	-1	2244.791	2262.329	2244.791	2189.525	2251.857	2251.857	2189.525	2244.791	2262.329	2244.791	-1	-1	-1	2253.098	-1	-1	-1	-1	-1	1897.663	1757.714	1477.427	1459.417	1421.808	1371.738	1321.01	1300.766	1385.044	1350.213	1282.483	1281.258	1334.856	1336.926	1201.345	1142.083	1068.127	1446.191	1213.57	1260.493	1321.4	1368.696
39	1397.065	1252.472	1247.956	1261.866	1246.517	1225.17	1211.458	1144.432	1145.772	1152.339	1355.024	1360.699	1339.168	1425.598	1321.486	1419.398	1452.316	1398.938	1432.02	1414.746	1532.317	1485.87	1633.524	1676.887	1760.972	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1760.972	1676.887	1633.524	1485.87	1532.317	1414.746	1432.02	1398.938	1452.316	1419.398	1321.486	1425.598	1339.168	1360.699	1355.024	1152.339	1145.772	1144.432	1211.458	1225.17	1246.517	1261.866
40	1525.538	1320.733	1310.319	1275.488	1215.225	1131.847	1150.264	955.261	938.951	1032.198	1150.353	1289.931	1193.6	1222.742	1238.752	1364.686	1478.031	1468.99	1502.573	1534.945	1581.843	1584.495	1550.551	1647.648	1560.033	2169.798	-1	-1	-1	-1	2138.98	-1	2086.233	2206.67	2267.255	-1	-1	2313.918	2281.384	2281.384	2313.918	-1	-1	2267.255	2206.67	2086.233	-1	2138.98	-1	-1	-1	-1	2169.798	1560.033	1647.648	1550.551	1584.495	1581.843	1534.945	1502.573	1468.99	1478.031	1364.686	1238.752	1222.742	1193.6	1289.931	1150.353	1032.198	938.951	955.261	1150.264	1131.847	1215.225	1275.488
41	1383.545	1268.463	1216.816	1271.453	1235.144	1223.824	1217.658	1045.581	1081.108	1188.977	1285.292	1335.916	1371.775	1293.097	1253.475	1314.468	1308.16	1287.042	1357.23	1390.103	1555.863	1766.496	1837.085	1821.764	1979.663	-1	-1	-1	-1	-1	-1	1646.396	-1	2101.858	-1	-1	-1	-1	2129.658	2129.658	-1	-1	-1	-1	2101.858	-1	1646.396	-1	-1	-1	-1	-1	-1	1979.663	1821.764	1837.085	1766.496	1555.863	1390.103	1357.23	1287.042	1308.16	1314.468	1253.475	1293.097	1371.775	1335.916	1285.292	1188.977	1081.108	1045.581	1217.658	1223.824	1235.144	1271.453
42	1233.127	1269.496	1351.215	1376.821	1387.212	1380.527	1339.869	1162.953	1246.18	1233.77	1394.656	1444.337	1344.021	1142.75	1249.726	1317.788	1253.885	1352.148	1211.973	1295.418	1492.103	1510.367	1715.555	2017.026	2064.917	-1	-1	-1	-1	-1	2254.379	1964.09	1782.989	1779.846	1765.08	1858.746	1862.712	1760.359	1776.618	1776.618	1760.359	1862.712	1858.746	1765.08	1779.846	1782.989	1964.09	2254.379	-1	-1	-1	-1	-1	2064.917	2017.026	1715.555	1510.367	1492.103	1295.418	1211.973	1352.148	1253.885	1317.788	1249.726	1142.75	1344.021	1444.337	1394.656	1233.77	1246.18	1162.953	1339.869	1380.527	1387.212	1376.821
43	1686.067	1197.863	1213.016	1147.97	1074.794	1003.017	991.906	997.581	1119.537	1189.023	1153.215	1335.941	1262.445	1304.089	1337.785	1301.028	1362.605	1328.066	1288.473	1354.955	1380.139	1580.191	1834.621	1996.308	1807.398	-1	-1	-1	1604.441	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1604.441	-1	-1	-1	1807.398	1996.308	1834.621	1580.191	1380.139	1354.955	1288.473	1328.066	1362.605	1301.028	1337.785	1304.089	1262.445	1335.941	1153.215	1189.023	1119.537	997.581	991.906	1003.017	1074.794	1147.97
44	1112.141	1315.15	1337.584	1352.581	1333.504	1293.083	1237.608	947.149	1319.891	1122.55	1336.09	1390.608	1183.36	1235.444	1324.843	1221.806	1328.32	1375.659	1320.912	1398.565	1435.384	1390.121	1428.559	1706.833	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1706.833	1428.559	1390.121	1435.384	1398.565	1320.912	1375.659	1328.32	1221.806	1324.843	1235.444	1183.36	1390.608	1336.09	1122.55	1319.891	947.149	1237.608	1293.083	1333.504	1352.581
45	1406.113	1154.656	1180.84	1196.854	1167.029	1139.375	1157.544	1019.934	1080.169	983.873	983.583	1190.296	1338.999	1181.5	1223.801	1409.604	1448.271	1386.741	1427.72	1404.55	1450.381	1405.309	1496.395	1672.609	1737.619	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1737.619	1672.609	1496.395	1405.309	1450.381	1404.55	1427.72	1386.741	1448.271	1409.604	1223.801	1181.5	1338.999	1190.296	983.583	983.873	1080.169	1019.934	1157.544	1139.375	1167.029	1196.854
