lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
13	-1	1547.111	-1	-1	-1	-1	-1	-1	-1	1103.996	1347.82	1429.596	1551.633	1630.295	1681.767	1751.57	1797.725	1866.763	1925.354	1984.678	2054.554	2146.91	2223.078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2223.078	2146.91	2054.554	1984.678	1925.354	1866.763	1797.725	1751.57	1681.767	1630.295	1551.633	1429.596	1347.82	1103.996	-1	-1	-1	-1	-1	-1
14	-1	-1	-1	-1	-1	-1	-1	1305.552	1467.532	1368.47	1453.602	1497.167	1587.625	1647.359	1701.998	1744.957	1803.025	1851.903	1912.277	1963.933	2078.945	2177.033	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2177.033	2078.945	1963.933	1912.277	1851.903	1803.025	1744.957	1701.998	1647.359	1587.625	1497.167	1453.602	1368.47	1467.532	1305.552	-1	-1	-1	-1
15	-1	-1	-1	-1	-1	-1	-1	1040.71	1006.184	1221.65	1401.845	1521.941	1577.256	1656.79	1696.377	1757.095	1792.155	1843.617	1896.879	1984.761	2088.354	-1	-1	-1	-1	-1	2049.125	2130.891	2080.408	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2080.408	2130.891	2049.125	-1	-1	-1	-1	-1	2088.354	1984.761	1896.879	1843.617	1792.155	1757.095	1696.377	1656.79	1577.256	1521.941	1401.845	1221.65	1006.184	1040.71	-1	-1	-1	-1
16	-1	-1	-1	-1	-1	899.142	1030.417	1047.955	1288.49	1396.996	1445.604	1518.298	1601.79	1639.814	1685.352	1723.635	1774.04	1841.277	1918.303	2034.955	2095.505	-1	-1	-1	-1	-1	2020.45	-1	2103.83	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2103.83	-1	2020.45	-1	-1	-1	-1	-1	2095.505	2034.955	1918.303	1841.277	1774.04	1723.635	1685.352	1639.814	1601.79	1518.298	1445.604	1396.996	1288.49	1047.955	1030.417	899.142	-1	-1
17	-1	-1	-1	1334.494	982.796	-1	1148.347	1167.012	1363.596	1496.632	1527.293	1546.984	1610.451	1664.228	1673.806	1733.13	1779.729	1820.568	1919.539	2032.377	-1	-1	-1	-1	-1	-1	1873.572	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1873.572	-1	-1	-1	-1	-1	-1	2032.377	1919.539	1820.568	1779.729	1733.13	1673.806	1664.228	1610.451	1546.984	1527.293	1496.632	1363.596	1167.012	1148.347	-1	982.796	1334.494
18	-1	-1	-1	-1	-1	-1	1531.28	1220.226	1330.23	1408.253	1435.202	1515.649	1581.11	1610.364	1657.498	1690.488	1752.601	1832.893	1958.902	2083.687	-1	-1	-1	-1	-1	1951.91	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1951.91	-1	-1	-1	-1	-1	2083.687	1958.902	1832.893	1752.601	1690.488	1657.498	1610.364	1581.11	1515.649	1435.202	1408.253	1330.23	1220.226	1531.28	-1	-1	-1
19	-1	-1	-1	-1	1317.945	1039.878	1101.855	1222.768	1343.692	1451.304	1483.284	1560.511	1552.175	1615.984	1626.511	1687.461	1722.524	1770.936	1862.963	-1	-1	-1	-1	-1	-1	1997.259	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1997.259	-1	-1	-1	-1	-1	-1	1862.963	1770.936	1722.524	1687.461	1626.511	1615.984	1552.175	1560.511	1483.284	1451.304	1343.692	1222.768	1101.855	1039.878	1317.945	-1
20	-1	-1	-1	-1	-1	1306.438	1317.92	1439.618	1484.418	1437.811	1516.155	1511.801	1535.654	1569.332	1600.677	1652.583	1694.968	1767.561	-1	-1	-1	-1	-1	-1	1882.577	-1	1829.079	1975.44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1975.44	1829.079	-1	1882.577	-1	-1	-1	-1	-1	-1	1767.561	1694.968	1652.583	1600.677	1569.332	1535.654	1511.801	1516.155	1437.811	1484.418	1439.618	1317.92	1306.438	-1	-1
21	-1	-1	-1	-1	-1	1274.158	1341.587	1303.715	1365.784	1463.612	1465.668	1513.356	1556.722	1601.379	1639.731	1649.703	1656.873	1717.144	-1	-1	-1	-1	1865.608	-1	1829.179	1859.366	1867.023	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1867.023	1859.366	1829.179	-1	1865.608	-1	-1	-1	-1	1717.144	1656.873	1649.703	1639.731	1601.379	1556.722	1513.356	1465.668	1463.612	1365.784	1303.715	1341.587	1274.158	-1	-1
22	-1	-1	-1	-1	-1	1303.616	1128.585	1314.36	1351.944	1435.984	1467.148	1489.725	1529.411	1571.224	1594.408	1659.873	1752.473	1670.767	-1	-1	-1	1813.045	1764.659	1654.109	1741.572	1740.776	1759.153	1851.985	1932.725	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1932.725	1851.985	1759.153	1740.776	1741.572	1654.109	1764.659	1813.045	-1	-1	-1	1670.767	1752.473	1659.873	1594.408	1571.224	1529.411	1489.725	1467.148	1435.984	1351.944	1314.36	1128.585	1303.616	-1	-1
23	-1	-1	-1	-1	-1	1464.854	1443.342	1480.17	1433.143	1451.565	1434.218	1499.906	1515.8	1520.713	1491.016	1566.386	1579.623	1647.036	1705.99	-1	1719.43	1754.536	1718.663	1787.297	1754.178	1740.984	1735.246	1882.866	1867.773	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1867.773	1882.866	1735.246	1740.984	1754.178	1787.297	1718.663	1754.536	1719.43	-1	1705.99	1647.036	1579.623	1566.386	1491.016	1520.713	1515.8	1499.906	1434.218	1451.565	1433.143	1480.17	1443.342	1464.854	-1	-1
24	-1	-1	-1	1394.206	1357.521	1523	1582.753	1518.967	1489.548	1551.316	1440.913	1455.789	1482.314	1489.432	1390.875	1412.135	1563.941	1531.597	1692.015	1756.395	1807.385	1870.313	1792.229	1861.848	1830.076	1806.218	1742.042	1770	1964.442	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1964.442	1770	1742.042	1806.218	1830.076	1861.848	1792.229	1870.313	1807.385	1756.395	1692.015	1531.597	1563.941	1412.135	1390.875	1489.432	1482.314	1455.789	1440.913	1551.316	1489.548	1518.967	1582.753	1523	1357.521	1394.206
25	-1	-1	-1	-1	1434.864	1140.384	1158.415	1480.779	1323.175	1428.265	1421.383	1466.379	1550.492	1697.294	1659.936	1642.247	1498.529	1552.494	1679.192	1753.646	1818.943	1709.302	1625.875	1655.611	1746.604	1739.615	1702.97	1706.28	1779.798	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1779.798	1706.28	1702.97	1739.615	1746.604	1655.611	1625.875	1709.302	1818.943	1753.646	1679.192	1552.494	1498.529	1642.247	1659.936	1697.294	1550.492	1466.379	1421.383	1428.265	1323.175	1480.779	1158.415	1140.384	1434.864	-1
