2	-1	1194.001	1422.467	-1	-1	-1	-1	1501.542	1003.588	968.023	953.521	952.304	964.181	956.614	947.902	947.047	951.687	964.088	990.812	1056.018	1140.087	1206.866	1221.984	1305.752	1341.186	1333.696	1363.25	1367.836	1417.075	1478.215	1606.632	1706.455	1875.622	1895.426	1890.761	1807.951	1809.989	1899.025	1909.008	1909.008	1899.025	1809.989	1807.951	1890.761	1895.426	1875.622	1706.455	1606.632	1478.215	1417.075	1367.836	1363.25	1333.696	1341.186	1305.752	1221.984	1206.866	1140.087	1056.018	990.812	964.088	951.687	947.047	947.902	956.614	964.181	952.304	953.521	968.023	1003.588	1501.542	-1	-1	-1	-1
3	-1	1462.82	1460.605	1938.963	-1	-1	-1	1509.523	1080.266	980.107	986.46	999.742	1005.251	997.398	1000.695	1021.247	1054.915	1142.494	1287.01	1492.176	1696.618	1789.568	1841.171	1842.863	1824.393	1793.413	1832.762	1788.335	1884.205	1868.135	2007.657	2059.261	2303.615	2315.548	2336.044	2306.523	2308.007	2340.524	2322.971	2322.971	2340.524	2308.007	2306.523	2336.044	2315.548	2303.615	2059.261	2007.657	1868.135	1884.205	1788.335	1832.762	1793.413	1824.393	1842.863	1841.171	1789.568	1696.618	1492.176	1287.01	1142.494	1054.915	1021.247	1000.695	997.398	1005.251	999.742	986.46	980.107	1080.266	1509.523	-1	-1	-1	1938.963
4	-1	1229.589	1431.928	1825.109	-1	-1	-1	-1	1260.085	1054.045	899.448	969.158	1026.757	1085.551	1167.59	1296.685	1469.602	1648.066	1827.764	1899.966	1980.048	1986.852	2025.917	2025.651	2043.912	2063.902	2085.846	2045.728	2049.643	2059.462	2116.124	2077.442	2131.6	2119.402	2125.795	2135.42	2133.842	2120.956	2111.334	2111.334	2120.956	2133.842	2135.42	2125.795	2119.402	2131.6	2077.442	2116.124	2059.462	2049.643	2045.728	2085.846	2063.902	2043.912	2025.651	2025.917	1986.852	1980.048	1899.966	1827.764	1648.066	1469.602	1296.685	1167.59	1085.551	1026.757	969.158	899.448	1054.045	1260.085	-1	-1	-1	-1	1825.109
5	-1	1767.24	1784.028	1823.56	-1	-1	-1	-1	1464.948	1277.039	1176.772	1299.568	1353.534	1469.386	1567.615	1666.081	1735.433	1797.562	1867.353	1910.117	1950.677	1984.689	2027.846	2049.633	2077.827	2089.945	2116.477	2118.569	2120.603	2120.797	2141.659	2095.294	2141.528	2134.641	2136.848	2137.764	2136.885	2134.216	2130.281	2130.281	2134.216	2136.885	2137.764	2136.848	2134.641	2141.528	2095.294	2141.659	2120.797	2120.603	2118.569	2116.477	2089.945	2077.827	2049.633	2027.846	1984.689	1950.677	1910.117	1867.353	1797.562	1735.433	1666.081	1567.615	1469.386	1353.534	1299.568	1176.772	1277.039	1464.948	-1	-1	-1	-1	1823.56
6	-1	1742.356	1818.561	1864.836	-1	-1	1695.755	1447.198	1346.718	1223.762	1243.945	1358.531	1530.605	1610.329	1699.095	1765.229	1826.009	1876.397	1928.703	1972.339	2015.46	2046.985	2090.504	2118.905	2149.537	2159.388	2184.949	2189.481	2200.717	2212.827	2249.975	2255.589	2252.72	2270.905	2274.419	2271.305	2273.68	2281.662	2282.849	2282.849	2281.662	2273.68	2271.305	2274.419	2270.905	2252.72	2255.589	2249.975	2212.827	2200.717	2189.481	2184.949	2159.388	2149.537	2118.905	2090.504	2046.985	2015.46	1972.339	1928.703	1876.397	1826.009	1765.229	1699.095	1610.329	1530.605	1358.531	1243.945	1223.762	1346.718	1447.198	1695.755	-1	-1	1864.836
7	-1	1694.799	1726.217	1819.036	-1	-1	-1	1422.692	1348.226	1299.624	1403.301	1522.315	1608.175	1687.021	1754.685	1820.743	1876.568	1921.721	1979.951	2016.319	2062.111	2100.5	2162.041	2196.127	2241.034	2276.734	2315.047	2314.64	2341.917	2364.17	2354.198	2366.122	2370.895	2403.207	2410.982	2407.135	2411.576	2424.836	2425.868	2425.868	2424.836	2411.576	2407.135	2410.982	2403.207	2370.895	2366.122	2354.198	2364.17	2341.917	2314.64	2315.047	2276.734	2241.034	2196.127	2162.041	2100.5	2062.111	2016.319	1979.951	1921.721	1876.568	1820.743	1754.685	1687.021	1608.175	1522.315	1403.301	1299.624	1348.226	1422.692	-1	-1	-1	1819.036
8	-1	1498.165	1535.985	1579.481	1601.809	1544.398	1421.527	1149.951	1302.227	1356.404	1502.428	1564.512	1662.021	1734.457	1801.605	1861.909	1915.936	1967.245	2025.422	2077.593	2147.569	2190.397	2269.564	2324.553	2396.392	2482.873	2549.489	2540.997	2553.782	2476.956	2533.675	2699.571	2839.098	2888.946	2888.956	2821.92	2827.861	2909.055	2922.505	2922.505	2909.055	2827.861	2821.92	2888.956	2888.946	2839.098	2699.571	2533.675	2476.956	2553.782	2540.997	2549.489	2482.873	2396.392	2324.553	2269.564	2190.397	2147.569	2077.593	2025.422	1967.245	1915.936	1861.909	1801.605	1734.457	1662.021	1564.512	1502.428	1356.404	1302.227	1149.951	1421.527	1544.398	1601.809	1579.481
9	-1	2077.745	2033.149	-1	-1	1603.74	1337.605	1240.691	1354.884	1464.574	1533.977	1622.558	1698.343	1765.729	1836.383	1890.805	1952.889	2004.299	2077.036	2137.729	2224.041	2330.91	2464.105	2606.685	2854.165	2986.835	-1	2735.964	2617.741	2475.411	2622.113	2677.207	2848.077	2906.339	2919.236	2875.686	2882.904	2944.821	2948.377	2948.377	2944.821	2882.904	2875.686	2919.236	2906.339	2848.077	2677.207	2622.113	2475.411	2617.741	2735.964	-1	2986.835	2854.165	2606.685	2464.105	2330.91	2224.041	2137.729	2077.036	2004.299	1952.889	1890.805	1836.383	1765.729	1698.343	1622.558	1533.977	1464.574	1354.884	1240.691	1337.605	1603.74	-1	-1
10	-1	2138.456	2089.891	2044.688	1568.975	1258.607	1229.264	1280.949	1426.434	1498.197	1584.786	1665.518	1738.35	1794.452	1857.753	1913.219	1962.123	2027.957	2101.156	2193.164	2315.865	2575.626	3040.433	-1	-1	-1	-1	2707.142	2567.02	2653.711	2695.967	2718.765	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2718.765	2695.967	2653.711	2567.02	2707.142	-1	-1	-1	-1	3040.433	2575.626	2315.865	2193.164	2101.156	2027.957	1962.123	1913.219	1857.753	1794.452	1738.35	1665.518	1584.786	1498.197	1426.434	1280.949	1229.264	1258.607	1568.975	2044.688
11	-1	2113.975	1973.838	1734.814	1219.269	1101.509	1222.946	1329.497	1447.175	1528.175	1610.669	1678.626	1745.955	1807.372	1866.202	1918.495	1974.342	2051.544	2133.8	2278.851	2575.219	-1	-1	-1	-1	-1	2759.306	2722.169	2502.386	2753.451	2640.421	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2640.421	2753.451	2502.386	2722.169	2759.306	-1	-1	-1	-1	-1	2575.219	2278.851	2133.8	2051.544	1974.342	1918.495	1866.202	1807.372	1745.955	1678.626	1610.669	1528.175	1447.175	1329.497	1222.946	1101.509	1219.269	1734.814
12	-1	-1	2167.013	1923.471	1335.409	1133.51	1222.263	1359.785	1462.506	1532.817	1606.427	1674.707	1745.587	1801.491	1867.42	1926.994	1973.008	2067.097	2179.748	2393.338	2728.916	-1	-1	-1	-1	-1	-1	-1	2674.72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2674.72	-1	-1	-1	-1	-1	-1	-1	2728.916	2393.338	2179.748	2067.097	1973.008	1926.994	1867.42	1801.491	1745.587	1674.707	1606.427	1532.817	1462.506	1359.785	1222.263	1133.51	1335.409	1923.471
13	-1	2093.999	1774.621	1470.547	1319.544	1303.91	1348.569	1412.021	1508.477	1581.475	1636.894	1706.575	1749.411	1805.665	1847.625	1909.108	1982.226	2086.239	2240.354	2525.67	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2525.67	2240.354	2086.239	1982.226	1909.108	1847.625	1805.665	1749.411	1706.575	1636.894	1581.475	1508.477	1412.021	1348.569	1303.91	1319.544	1470.547
14	-1	-1	1949.484	1501.532	1299.668	1282.771	1324.666	1419.582	1501.728	1574.492	1614.652	1689.976	1745.089	1786.164	1826.621	1898.533	1957.084	2080.667	2334.235	-1	-1	-1	-1	-1	2519.851	2749.222	2469.351	2762.138	2596.393	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2596.393	2762.138	2469.351	2749.222	2519.851	-1	-1	-1	-1	-1	2334.235	2080.667	1957.084	1898.533	1826.621	1786.164	1745.089	1689.976	1614.652	1574.492	1501.728	1419.582	1324.666	1282.771	1299.668	1501.532
15	1750.678	-1	1850.73	1433.051	1340.039	1337.738	1371.647	1453.456	1518.117	1577.064	1617.073	1662.463	1716.053	1762.283	1830.033	1886.886	1962.873	2204.923	-1	-1	-1	-1	-1	2528.458	2594.912	2698.993	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2698.993	2594.912	2528.458	-1	-1	-1	-1	-1	2204.923	1962.873	1886.886	1830.033	1762.283	1716.053	1662.463	1617.073	1577.064	1518.117	1453.456	1371.647	1337.738	1340.039	1433.051
16	-1	1892.888	1461.744	1321.57	1335.681	1362.411	1398.506	1472.058	1539.143	1594.077	1626.394	1681.838	1727.504	1768.23	1797.176	1866.591	1909.789	1975.397	-1	-1	-1	-1	-1	-1	2391.732	2601.452	2406.89	2521.497	2600.455	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2600.455	2521.497	2406.89	2601.452	2391.732	-1	-1	-1	-1	-1	-1	1975.397	1909.789	1866.591	1797.176	1768.23	1727.504	1681.838	1626.394	1594.077	1539.143	1472.058	1398.506	1362.411	1335.681	1321.57
17	-1	2058.882	1588.554	1367.779	1323.529	1329.561	1353.613	1425.046	1495.068	1542.898	1613.205	1654.504	1696.332	1728.603	1798.537	1902.697	2024.35	2174.696	-1	-1	-1	-1	-1	2455.697	2448.506	2636.348	2600.128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2600.128	2636.348	2448.506	2455.697	-1	-1	-1	-1	-1	2174.696	2024.35	1902.697	1798.537	1728.603	1696.332	1654.504	1613.205	1542.898	1495.068	1425.046	1353.613	1329.561	1323.529	1367.779
18	-1	1608.541	1418.66	1394.238	1409.603	1421.868	1440.831	1449.933	1524.484	1563.466	1568.204	1629.827	1649.167	1693.902	1757.358	1773.436	1897.406	-1	2325.545	-1	2276.516	-1	2387.252	2514.485	2338.44	2216.123	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2216.123	2338.44	2514.485	2387.252	-1	2276.516	-1	2325.545	-1	1897.406	1773.436	1757.358	1693.902	1649.167	1629.827	1568.204	1563.466	1524.484	1449.933	1440.831	1421.868	1409.603	1394.238
19	-1	1770.608	1403.773	1371.222	1376.255	1390.4	1409.702	1456.863	1500.28	1519.178	1589.115	1617.228	1634.199	1661.551	1692.588	1781.521	1858.883	1981.686	2235.984	2238.593	2252.251	2323.568	2336.189	2392.34	2437.87	2477.855	2558.496	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2558.496	2477.855	2437.87	2392.34	2336.189	2323.568	2252.251	2238.593	2235.984	1981.686	1858.883	1781.521	1692.588	1661.551	1634.199	1617.228	1589.115	1519.178	1500.28	1456.863	1409.702	1390.4	1376.255	1371.222
20	-1	-1	1660.788	1469.901	1380.285	1354.27	1354.913	1421.443	1483.592	1511.541	1555.327	1570.862	1630.545	1671.68	1757.003	1765.16	1747.653	2066.634	2056.138	2268.068	1987.27	1945.19	1993.286	2010.831	2090.794	2306.298	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2306.298	2090.794	2010.831	1993.286	1945.19	1987.27	2268.068	2056.138	2066.634	1747.653	1765.16	1757.003	1671.68	1630.545	1570.862	1555.327	1511.541	1483.592	1421.443	1354.913	1354.27	1380.285	1469.901
21	-1	1730.024	1546.42	1413.923	1338.066	1306.934	1303.68	1376.985	1432.843	1481.767	1522.335	1581.114	1618.469	1658.794	1776.545	1882.008	2137.931	1936.396	1984.623	2026.992	2321.964	2222.921	2148.243	2131.55	2196.451	2271.673	2260.683	2372.369	2487.584	2520.776	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2520.776	2487.584	2372.369	2260.683	2271.673	2196.451	2131.55	2148.243	2222.921	2321.964	2026.992	1984.623	1936.396	2137.931	1882.008	1776.545	1658.794	1618.469	1581.114	1522.335	1481.767	1432.843	1376.985	1303.68	1306.934	1338.066	1413.923
22	-1	1605.251	1465.016	1421.608	1400.556	1391.973	1389.925	1389.074	1448.418	1439.73	1437.587	1475.26	1553.839	1602.329	1525.029	1682.094	1663.078	1904.198	2118.201	2061.512	2013.02	1935.093	2082.583	2126.909	2116.31	2443.1	2318.419	2232.436	2225.068	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2225.068	2232.436	2318.419	2443.1	2116.31	2126.909	2082.583	1935.093	2013.02	2061.512	2118.201	1904.198	1663.078	1682.094	1525.029	1602.329	1553.839	1475.26	1437.587	1439.73	1448.418	1389.074	1389.925	1391.973	1400.556	1421.608
23	-1	1663.035	1451.733	1402.482	1377.775	1366.968	1370.638	1373.955	1447.796	1487.927	1460.119	1533.088	1485.558	1573.299	1498.507	1637.465	1337.811	1490.967	1772.482	1679.075	1872.599	1798.226	1871.935	2229.346	2207.316	2314.84	2156.439	2107.32	2152.892	2585.347	2443.066	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2443.066	2585.347	2152.892	2107.32	2156.439	2314.84	2207.316	2229.346	1871.935	1798.226	1872.599	1679.075	1772.482	1490.967	1337.811	1637.465	1498.507	1573.299	1485.558	1533.088	1460.119	1487.927	1447.796	1373.955	1370.638	1366.968	1377.775	1402.482
24	-1	1586.131	1448.485	1379.607	1334.73	1315.875	1317.598	1394.36	1442.534	1535.7	1469.22	1515.729	1510.651	1544.976	1357.624	1593.499	1343.288	1432.247	1596.09	1705.777	1951.907	2079.977	1942.949	1993.508	2106.135	1992.284	2002.037	2056.636	1906.432	2092.492	2443.586	2430.211	2544.784	2612.1	-1	-1	-1	-1	2654.582	2654.582	-1	-1	-1	-1	2612.1	2544.784	2430.211	2443.586	2092.492	1906.432	2056.636	2002.037	1992.284	2106.135	1993.508	1942.949	2079.977	1951.907	1705.777	1596.09	1432.247	1343.288	1593.499	1357.624	1544.976	1510.651	1515.729	1469.22	1535.7	1442.534	1394.36	1317.598	1315.875	1334.73	1379.607
25	-1	1901.638	1611.913	1451.602	1357.746	1334.6	1330.853	1415.107	1422.895	1422.546	1366.856	1475.988	1457.503	1413.928	1314.375	1278.99	1275.992	1239.626	1650.956	1787.161	2139.108	1999.104	2353.405	2073.308	2273.376	2217.062	2107.326	1980.241	1964.816	2135.91	2360.527	2307.052	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2307.052	2360.527	2135.91	1964.816	1980.241	2107.326	2217.062	2273.376	2073.308	2353.405	1999.104	2139.108	1787.161	1650.956	1239.626	1275.992	1278.99	1314.375	1413.928	1457.503	1475.988	1366.856	1422.546	1422.895	1415.107	1330.853	1334.6	1357.746	1451.602
26	-1	1920.866	1741.163	1612.065	1448.919	1324.201	1284.849	1408.943	1386.898	1463.59	1431.163	1376.506	1381.698	1410.859	1306.254	1325.619	1407.12	1223.996	1521.212	1723.153	1759.072	1824.453	1862.077	1895.818	1925.076	2107.654	2058.416	2082.719	1978.729	2295.31	2296.557	2440.689	2248.696	2212.06	2228.887	2270.784	2266.177	2217.891	2195.002	2195.002	2217.891	2266.177	2270.784	2228.887	2212.06	2248.696	2440.689	2296.557	2295.31	1978.729	2082.719	2058.416	2107.654	1925.076	1895.818	1862.077	1824.453	1759.072	1723.153	1521.212	1223.996	1407.12	1325.619	1306.254	1410.859	1381.698	1376.506	1431.163	1463.59	1386.898	1408.943	1284.849	1324.201	1448.919	1612.065
27	-1	1674.365	1465.243	1392.13	1315.515	1273.262	1296.911	1340.499	1522.95	1439.046	1599.799	1485.451	1526.595	1395.042	1252.08	1161.389	1139.079	1305.213	1391.832	1679.709	1755.606	1800.158	1856.72	1837.925	1983.636	1907.854	1978.862	1946.518	1898.757	1978.485	2245.788	2314.158	2430.172	2409.918	2433.406	2432.335	2429.733	2426.091	2399.025	2399.025	2426.091	2429.733	2432.335	2433.406	2409.918	2430.172	2314.158	2245.788	1978.485	1898.757	1946.518	1978.862	1907.854	1983.636	1837.925	1856.72	1800.158	1755.606	1679.709	1391.832	1305.213	1139.079	1161.389	1252.08	1395.042	1526.595	1485.451	1599.799	1439.046	1522.95	1340.499	1296.911	1273.262	1315.515	1392.13
28	-1	1981.316	1841.08	1767.079	1647.219	1435.745	1276.974	1380.542	1502.895	1513.206	1498.377	1368.593	1358.55	1336.978	1223.634	1157.453	1168.998	1184.572	1264.841	1386.776	1634.916	1645.424	1904.619	1634.616	1913.066	2001.588	2008.859	1900.486	1869.157	2074.18	2300.682	2220.404	2494.072	2509.242	2521.709	2494.743	2496.761	2526.647	2517.675	2517.675	2526.647	2496.761	2494.743	2521.709	2509.242	2494.072	2220.404	2300.682	2074.18	1869.157	1900.486	2008.859	2001.588	1913.066	1634.616	1904.619	1645.424	1634.916	1386.776	1264.841	1184.572	1168.998	1157.453	1223.634	1336.978	1358.55	1368.593	1498.377	1513.206	1502.895	1380.542	1276.974	1435.745	1647.219	1767.079
29	-1	1917.17	1710.971	1635.517	1515.311	1384.316	1405.782	1458.648	1527.11	1556.09	1547.024	1531.928	1370.312	1345.908	1208.823	1173.184	1216.203	1197.911	1266.839	1444.321	1482.611	1700.177	1776.571	1692.579	1947.247	1918.764	1972.327	1787.239	1615.78	1914.761	1998.468	2285.642	2176.096	2264.677	2261.057	2222.55	2234.83	2293.62	2317.032	2317.032	2293.62	2234.83	2222.55	2261.057	2264.677	2176.096	2285.642	1998.468	1914.761	1615.78	1787.239	1972.327	1918.764	1947.247	1692.579	1776.571	1700.177	1482.611	1444.321	1266.839	1197.911	1216.203	1173.184	1208.823	1345.908	1370.312	1531.928	1547.024	1556.09	1527.11	1458.648	1405.782	1384.316	1515.311	1635.517
30	-1	1945.585	1839.542	1828.139	1800.908	1731.357	1672.035	1413.363	1422.585	1547.948	1390.162	1419.124	1403.596	1260.265	1268.306	1159.548	1234.382	1196.934	1254.866	1423.275	1546.245	1639.423	1503.083	1657.952	1592.018	1692.531	1654.33	1632.223	1782.929	1792.958	1865.487	2211.062	2127.001	2177.927	2205.227	2221.689	2231.734	2232.572	2219.676	2219.676	2232.572	2231.734	2221.689	2205.227	2177.927	2127.001	2211.062	1865.487	1792.958	1782.929	1632.223	1654.33	1692.531	1592.018	1657.952	1503.083	1639.423	1546.245	1423.275	1254.866	1196.934	1234.382	1159.548	1268.306	1260.265	1403.596	1419.124	1390.162	1547.948	1422.585	1413.363	1672.035	1731.357	1800.908	1828.139
31	-1	1678.998	1600.699	1604.803	1619.03	1721.601	-1	1813.713	1602.05	1698.755	1610.231	1420.831	1414.063	1522.205	1337.535	1478.579	1160.04	1096.928	1220.497	1234.451	1514.559	1719.776	1637.543	1667.56	1638.746	1723.296	1665.862	1777.305	1687.627	1930.786	1902.788	2073.862	1941.82	1928.391	1928.62	1957.217	1955.566	1921.443	1916.852	1916.852	1921.443	1955.566	1957.217	1928.62	1928.391	1941.82	2073.862	1902.788	1930.786	1687.627	1777.305	1665.862	1723.296	1638.746	1667.56	1637.543	1719.776	1514.559	1234.451	1220.497	1096.928	1160.04	1478.579	1337.535	1522.205	1414.063	1420.831	1610.231	1698.755	1602.05	1813.713	-1	1721.601	1619.03	1604.803
32	-1	1908.201	1818.937	1892.711	-1	-1	-1	1619.466	1733.997	1678.149	1551.31	1388.525	1384.071	1320.817	1371.513	1240.849	1284.506	1143.746	1320.905	1293.752	1419.544	1447.552	1467.127	1645.336	1664.892	1677.943	1630.743	1682.357	1787.378	1977.997	1666.86	1940.567	1823.701	1906.376	1910.496	1879.606	1890.989	1941.679	1958.04	1958.04	1941.679	1890.989	1879.606	1910.496	1906.376	1823.701	1940.567	1666.86	1977.997	1787.378	1682.357	1630.743	1677.943	1664.892	1645.336	1467.127	1447.552	1419.544	1293.752	1320.905	1143.746	1284.506	1240.849	1371.513	1320.817	1384.071	1388.525	1551.31	1678.149	1733.997	1619.466	-1	-1	-1	1892.711
33	-1	-1	-1	1870.575	1618.84	1576.636	1636.459	1634.058	1671.13	1686.503	1792.059	1793.87	1682.887	1619.492	1469.422	1366.003	1154.918	1123.87	1427.829	1365.006	1582.198	1627.056	1394.274	1382.329	1490.654	1578.806	1542.165	1589.8	1469.777	1743.931	1722.1	1831.195	1419.022	1431.494	1453.917	1518.475	1518.786	1457.486	1438.04	1438.04	1457.486	1518.786	1518.475	1453.917	1431.494	1419.022	1831.195	1722.1	1743.931	1469.777	1589.8	1542.165	1578.806	1490.654	1382.329	1394.274	1627.056	1582.198	1365.006	1427.829	1123.87	1154.918	1366.003	1469.422	1619.492	1682.887	1793.87	1792.059	1686.503	1671.13	1634.058	1636.459	1576.636	1618.84	1870.575
34	-1	-1	-1	-1	-1	1663.752	1573.493	-1	-1	1928.989	1437.4	1505.986	1098.282	1063.509	854.307	908.042	1085.545	1200.387	1260.827	1684.208	1562.971	1443.038	1277.669	1569.045	1531.505	1573.418	1647.277	1757.365	1559.094	1722.694	1881.152	1890.395	1594.239	1573.778	1534.742	1517.346	1514.793	1527.744	1561.891	1561.891	1527.744	1514.793	1517.346	1534.742	1573.778	1594.239	1890.395	1881.152	1722.694	1559.094	1757.365	1647.277	1573.418	1531.505	1569.045	1277.669	1443.038	1562.971	1684.208	1260.827	1200.387	1085.545	908.042	854.307	1063.509	1098.282	1505.986	1437.4	1928.989	-1	-1	1573.493	1663.752	-1	-1
