4	-1	1364.75	1427.553	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	-1	1326.823	1375.03	1826.447	-1	-1	-1	-1	1700.857	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1700.857	-1	-1	-1	-1	1826.447
6	1328.06	1631.543	1789.943	-1	-1	-1	-1	-1	-1	1298.523	-1	-1	-1	-1	-1	1182.382	1191.104	1307.677	1613.015	-1	-1	-1	-1	2183.666	2076.276	1947.208	2062.477	1896.513	2141.636	1702.102	2105.651	-1	-1	2303.169	2222.857	2146.501	2129.507	2170.431	2210.437	2210.437	2170.431	2129.507	2146.501	2222.857	2303.169	-1	-1	2105.651	1702.102	2141.636	1896.513	2062.477	1947.208	2076.276	2183.666	-1	-1	-1	-1	1613.015	1307.677	1191.104	1182.382	-1	-1	-1	-1	-1	1298.523	-1	-1	-1	-1	-1	-1
7	1594.331	1656.308	1731.583	1888.639	-1	-1	-1	-1	-1	1940.561	1756.969	1582.779	1332.698	1454.26	1461.584	1374.294	1491.967	1487.371	1617.592	1673.092	1756.891	1871.207	1973.001	2056.701	1984.003	1927.683	2012.325	1745.942	2049.498	1683.625	1796.58	1814.986	2307.35	2265.47	2284.685	2302.685	2297.766	2270.722	2242.865	2242.865	2270.722	2297.766	2302.685	2284.685	2265.47	2307.35	1814.986	1796.58	1683.625	2049.498	1745.942	2012.325	1927.683	1984.003	2056.701	1973.001	1871.207	1756.891	1673.092	1617.592	1487.371	1491.967	1374.294	1461.584	1454.26	1332.698	1582.779	1756.969	1940.561	-1	-1	-1	-1	-1	1888.639
8	1647.089	1714.578	1802.232	-1	-1	-1	-1	-1	-1	1520.803	1687.193	1523.215	1421.843	1576.789	1593.905	1630.596	1718.203	1758.674	1777.377	1833.283	1833.917	1835.524	1938.11	1872.118	2100.859	2087.701	2208.598	1971.965	2027.119	1999.1	1944.805	1874.845	2165.22	2112.985	2168.72	2207.13	2201.3	2152.151	2091.294	2091.294	2152.151	2201.3	2207.13	2168.72	2112.985	2165.22	1874.845	1944.805	1999.1	2027.119	1971.965	2208.598	2087.701	2100.859	1872.118	1938.11	1835.524	1833.917	1833.283	1777.377	1758.674	1718.203	1630.596	1593.905	1576.789	1421.843	1523.215	1687.193	1520.803	-1	-1	-1	-1	-1	-1
9	1575.243	-1	-1	-1	-1	-1	-1	-1	-1	1630.283	1609.438	1529.32	1548.712	1584.813	1672.029	1736.229	1725.34	1778.75	1891.276	1936.933	1942.518	1975.265	2087.238	2087.576	2105.27	2026.183	2247.885	2039.793	2011.22	2185.539	2100.933	1940.2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1940.2	2100.933	2185.539	2011.22	2039.793	2247.885	2026.183	2105.27	2087.576	2087.238	1975.265	1942.518	1936.933	1891.276	1778.75	1725.34	1736.229	1672.029	1584.813	1548.712	1529.32	1609.438	1630.283	-1	-1	-1	-1	-1	-1
10	1857.531	1853.411	-1	-1	-1	-1	-1	-1	1737.058	1506.476	1529.789	1497.113	1559.078	1614.422	1654.137	1717.347	1792.507	1828.47	1959.371	2036.376	2063.696	2176.936	2292.565	2516.812	-1	2468.233	2215.779	2324.583	2259.173	1984.328	2125.279	2206.827	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2206.827	2125.279	1984.328	2259.173	2324.583	2215.779	2468.233	-1	2516.812	2292.565	2176.936	2063.696	2036.376	1959.371	1828.47	1792.507	1717.347	1654.137	1614.422	1559.078	1497.113	1529.789	1506.476	1737.058	-1	-1	-1	-1	-1
11	1907.468	1844.4	1862.219	-1	-1	-1	-1	1848.616	1804.537	1586.116	1627.502	1637.352	1627.853	1727.762	1769.317	1866.729	1886.285	1941.877	2001.116	2039.619	2404.425	-1	-1	-1	-1	-1	-1	-1	-1	-1	2127.787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2127.787	-1	-1	-1	-1	-1	-1	-1	-1	-1	2404.425	2039.619	2001.116	1941.877	1886.285	1866.729	1769.317	1727.762	1627.853	1637.352	1627.502	1586.116	1804.537	1848.616	-1	-1	-1	-1
12	1872.773	1623.87	1832.704	-1	-1	-1	-1	1758.102	1474.32	1531.96	1623.543	1685.135	1647.282	1741.295	1787.633	1893.048	1933.983	2055.804	2317.434	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2246.838	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2246.838	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2317.434	2055.804	1933.983	1893.048	1787.633	1741.295	1647.282	1685.135	1623.543	1531.96	1474.32	1758.102	-1	-1	-1	-1
13	-1	-1	-1	-1	-1	-1	-1	1941.413	1697.619	1685.186	1711.634	1773.774	1746.044	1798.193	1880.021	2009.834	2166.421	2225.936	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2225.936	2166.421	2009.834	1880.021	1798.193	1746.044	1773.774	1711.634	1685.186	1697.619	1941.413	-1	-1	-1	-1
14	1717.97	-1	-1	-1	-1	-1	1914.946	1843.574	1575.408	1705.68	1638.979	1648.286	1665.821	1617.85	1865.325	2132.235	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2132.235	1865.325	1617.85	1665.821	1648.286	1638.979	1705.68	1575.408	1843.574	1914.946	-1	-1	-1
15	1677.542	-1	-1	-1	-1	-1	1976.154	1945.316	1735.096	1728.424	1759.292	1831.254	1755.487	1832.121	2068.35	2000.223	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2000.223	2068.35	1832.121	1755.487	1831.254	1759.292	1728.424	1735.096	1945.316	1976.154	-1	-1	-1
16	1585.839	1840.127	1902.719	1950.986	-1	-1	-1	-1	1817.92	1864.951	1950.73	2051.322	2114.648	1889.37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1889.37	2114.648	2051.322	1950.73	1864.951	1817.92	-1	-1	-1	-1	1950.986
17	1663.451	-1	1896.101	-1	-1	-1	-1	-1	1912.648	2012.588	2097.778	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2097.778	2012.588	1912.648	-1	-1	-1	-1	-1
18	1947.649	1723.788	1812.67	1886.728	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1886.728
19	1912.083	1836.346	1833.002	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
20	1747.274	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	2001.911	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	1764.134	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
