lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
23	-1	1559.706	1361.836	1315.934	1292.837	1282.65	1285.941	1289.097	1358.418	1396.152	1368.65	1436.902	1389.291	1468.44	1394.588	1520.758	1237.801	1334.093	1641.526	1482.094	1738.392	1668.972	1741.531	-1	-1	-1	2004.2	1961.743	2005.078	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2005.078	1961.743	2004.2	-1	-1	-1	1741.531	1668.972	1738.392	1482.094	1641.526	1334.093	1237.801	1520.758	1394.588	1468.44	1389.291	1436.902	1368.65	1396.152	1358.418	1289.097	1285.941	1282.65	1292.837	1315.934
24	-1	1485.092	1357.068	1293.349	1252.077	1234.685	1236.251	1308.811	1352.722	1442.088	1377.651	1420.113	1415.157	1446.662	1262.145	1483.967	1238.662	1319.134	1455.519	1563.78	1810.562	1938.256	1808.559	1857.603	1962.887	1856.609	1864.518	1917.342	1778.133	1952.478	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1952.478	1778.133	1917.342	1864.518	1856.609	1962.887	1857.603	1808.559	1938.256	1810.562	1563.78	1455.519	1319.134	1238.662	1483.967	1262.145	1446.662	1415.157	1420.113	1377.651	1442.088	1352.722	1308.811	1236.251	1234.685	1252.077	1293.349
25	-1	-1	1516.466	1363.734	1276.299	1254.596	1250.708	1328.952	1334.664	1334.87	1280.131	1381.398	1362.986	1320.269	1225.471	1189.784	1186.433	1152.271	1529.042	1659.198	-1	1868.824	-1	1936.566	-1	-1	1962.971	1845.729	1832.277	1991.487	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1991.487	1832.277	1845.729	1962.971	-1	-1	1936.566	-1	1868.824	-1	1659.198	1529.042	1152.271	1186.433	1189.784	1225.471	1320.269	1362.986	1381.398	1280.131	1334.87	1334.664	1328.952	1250.708	1254.596	1276.299	1363.734
26	-1	-1	1634.671	1513.767	1359.098	1240.682	1203.018	1321.559	1300.135	1371.739	1339.881	1286.699	1292.096	1314.384	1203.692	1225.796	1306.308	1134.098	1405.658	1601.218	1638.656	1703.915	1740.068	1771.193	1795.523	1964.434	1916.187	1941.644	1846.771	-1	-1	-1	-1	-1	-1	-1	-1	2068.801	2048.49	2048.49	2068.801	-1	-1	-1	-1	-1	-1	-1	-1	1846.771	1941.644	1916.187	1964.434	1795.523	1771.193	1740.068	1703.915	1638.656	1601.218	1405.658	1134.098	1306.308	1225.796	1203.692	1314.384	1292.096	1286.699	1339.881	1371.739	1300.135	1321.559	1203.018	1240.682	1359.098	1513.767
27	-1	1564.446	1372.525	1305.005	1234.436	1195.237	1217.075	1256.759	1426.666	1347.991	1494.966	1381.043	1419.701	1297.271	1157.153	1076.592	1063.32	1212.297	1286.227	1560.187	1637.357	1674.133	1731.492	1714.157	1851.491	1778.735	1843.141	1813.177	1771.496	1850.415	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1850.415	1771.496	1813.177	1843.141	1778.735	1851.491	1714.157	1731.492	1674.133	1637.357	1560.187	1286.227	1212.297	1063.32	1076.592	1157.153	1297.271	1419.701	1381.043	1494.966	1347.991	1426.666	1256.759	1217.075	1195.237	1234.436	1305.005
28	-1	-1	1726.457	1658.249	1545.414	1341.937	1191.501	1295.054	1405.367	1415.787	1403.357	1282.36	1270.696	1247.501	1143.137	1079.66	1097.156	1107.967	1178.426	1289.2	1506.364	1520.975	1780.664	1512.503	1788.705	1869.09	1875.525	1775.439	1743.957	1935.001	-1	2067.736	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2067.736	-1	1935.001	1743.957	1775.439	1875.525	1869.09	1788.705	1512.503	1780.664	1520.975	1506.364	1289.2	1178.426	1107.967	1097.156	1079.66	1143.137	1247.501	1270.696	1282.36	1403.357	1415.787	1405.367	1295.054	1191.501	1341.937	1545.414	1658.249
29	-1	-1	1608.831	1536.874	1420.322	1295.553	1315.975	1368.425	1431.986	1459.021	1450.297	1435.228	1281.72	1258.814	1122.969	1091.119	1131.867	1117.075	1181.061	1338.171	1377.702	1583.012	1659.552	1576.24	1818.284	1787.731	1836.004	1655.096	1496.88	1785.485	1862.673	-1	2031.84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2031.84	-1	1862.673	1785.485	1496.88	1655.096	1836.004	1787.731	1818.284	1576.24	1659.552	1583.012	1377.702	1338.171	1181.061	1117.075	1131.867	1091.119	1122.969	1258.814	1281.72	1435.228	1450.297	1459.021	1431.986	1368.425	1315.975	1295.553	1420.322	1536.874
30	-1	-1	-1	-1	-1	-1	-1	1323.952	1330.085	1445.597	1301.053	1326.775	1311.243	1175.022	1174.697	1081.152	1152.07	1109.149	1172.692	1320.483	1434.159	1521.825	1386.269	1538.985	1482.535	1576.399	1543.091	1521.61	1663.915	1671.763	1743.143	-1	1984.06	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1984.06	-1	1743.143	1671.763	1663.915	1521.61	1543.091	1576.399	1482.535	1538.985	1386.269	1521.825	1434.159	1320.483	1172.692	1109.149	1152.07	1081.152	1174.697	1175.022	1311.243	1326.775	1301.053	1445.597	1330.085	1323.952	-1	-1	-1	-1
31	-1	1574.722	1503.337	1506.248	1517.76	-1	-1	-1	1496.725	-1	1504.383	1324.184	1323.851	1425.566	1246.606	1380.864	1083.001	1023.791	1136.882	1134.55	1410.069	1601.517	1525.492	1554.395	1527.088	1600.826	1550.444	1654.229	1569.951	1798.728	1776.738	1937.15	1811.681	1799.128	1799.679	1827.616	1826.089	1792.804	1788.041	1788.041	1792.804	1826.089	1827.616	1799.679	1799.128	1811.681	1937.15	1776.738	1798.728	1569.951	1654.229	1550.444	1600.826	1527.088	1554.395	1525.492	1601.517	1410.069	1134.55	1136.882	1023.791	1083.001	1380.864	1246.606	1425.566	1323.851	1324.184	1504.383	-1	1496.725	-1	-1	-1	1517.76	1506.248
32	-1	-1	-1	-1	-1	-1	-1	1516.819	1624.285	1574.401	1447.609	1297.867	1296.747	1235.481	1277.884	1159.495	1201.005	1069.749	1231.886	1205.064	1322.654	1338.907	1359.489	1534.69	1552.786	1563.623	1517.509	1569.18	1669.705	1845.105	1547.646	1808.872	1702.258	1779.223	1782.762	1752.601	1763.281	1811.733	1827.107	1827.107	1811.733	1763.281	1752.601	1782.762	1779.223	1702.258	1808.872	1547.646	1845.105	1669.705	1569.18	1517.509	1563.623	1552.786	1534.69	1359.489	1338.907	1322.654	1205.064	1231.886	1069.749	1201.005	1159.495	1277.884	1235.481	1296.747	1297.867	1447.609	1574.401	1624.285	1516.819	-1	-1	-1	-1
33	-1	-1	-1	-1	1519.545	1478.644	1533.575	1533.68	1566.463	1580.414	1680.737	1682.214	1574.988	1515.276	1365.327	1228.404	1059.638	1051.777	1326.324	1252.565	1460.995	1505.689	1298.25	1288.035	1392.045	1474.751	1438.531	1483.767	1367.047	1626.802	1607.586	1702.065	1307.023	1317.366	1332.865	1383.612	1384.047	1336.003	1322.831	1322.831	1336.003	1384.047	1383.612	1332.865	1317.366	1307.023	1702.065	1607.586	1626.802	1367.047	1483.767	1438.531	1474.751	1392.045	1288.035	1298.25	1505.689	1460.995	1252.565	1326.324	1051.777	1059.638	1228.404	1365.327	1515.276	1574.988	1682.214	1680.737	1580.414	1566.463	1533.68	1533.575	1478.644	1519.545	-1
34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1332.579	1393.006	1007.961	992.395	798.831	845.809	1016.082	1121.13	1177.595	1569.409	1457.482	1335.541	1183.934	1458.382	1425.265	1464.282	1529.881	1640.39	1453.029	1607.073	1757.177	1763.66	1490.574	1470.033	1431.255	1412.048	1409.552	1424.339	1458.188	1458.188	1424.339	1409.552	1412.048	1431.255	1470.033	1490.574	1763.66	1757.177	1607.073	1453.029	1640.39	1529.881	1464.282	1425.265	1458.382	1183.934	1335.541	1457.482	1569.409	1177.595	1121.13	1016.082	845.809	798.831	992.395	1007.961	1393.006	1332.579	-1	-1	-1	-1	-1	-1	-1
35	-1	-1	-1	-1	-1	-1	1500.473	1412.767	1382.052	1389.18	1264.372	1244.1	1165.739	1460.994	1618.012	591.581	1428.7	-1	1431.645	1460.997	-1	1423.117	1352.316	1368.543	1313.592	1355.988	1274.7	1212.715	1336.541	1440.218	1360.088	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1360.088	1440.218	1336.541	1212.715	1274.7	1355.988	1313.592	1368.543	1352.316	1423.117	-1	1460.997	1431.645	-1	1428.7	591.581	1618.012	1460.994	1165.739	1244.1	1264.372	1389.18	1382.052	1412.767	1500.473	-1	-1	-1
36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1477.415	1424.595	1149.255	1260.755	-1	-1	-1	-1	-1	-1	1434.064	1432.894	1358.567	1207.509	1409.475	1289.648	1465.418	1483.113	1474.192	-1	-1	-1	-1	1754.032	1563.003	1561.299	1753.547	-1	-1	1753.547	1561.299	1563.003	1754.032	-1	-1	-1	-1	1474.192	1483.113	1465.418	1289.648	1409.475	1207.509	1358.567	1432.894	1434.064	-1	-1	-1	-1	-1	-1	1260.755	1149.255	1424.595	1477.415	-1	-1	-1	-1	-1	-1	-1	-1
37	-1	-1	-1	-1	-1	-1	-1	1523.695	-1	1542.089	1376.97	-1	1486.723	-1	-1	1519.566	-1	-1	1431.167	1236.997	1184.355	1042.379	1033.982	1292.819	1209.88	1355.897	1358.402	1501.011	1448.381	1474.888	1526.696	-1	1617.197	1632.652	1630.982	1612.289	1613.994	1638.023	1645.663	1645.663	1638.023	1613.994	1612.289	1630.982	1632.652	1617.197	-1	1526.696	1474.888	1448.381	1501.011	1358.402	1355.897	1209.88	1292.819	1033.982	1042.379	1184.355	1236.997	1431.167	-1	-1	1519.566	-1	-1	1486.723	-1	1376.97	1542.089	-1	1523.695	-1	-1	-1	-1
38	-1	-1	-1	-1	-1	-1	-1	-1	-1	1501.275	1476.228	1550.65	1370.482	1193.927	-1	-1	-1	-1	-1	-1	1414.423	1421.187	-1	-1	1467.851	1479.136	-1	1479.97	1396.255	1463.023	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1463.023	1396.255	1479.97	-1	1479.136	1467.851	-1	-1	1421.187	1414.423	-1	-1	-1	-1	-1	-1	1193.927	1370.482	1550.65	1476.228	1501.275	-1	-1	-1	-1	-1	-1
39	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1585.628	1380.973	1340.772	757.68	-1	-1	586.896	1359.433	-1	-1	-1	-1	-1	-1	-1	1326.163	1170.053	1288.306	1335.003	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1335.003	1288.306	1170.053	1326.163	-1	-1	-1	-1	-1	-1	-1	1359.433	586.896	-1	-1	757.68	1340.772	1380.973	1585.628	-1	-1	-1	-1	-1	-1	-1	-1
40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1396.769	1334.154	610.625	766.885	-1	-1	-1	-1	1143.052	-1	-1	-1	1568.9	1556.252	1541.776	-1	1573.041	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1573.041	-1	1541.776	1556.252	1568.9	-1	-1	-1	1143.052	-1	-1	-1	-1	766.885	610.625	1334.154	1396.769	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1005.984	-1	-1	-1	1374.42	888.437	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	888.437	1374.42	-1	-1	-1	1005.984	-1	-1	-1	-1	-1	-1	-1	-1
42	-1	-1	-1	-1	-1	-1	-1	-1	-1	1264.467	-1	1393.285	1157.964	-1	-1	-1	-1	-1	-1	1223.717	1351.987	-1	-1	1406.697	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1406.697	-1	-1	1351.987	1223.717	-1	-1	-1	-1	-1	-1	1157.964	1393.285	-1	1264.467	-1	-1	-1	-1	-1	-1
43	-1	-1	-1	-1	-1	-1	-1	1366.653	1443.284	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1443.284	1366.653	-1	-1	-1	-1
44	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1253.414	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1253.414	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
45	-1	1515.965	1505.648	1517.179	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1517.179
