3	-0.37226	0	0	0	0	0	0	0	0.31623	-0.01573	0.04732	-0.11908	0.19726	0.33896	0.44507	0.51319	0.56228	0.86655	1.23536	2.03864	2.75057	3.66967	4.66655	5.52834	6.83334	6.92702	7.43121	8.17635	7.80351	8.03456	8.13188	8.83995	8.72498	9.07489	9.23692	9.36232	9.40606	9.36814	9.29358	9.29358	9.36814	9.40606	9.36232	9.23692	9.07489	8.72498	8.83995	8.13188	8.03456	7.80351	8.17635	7.43121	6.92702	6.83334	5.52834	4.66655	3.66967	2.75057	2.03864	1.23536	0.86655	0.56228	0.51319	0.44507	0.33896	0.19726	-0.11908	0.04732	-0.01573	0.31623	0	0	0	0	0	0	0
4	0.44596	0	0	0	0	0	0	-0.20966	0.01324	-0.06967	0.04016	0.03208	0.20286	0.38641	0.78037	1.12815	1.65203	2.64873	3.40449	4.97498	6.2056	7.35014	8.79473	10.24477	11.72805	12.75393	13.26627	14.47625	14.94826	15.11697	15.32046	15.68769	14.77592	14.65047	14.40758	14.17442	14.15874	14.36054	14.57206	14.57206	14.36054	14.15874	14.17442	14.40758	14.65047	14.77592	15.68769	15.32046	15.11697	14.94826	14.47625	13.26627	12.75393	11.72805	10.24477	8.79473	7.35014	6.2056	4.97498	3.40449	2.64873	1.65203	1.12815	0.78037	0.38641	0.20286	0.03208	0.04016	-0.06967	0.01324	-0.20966	0	0	0	0	0	0
5	1.13841	0	0	0	0	0	0	-0.22485	-0.20787	-0.07371	0.19544	0.15813	0.41819	0.52902	1.31306	2.49139	3.72396	5.40377	7.48807	9.31971	11.57778	14.02462	15.62052	17.43449	18.40212	19.18532	19.56252	20.06366	19.3035	19.95361	19.80661	19.1483	19.84069	19.99113	20.03248	19.94016	19.95894	20.08882	20.08523	20.08523	20.08882	19.95894	19.94016	20.03248	19.99113	19.84069	19.1483	19.80661	19.95361	19.3035	20.06366	19.56252	19.18532	18.40212	17.43449	15.62052	14.02462	11.57778	9.31971	7.48807	5.40377	3.72396	2.49139	1.31306	0.52902	0.41819	0.15813	0.19544	-0.07371	-0.20787	-0.22485	0	0	0	0	0	0
6	1.1009	0	0	0	0	0	0	-0.27731	-0.10909	-0.12899	0.02374	0.29952	0.69027	1.6347	2.53103	4.71971	6.68029	9.35238	12.01033	15.12644	17.08781	19.45978	20.9685	22.4967	23.2751	24.011	23.8515	25.1913	24.066	24.542	24.0803	24.7486	23.0848	23.0957	22.7523	22.37614	22.37753	22.7563	23.1025	23.1025	22.7563	22.37753	22.37614	22.7523	23.0957	23.0848	24.7486	24.0803	24.542	24.066	25.1913	23.8515	24.011	23.2751	22.4967	20.9685	19.45978	17.08781	15.12644	12.01033	9.35238	6.68029	4.71971	2.53103	1.6347	0.69027	0.29952	0.02374	-0.12899	-0.10909	-0.27731	0	0	0	0	0	0
7	0.3588	-0.11622	-0.19532	0	0	0	-0.07754	0.01217	0.00442	0.16661	0.43334	0.90807	1.66175	3.11447	4.39244	7.10027	9.72089	13.21407	16.03468	18.92776	21.7061	23.7467	25.1109	25.7789	26.011	25.8554	25.1887	25.5833	25.0003	25.2638	23.8794	24.1568	23.741	23.3237	22.9932	22.66003	22.6079	22.8367	23.0629	23.0629	22.8367	22.6079	22.66003	22.9932	23.3237	23.741	24.1568	23.8794	25.2638	25.0003	25.5833	25.1887	25.8554	26.011	25.7789	25.1109	23.7467	21.7061	18.92776	16.03468	13.21407	9.72089	7.10027	4.39244	3.11447	1.66175	0.90807	0.43334	0.16661	0.00442	0.01217	-0.07754	0	0	0	-0.19532	-0.11622
8	0.1644	-0.22626	-0.22279	0	0	0	0.05585	0.31255	0.33221	0.42566	0.81215	1.28325	2.06189	4.13944	6.66106	9.31077	12.03239	15.15285	18.20055	20.5532	22.9369	24.2786	24.9491	24.8602	24.6468	25.1541	25.0986	24.4995	24.3855	23.9794	23.5295	22.94	23.36831	22.73439	22.42624	22.1174	22.03822	22.18851	22.3382	22.3382	22.18851	22.03822	22.1174	22.42624	22.73439	23.36831	22.94	23.5295	23.9794	24.3855	24.4995	25.0986	25.1541	24.6468	24.8602	24.9491	24.2786	22.9369	20.5532	18.20055	15.15285	12.03239	9.31077	6.66106	4.13944	2.06189	1.28325	0.81215	0.42566	0.33221	0.31255	0.05585	0	0	0	-0.22279	-0.22626
9	-0.45082	-0.14147	-0.16889	-0.12743	-0.06911	0.03289	0.18591	0.30359	0.55075	0.92196	1.00533	2.33528	3.63677	5.83437	8.01358	10.51145	13.37645	16.07303	18.48517	19.97711	21.31154	21.10632	21.08134	21.67225	21.32687	21.87205	21.68129	21.84688	23.10724	22.89081	22.85967	22.85386	22.80018	22.21197	21.79164	21.28883	21.2153	21.57106	21.84444	21.84444	21.57106	21.2153	21.28883	21.79164	22.21197	22.80018	22.85386	22.85967	22.89081	23.10724	21.84688	21.68129	21.87205	21.32687	21.67225	21.08134	21.10632	21.31154	19.97711	18.48517	16.07303	13.37645	10.51145	8.01358	5.83437	3.63677	2.33528	1.00533	0.92196	0.55075	0.30359	0.18591	0.03289	-0.06911	-0.12743	-0.16889	-0.14147
10	0.02405	0.18691	0.09029	0.01795	-0.03074	-0.01855	0.07716	0.27535	0.5462	0.83377	1.54855	2.82459	4.50527	6.3531	8.76466	10.80207	12.7802	14.74384	15.57729	16.60754	16.96602	17.4829	18.08013	18.75126	19.07011	19.92108	20.55909	21.12911	21.62935	21.48915	20.81606	20.76032	20.67361	20.45158	20.18515	19.81681	19.78908	20.10197	20.31283	20.31283	20.10197	19.78908	19.81681	20.18515	20.45158	20.67361	20.76032	20.81606	21.48915	21.62935	21.12911	20.55909	19.92108	19.07011	18.75126	18.08013	17.4829	16.96602	16.60754	15.57729	14.74384	12.7802	10.80207	8.76466	6.3531	4.50527	2.82459	1.54855	0.83377	0.5462	0.27535	0.07716	-0.01855	-0.03074	0.01795	0.09029	0.18691
11	-0.38594	0.47474	0.35845	0.30426	0.21673	0.1775	0.2159	0.4265	0.48785	1.07817	1.73685	2.98221	4.51747	6.29222	8.39186	10.15332	11.61631	12.58387	13.46621	13.87011	14.41285	14.96889	15.13684	16.18604	16.82468	17.50964	19.25048	19.18532	19.38036	20.08871	19.93044	19.60863	20.26458	19.83448	19.60266	19.27513	19.22137	19.44137	19.56567	19.56567	19.44137	19.22137	19.27513	19.60266	19.83448	20.26458	19.60863	19.93044	20.08871	19.38036	19.18532	19.25048	17.50964	16.82468	16.18604	15.13684	14.96889	14.41285	13.87011	13.46621	12.58387	11.61631	10.15332	8.39186	6.29222	4.51747	2.98221	1.73685	1.07817	0.48785	0.4265	0.2159	0.1775	0.21673	0.30426	0.35845	0.47474
12	-0.03244	0.24411	0.12793	0.04642	-0.01334	-0.00215	0.10734	0.29368	0.51903	1.49029	2.41306	3.57926	4.92722	6.38301	7.77323	8.96598	9.80748	10.91891	11.83141	12.06365	12.68141	13.23781	14.00045	14.85835	15.58369	16.55423	17.02513	17.61129	18.15877	19.04576	18.83192	18.68406	18.67491	18.38504	18.15024	17.86641	17.83017	18.04154	18.20387	18.20387	18.04154	17.83017	17.86641	18.15024	18.38504	18.67491	18.68406	18.83192	19.04576	18.15877	17.61129	17.02513	16.55423	15.58369	14.85835	14.00045	13.23781	12.68141	12.06365	11.83141	10.91891	9.80748	8.96598	7.77323	6.38301	4.92722	3.57926	2.41306	1.49029	0.51903	0.29368	0.10734	-0.00215	-0.01334	0.04642	0.12793	0.24411
13	-0.32923	0.28502	0.22567	0.16985	0.11493	0.12427	0.23141	0.61306	0.907	1.41517	2.43154	3.46306	4.67946	5.84105	7.03033	7.89265	8.99386	9.1828	9.89843	10.49248	10.95505	11.92501	12.90518	13.81022	15.1855	15.22521	16.7589	17.02817	17.74016	16.9285	17.08879	17.49317	16.97713	17.0071	16.81449	16.50968	16.51344	16.82574	17.02584	17.02584	16.82574	16.51344	16.50968	16.81449	17.0071	16.97713	17.49317	17.08879	16.9285	17.74016	17.02817	16.7589	15.22521	15.1855	13.81022	12.90518	11.92501	10.95505	10.49248	9.89843	9.1828	8.99386	7.89265	7.03033	5.84105	4.67946	3.46306	2.43154	1.41517	0.907	0.61306	0.23141	0.12427	0.11493	0.16985	0.22567	0.28502
14	-0.1869	0.45732	0.36645	0.32504	0.27311	0.27902	0.37147	0.59102	1.05408	1.53613	2.47446	3.32358	4.59967	5.51707	6.30594	7.22928	7.83789	8.4653	8.90332	9.79974	10.31362	10.95218	12.18628	13.02332	14.21386	15.09758	15.26748	16.19567	16.55125	16.84226	16.541	16.54831	15.18435	14.92795	14.64166	14.50976	14.4777	14.54551	14.76771	14.76771	14.54551	14.4777	14.50976	14.64166	14.92795	15.18435	16.54831	16.541	16.84226	16.55125	16.19567	15.26748	15.09758	14.21386	13.02332	12.18628	10.95218	10.31362	9.79974	8.90332	8.4653	7.83789	7.22928	6.30594	5.51707	4.59967	3.32358	2.47446	1.53613	1.05408	0.59102	0.37147	0.27902	0.27311	0.32504	0.36645	0.45732
15	-0.30077	0.12614	0.1105	0.15764	0.2171	0.32824	0.50553	0.83679	0.99471	1.60944	2.3336	3.27056	4.25708	5.13328	5.78283	6.69632	7.26999	8.14933	8.64851	9.10901	9.84827	11.05532	11.56229	12.79462	13.37468	13.68248	14.12346	14.67014	14.96414	15.43774	15.51056	14.93033	15.9011	15.60844	15.30129	14.69047	14.65388	15.19154	15.42553	15.42553	15.19154	14.65388	14.69047	15.30129	15.60844	15.9011	14.93033	15.51056	15.43774	14.96414	14.67014	14.12346	13.68248	13.37468	12.79462	11.56229	11.05532	9.84827	9.10901	8.64851	8.14933	7.26999	6.69632	5.78283	5.13328	4.25708	3.27056	2.3336	1.60944	0.99471	0.83679	0.50553	0.32824	0.2171	0.15764	0.1105	0.12614
16	-0.59491	0.16598	0.15838	0.24491	0.32311	0.45023	0.64114	1.04108	1.23247	1.84442	2.56804	3.28986	4.20425	4.67143	5.47185	6.07826	6.71912	7.16089	8.08486	8.66324	9.59176	10.41689	11.34932	12.30969	12.57648	12.68506	13.33972	13.65906	13.85634	14.05962	14.10596	14.04319	14.73521	14.58406	14.46918	14.19359	14.17469	14.41251	14.4896	14.4896	14.41251	14.17469	14.19359	14.46918	14.58406	14.73521	14.04319	14.10596	14.05962	13.85634	13.65906	13.33972	12.68506	12.57648	12.30969	11.34932	10.41689	9.59176	8.66324	8.08486	7.16089	6.71912	6.07826	5.47185	4.67143	4.20425	3.28986	2.56804	1.84442	1.23247	1.04108	0.64114	0.45023	0.32311	0.24491	0.15838	0.16598
17	-0.51591	0.17879	0.19047	0.2866	0.375	0.50592	0.69189	1.01701	1.41174	1.82701	2.15411	3.01045	3.57267	4.28641	5.26512	5.85502	6.68204	7.46793	7.91645	9.06923	9.90287	10.58919	11.34139	12.01981	12.40438	13.005	13.12355	13.45773	13.46576	13.5163	12.97365	13.67566	13.65999	13.68376	13.50641	13.11608	13.11906	13.51531	13.69861	13.69861	13.51531	13.11906	13.11608	13.50641	13.68376	13.65999	13.67566	12.97365	13.5163	13.46576	13.45773	13.12355	13.005	12.40438	12.01981	11.34139	10.58919	9.90287	9.06923	7.91645	7.46793	6.68204	5.85502	5.26512	4.28641	3.57267	3.01045	2.15411	1.82701	1.41174	1.01701	0.69189	0.50592	0.375	0.2866	0.19047	0.17879
18	-0.23258	0.06829	0.06504	0.12048	0.20108	0.33745	0.54245	0.88304	1.1718	1.95718	2.61753	3.02227	3.68679	4.18311	5.12953	5.92762	6.19664	7.18233	7.87867	8.54863	9.64924	10.9616	11.2677	12.02343	12.51196	12.28192	13.08977	13.01339	12.80967	13.11275	12.88483	12.79708	13.69539	13.64178	13.50137	13.0785	13.0718	13.48127	13.60827	13.60827	13.48127	13.0718	13.0785	13.50137	13.64178	13.69539	12.79708	12.88483	13.11275	12.80967	13.01339	13.08977	12.28192	12.51196	12.02343	11.2677	10.9616	9.64924	8.54863	7.87867	7.18233	6.19664	5.92762	5.12953	4.18311	3.68679	3.02227	2.61753	1.95718	1.1718	0.88304	0.54245	0.33745	0.20108	0.12048	0.06504	0.06829
19	0.02979	0.05118	0.06646	0.11136	0.19538	0.32998	0.52495	0.75501	1.20934	1.47142	2.39737	2.84327	3.70115	4.28487	5.21063	5.6801	6.21444	6.90486	7.62044	8.33655	9.20031	10.08923	11.10073	11.23393	12.06986	12.75364	13.08944	13.28805	13.47829	13.35514	13.55995	13.32083	13.68826	13.44491	13.33129	13.18517	13.15475	13.24003	13.29282	13.29282	13.24003	13.15475	13.18517	13.33129	13.44491	13.68826	13.32083	13.55995	13.35514	13.47829	13.28805	13.08944	12.75364	12.06986	11.23393	11.10073	10.08923	9.20031	8.33655	7.62044	6.90486	6.21444	5.6801	5.21063	4.28487	3.70115	2.84327	2.39737	1.47142	1.20934	0.75501	0.52495	0.32998	0.19538	0.11136	0.06646	0.05118
20	0.08805	0.362	0.34395	0.34102	0.34177	0.379	0.4697	0.56762	0.92234	1.43203	1.71823	2.36887	3.26237	3.91939	4.72113	5.80585	6.34653	7.19539	8.31045	8.90667	9.69562	10.46796	11.0228	12.24351	12.57803	12.90194	13.24598	13.54019	13.21982	13.63993	13.86849	13.4222	13.27989	13.43376	13.42931	13.39091	13.41015	13.48701	13.52993	13.52993	13.48701	13.41015	13.39091	13.42931	13.43376	13.27989	13.4222	13.86849	13.63993	13.21982	13.54019	13.24598	12.90194	12.57803	12.24351	11.0228	10.46796	9.69562	8.90667	8.31045	7.19539	6.34653	5.80585	4.72113	3.91939	3.26237	2.36887	1.71823	1.43203	0.92234	0.56762	0.4697	0.379	0.34177	0.34102	0.34395	0.362
21	-0.37778	-0.07594	-0.00872	0.12554	0.27768	0.46219	0.67942	0.91526	1.27	1.51135	1.92025	2.34502	2.95293	4.05085	4.67316	5.62968	6.39323	7.20644	8.01221	8.94546	10.07166	11.0302	11.58183	12.4893	13.02941	13.65386	13.79628	14.28398	14.11415	13.65174	13.44352	13.41508	13.46463	13.277	13.1961	13.14449	13.12103	13.12573	13.15972	13.15972	13.12573	13.12103	13.14449	13.1961	13.277	13.46463	13.41508	13.44352	13.65174	14.11415	14.28398	13.79628	13.65386	13.02941	12.4893	11.58183	11.0302	10.07166	8.94546	8.01221	7.20644	6.39323	5.62968	4.67316	4.05085	2.95293	2.34502	1.92025	1.51135	1.27	0.91526	0.67942	0.46219	0.27768	0.12554	-0.00872	-0.07594
22	-0.12247	-0.09317	-0.00386	0.12634	0.29064	0.48497	0.70694	0.9564	1.05839	1.37828	2.03885	2.20009	3.14626	3.71817	4.63368	5.39135	6.26273	7.2882	8.21222	9.12649	9.77145	10.6643	11.68832	12.35573	13.22744	13.28599	14.07836	14.39878	14.48978	15.01222	14.88768	14.18664	14.14856	14.00206	13.92517	13.91282	13.89451	13.87023	13.9105	13.9105	13.87023	13.89451	13.91282	13.92517	14.00206	14.14856	14.18664	14.88768	15.01222	14.48978	14.39878	14.07836	13.28599	13.22744	12.35573	11.68832	10.6643	9.77145	9.12649	8.21222	7.2882	6.26273	5.39135	4.63368	3.71817	3.14626	2.20009	2.03885	1.37828	1.05839	0.9564	0.70694	0.48497	0.29064	0.12634	-0.00386	-0.09317
23	-0.5905	0.4113	0.42303	0.44281	0.4151	0.41087	0.4561	0.8136	0.77224	1.1459	1.74951	2.00205	2.6843	3.62881	4.12039	5.19959	6.17453	7.13218	7.83896	9.18013	10.0292	11.17601	12.25169	12.59949	13.32212	13.68195	14.1262	14.46811	15.06335	15.05331	15.14234	15.15184	15.42554	15.39192	15.35781	15.26737	15.26317	15.34521	15.3709	15.3709	15.34521	15.26317	15.26737	15.35781	15.39192	15.42554	15.15184	15.14234	15.05331	15.06335	14.46811	14.1262	13.68195	13.32212	12.59949	12.25169	11.17601	10.0292	9.18013	7.83896	7.13218	6.17453	5.19959	4.12039	3.62881	2.6843	2.00205	1.74951	1.1459	0.77224	0.8136	0.4561	0.41087	0.4151	0.44281	0.42303	0.4113
24	-0.57461	0.03373	0.07772	0.20022	0.30786	0.43417	0.5815	0.7917	0.84082	1.26964	1.3423	2.03766	2.57606	3.27025	4.03574	4.82823	5.61882	6.57273	7.55355	8.7097	10.10155	11.01254	12.28935	13.55836	14.16872	14.5145	14.83123	15.28614	15.42826	15.80011	15.55554	15.69334	16.53459	16.43478	16.34339	16.05047	16.03799	16.30596	16.37241	16.37241	16.30596	16.03799	16.05047	16.34339	16.43478	16.53459	15.69334	15.55554	15.80011	15.42826	15.28614	14.83123	14.5145	14.16872	13.55836	12.28935	11.01254	10.10155	8.7097	7.55355	6.57273	5.61882	4.82823	4.03574	3.27025	2.57606	2.03766	1.3423	1.26964	0.84082	0.7917	0.5815	0.43417	0.30786	0.20022	0.07772	0.03373
25	-0.40779	0.1601	0.14861	0.19676	0.22871	0.28626	0.37965	0.54332	0.58737	1.1856	1.46445	1.92867	2.36751	3.06656	3.71369	4.77658	5.64418	6.44957	7.80738	8.60593	10.0159	11.02873	12.25631	12.85665	13.69775	14.3196	14.92211	15.68379	15.28782	15.88483	16.24792	16.15748	16.53599	16.55026	16.52547	16.40318	16.40497	16.53081	16.55917	16.55917	16.53081	16.40497	16.40318	16.52547	16.55026	16.53599	16.15748	16.24792	15.88483	15.28782	15.68379	14.92211	14.3196	13.69775	12.85665	12.25631	11.02873	10.0159	8.60593	7.80738	6.44957	5.64418	4.77658	3.71369	3.06656	2.36751	1.92867	1.46445	1.1856	0.58737	0.54332	0.37965	0.28626	0.22871	0.19676	0.14861	0.1601
26	0.46604	0.07202	0.06477	0.03513	0.05698	0.11942	0.23122	0.34036	0.76754	1.03996	1.05969	1.68691	2.29879	2.57006	3.13151	4.35447	5.35399	6.12168	7.03173	8.20761	9.36167	10.65151	11.53103	13.14301	13.79512	13.96681	15.32144	15.92332	16.53724	16.24613	16.13225	16.11426	16.0802	16.04424	15.92458	15.73557	15.73108	15.91109	16.02177	16.02177	15.91109	15.73108	15.73557	15.92458	16.04424	16.0802	16.11426	16.13225	16.24613	16.53724	15.92332	15.32144	13.96681	13.79512	13.14301	11.53103	10.65151	9.36167	8.20761	7.03173	6.12168	5.35399	4.35447	3.13151	2.57006	2.29879	1.68691	1.05969	1.03996	0.76754	0.34036	0.23122	0.11942	0.05698	0.03513	0.06477	0.07202
27	-0.17852	0.12199	0.09404	0.10293	0.11505	0.15998	0.24913	0.51846	0.58596	0.87905	1.20989	1.67186	2.17761	2.5684	3.26586	3.81038	4.41937	5.26284	6.52642	7.40831	8.65879	9.92334	11.30623	12.58518	13.72731	14.35492	15.07197	15.31098	15.4553	15.58473	15.82855	15.74725	16.15507	16.29653	16.35223	16.31754	16.33522	16.40528	16.38494	16.38494	16.40528	16.33522	16.31754	16.35223	16.29653	16.15507	15.74725	15.82855	15.58473	15.4553	15.31098	15.07197	14.35492	13.72731	12.58518	11.30623	9.92334	8.65879	7.40831	6.52642	5.26284	4.41937	3.81038	3.26586	2.5684	2.17761	1.67186	1.20989	0.87905	0.58596	0.51846	0.24913	0.15998	0.11505	0.10293	0.09404	0.12199
28	-0.0918	0.12906	0.12723	0.14872	0.17071	0.21275	0.28209	0.33877	0.6215	0.75631	1.00843	1.33368	1.53358	2.15873	2.77129	3.5409	4.32817	5.12224	6.01307	6.8531	8.3253	9.05967	10.46016	11.0163	12.17748	12.99368	13.75902	14.89075	15.60819	15.56805	15.76323	16.13703	16.37082	16.14968	15.91702	15.5246	15.49696	15.8341	16.01147	16.01147	15.8341	15.49696	15.5246	15.91702	16.14968	16.37082	16.13703	15.76323	15.56805	15.60819	14.89075	13.75902	12.99368	12.17748	11.0163	10.46016	9.05967	8.3253	6.8531	6.01307	5.12224	4.32817	3.5409	2.77129	2.15873	1.53358	1.33368	1.00843	0.75631	0.6215	0.33877	0.28209	0.21275	0.17071	0.14872	0.12723	0.12906
29	-0.36167	0.06142	0.02632	0.04119	0.04671	0.07711	0.14158	0.39579	0.37205	0.59159	0.89962	1.37298	1.5016	2.08636	2.55738	3.13926	3.81333	4.22047	5.03537	6.22068	7.02735	7.86516	9.15912	10.41738	11.36756	12.27616	13.34125	13.7651	14.49467	14.65212	15.1828	15.37703	14.99977	14.89304	14.65041	14.29969	14.28635	14.61038	14.82633	14.82633	14.61038	14.28635	14.29969	14.65041	14.89304	14.99977	15.37703	15.1828	14.65212	14.49467	13.7651	13.34125	12.27616	11.36756	10.41738	9.15912	7.86516	7.02735	6.22068	5.03537	4.22047	3.81333	3.13926	2.55738	2.08636	1.5016	1.37298	0.89962	0.59159	0.37205	0.39579	0.14158	0.07711	0.04671	0.04119	0.02632	0.06142
30	0.02383	-0.02398	0.01733	0.06801	0.13588	0.21562	0.30607	0.32565	0.45588	0.63523	0.82818	1.10974	1.2056	1.80559	1.94589	2.68179	2.82691	3.77053	4.42451	5.14333	6.17342	7.30536	8.18999	9.16339	10.17636	11.2847	11.63411	12.77359	12.99727	13.15635	13.48833	13.07421	13.46048	13.2012	13.0768	12.92577	12.89336	12.97958	13.03916	13.03916	12.97958	12.89336	12.92577	13.0768	13.2012	13.46048	13.07421	13.48833	13.15635	12.99727	12.77359	11.63411	11.2847	10.17636	9.16339	8.18999	7.30536	6.17342	5.14333	4.42451	3.77053	2.82691	2.68179	1.94589	1.80559	1.2056	1.10974	0.82818	0.63523	0.45588	0.32565	0.30607	0.21562	0.13588	0.06801	0.01733	-0.02398
31	-0.18028	0.10989	0.10207	0.11851	0.12146	0.13188	0.15473	0.20618	0.13431	0.39446	0.55267	0.8595	0.89534	1.49274	1.52963	2.27762	2.72953	2.97471	3.62052	4.3794	5.04439	5.90351	6.84351	7.91484	9.01817	9.82079	10.30482	11.91717	12.01304	12.12339	12.19567	12.52158	12.4424	12.25441	12.03575	11.71161	11.6881	11.96524	12.13692	12.13692	11.96524	11.6881	11.71161	12.03575	12.25441	12.4424	12.52158	12.19567	12.12339	12.01304	11.91717	10.30482	9.82079	9.01817	7.91484	6.84351	5.90351	5.04439	4.3794	3.62052	2.97471	2.72953	2.27762	1.52963	1.49274	0.89534	0.8595	0.55267	0.39446	0.13431	0.20618	0.15473	0.13188	0.12146	0.11851	0.10207	0.10989
