8	1.15871	-0.3273	-0.34853	-0.32033	-0.27374	-0.12015	0.02853	0.06796	0.30043	0.26252	0.08039	0.10654	0.03476	0.05689	0.50306	0.91551	1.57579	2.22293	3.72609	5.33119	7.02021	8.81343	10.63347	12.03436	13.85263	15.0073	16.11166	16.79959	17.44977	17.49332	18.79828	19.2918	19.52993	19.83607	19.95721	19.96189	20.00015	20.07205	20.02744	20.02744	20.07205	20.00015	19.96189	19.95721	19.83607	19.52993	19.2918	18.79828	17.49332	17.44977	16.79959	16.11166	15.0073	13.85263	12.03436	10.63347	8.81343	7.02021	5.33119	3.72609	2.22293	1.57579	0.91551	0.50306	0.05689	0.03476	0.10654	0.08039	0.26252	0.30043	0.06796	0.02853	-0.12015	-0.27374	-0.32033	-0.34853	-0.3273
9	0.55916	-0.05802	-0.1706	-0.16233	-0.10386	-0.0189	0.07647	0.13777	0.08137	0.33582	0.44849	0.23546	0.25224	0.50084	0.88204	1.37792	2.36503	3.86504	5.35462	7.26524	8.8842	10.9188	12.52791	14.14423	15.56585	16.86183	17.65614	17.9712	19.44264	19.31442	19.86569	20.17993	19.05763	19.25371	19.34274	19.64976	19.67421	19.41628	19.37635	19.37635	19.41628	19.67421	19.64976	19.34274	19.25371	19.05763	20.17993	19.86569	19.31442	19.44264	17.9712	17.65614	16.86183	15.56585	14.14423	12.52791	10.9188	8.8842	7.26524	5.35462	3.86504	2.36503	1.37792	0.88204	0.50084	0.25224	0.23546	0.44849	0.33582	0.08137	0.13777	0.07647	-0.0189	-0.10386	-0.16233	-0.1706	-0.05802
10	0.05539	0.2159	0.22037	0.16792	0.09822	0.04394	0.00863	0.16672	0.06238	0.11954	0.13513	0.05031	0.19091	0.6122	1.2787	2.14415	3.13381	4.57535	6.29664	8.00502	9.90065	11.73223	13.0939	14.20515	14.99279	16.51199	17.34566	18.17098	18.6424	19.30659	19.17388	18.94335	19.34943	19.01819	19.0089	19.13386	19.09246	18.88469	18.81116	18.81116	18.88469	19.09246	19.13386	19.0089	19.01819	19.34943	18.94335	19.17388	19.30659	18.6424	18.17098	17.34566	16.51199	14.99279	14.20515	13.0939	11.73223	9.90065	8.00502	6.29664	4.57535	3.13381	2.14415	1.2787	0.6122	0.19091	0.05031	0.13513	0.11954	0.06238	0.16672	0.00863	0.04394	0.09822	0.16792	0.22037	0.2159
11	0.83191	-0.13504	-0.18647	-0.22838	-0.1753	-0.02317	0.10351	0.28875	0.28616	0.32552	0.25855	0.46297	0.62091	1.01477	1.737	2.55589	3.57489	4.98648	6.1595	7.81202	9.14056	10.33758	11.72346	13.18244	13.36168	14.39052	15.36415	16.19967	17.26474	17.60466	17.87689	18.52432	19.11427	19.30813	19.44366	19.47344	19.49768	19.51636	19.42929	19.42929	19.51636	19.49768	19.47344	19.44366	19.30813	19.11427	18.52432	17.87689	17.60466	17.26474	16.19967	15.36415	14.39052	13.36168	13.18244	11.72346	10.33758	9.14056	7.81202	6.1595	4.98648	3.57489	2.55589	1.737	1.01477	0.62091	0.46297	0.25855	0.32552	0.28616	0.28875	0.10351	-0.02317	-0.1753	-0.22838	-0.18647	-0.13504
12	0.53886	-0.24056	-0.25448	-0.22312	-0.12213	0.00349	0.13888	0.18593	0.30624	0.38332	0.36807	0.52439	0.83919	1.37946	2.06721	2.84497	3.66685	5.08616	5.99687	7.39847	8.33176	9.40513	10.44233	11.31609	11.99722	13.10098	13.93133	14.88135	15.45338	16.55789	16.56787	17.70134	17.84333	18.12923	18.35041	18.56688	18.60261	18.45761	18.3079	18.3079	18.45761	18.60261	18.56688	18.35041	18.12923	17.84333	17.70134	16.56787	16.55789	15.45338	14.88135	13.93133	13.10098	11.99722	11.31609	10.44233	9.40513	8.33176	7.39847	5.99687	5.08616	3.66685	2.84497	2.06721	1.37946	0.83919	0.52439	0.36807	0.38332	0.30624	0.18593	0.13888	0.00349	-0.12213	-0.22312	-0.25448	-0.24056
13	0.81469	-0.21134	-0.1804	-0.21747	-0.16573	-0.08367	0.02588	0.19341	0.26283	0.33536	0.36816	0.64234	1.14893	1.46103	2.59625	2.9953	4.08994	4.80215	5.52246	6.60522	6.93187	7.85014	8.69621	9.47446	10.55493	11.02125	13.03741	13.92054	15.0497	15.33528	16.61018	16.81774	17.48119	17.74479	17.89176	17.89726	17.93021	17.99061	17.90954	17.90954	17.99061	17.93021	17.89726	17.89176	17.74479	17.48119	16.81774	16.61018	15.33528	15.0497	13.92054	13.03741	11.02125	10.55493	9.47446	8.69621	7.85014	6.93187	6.60522	5.52246	4.80215	4.08994	2.9953	2.59625	1.46103	1.14893	0.64234	0.36816	0.33536	0.26283	0.19341	0.02588	-0.08367	-0.16573	-0.21747	-0.1804	-0.21134
14	0.40227	0.00408	-0.02494	-0.04412	-0.02295	0.0238	0.09638	0.21928	0.26594	0.42842	0.57334	0.88663	0.94082	1.61433	2.23052	2.66897	3.40531	4.14327	4.83938	5.63333	6.23319	7.02804	8.01896	9.14369	9.67169	11.11991	11.65281	12.09014	13.2978	14.02153	15.01625	14.84462	15.04824	15.57368	15.87802	16.17635	16.24204	16.07506	15.90209	15.90209	16.07506	16.24204	16.17635	15.87802	15.57368	15.04824	14.84462	15.01625	14.02153	13.2978	12.09014	11.65281	11.11991	9.67169	9.14369	8.01896	7.02804	6.23319	5.63333	4.83938	4.14327	3.40531	2.66897	2.23052	1.61433	0.94082	0.88663	0.57334	0.42842	0.26594	0.21928	0.09638	0.0238	-0.02295	-0.04412	-0.02494	0.00408
15	0.47465	-0.29834	-0.23938	-0.21264	-0.10988	0.01842	0.16499	0.38868	0.24208	0.51096	0.86041	0.8405	1.19994	1.64419	2.33161	2.65919	3.21667	3.94343	4.38728	4.9383	5.40814	6.33054	7.41442	7.97451	8.93431	9.51818	10.68183	11.12309	11.97033	12.9204	13.42516	13.68414	14.4204	14.95661	15.23958	15.35859	15.42561	15.44066	15.29174	15.29174	15.44066	15.42561	15.35859	15.23958	14.95661	14.4204	13.68414	13.42516	12.9204	11.97033	11.12309	10.68183	9.51818	8.93431	7.97451	7.41442	6.33054	5.40814	4.9383	4.38728	3.94343	3.21667	2.65919	2.33161	1.64419	1.19994	0.8405	0.86041	0.51096	0.24208	0.38868	0.16499	0.01842	-0.10988	-0.21264	-0.23938	-0.29834
16	0.7849	-0.10423	-0.14966	-0.16089	-0.09254	0.01313	0.14736	0.37979	0.34463	0.54765	0.79598	0.86475	1.12901	1.68863	2.03667	2.30416	2.79714	3.34335	4.09655	4.36622	5.05713	5.85815	6.76528	7.16306	8.2671	9.11184	9.60018	10.1488	11.58793	11.75648	12.51793	12.96198	13.71361	14.03383	14.23608	14.29826	14.33828	14.35616	14.23396	14.23396	14.35616	14.33828	14.29826	14.23608	14.03383	13.71361	12.96198	12.51793	11.75648	11.58793	10.1488	9.60018	9.11184	8.2671	7.16306	6.76528	5.85815	5.05713	4.36622	4.09655	3.34335	2.79714	2.30416	2.03667	1.68863	1.12901	0.86475	0.79598	0.54765	0.34463	0.37979	0.14736	0.01313	-0.09254	-0.16089	-0.14966	-0.10423
17	0.91576	-0.07185	-0.10731	-0.21762	-0.2382	-0.21113	-0.1282	0.10954	0.37043	0.53535	0.5818	1.08262	1.29403	1.73526	2.08554	2.39467	2.82121	3.56096	3.72195	4.6173	4.62534	5.62178	6.04679	6.98191	7.40593	8.3547	8.89457	9.86557	10.65559	10.95648	11.1661	11.354	11.24398	11.62528	11.85985	12.14497	12.19264	12.00284	11.86359	11.86359	12.00284	12.19264	12.14497	11.85985	11.62528	11.24398	11.354	11.1661	10.95648	10.65559	9.86557	8.89457	8.3547	7.40593	6.98191	6.04679	5.62178	4.62534	4.6173	3.72195	3.56096	2.82121	2.39467	2.08554	1.73526	1.29403	1.08262	0.5818	0.53535	0.37043	0.10954	-0.1282	-0.21113	-0.2382	-0.21762	-0.10731	-0.07185
18	1.29795	-0.27015	-0.20606	-0.256	-0.17891	-0.06766	0.07121	0.05643	0.37224	0.50405	0.85396	1.00284	1.46411	1.66065	2.05639	2.27943	2.35394	2.93328	3.17066	3.51462	4.43403	4.92269	5.73282	6.22427	7.42258	7.80127	8.69204	8.79432	9.49719	10.24634	10.14143	10.65648	11.29054	11.29936	11.4401	11.57454	11.57565	11.44341	11.30487	11.30487	11.44341	11.57565	11.57454	11.4401	11.29936	11.29054	10.65648	10.14143	10.24634	9.49719	8.79432	8.69204	7.80127	7.42258	6.22427	5.73282	4.92269	4.43403	3.51462	3.17066	2.93328	2.35394	2.27943	2.05639	1.66065	1.46411	1.00284	0.85396	0.50405	0.37224	0.05643	0.07121	-0.06766	-0.17891	-0.256	-0.20606	-0.27015
19	1.08258	-0.00719	-0.13764	-0.18541	-0.14427	-0.05719	0.06396	0.11124	0.33895	0.63719	0.80713	1.02976	1.21275	1.41093	1.96227	2.15674	2.51498	2.83205	3.27029	3.76394	4.21847	4.80726	5.40241	5.93894	6.35802	6.69338	7.58643	7.86451	8.25649	8.7709	9.15763	9.86072	10.3569	10.78578	11.20215	11.66768	11.72129	11.36298	11.05383	11.05383	11.36298	11.72129	11.66768	11.20215	10.78578	10.3569	9.86072	9.15763	8.7709	8.25649	7.86451	7.58643	6.69338	6.35802	5.93894	5.40241	4.80726	4.21847	3.76394	3.27029	2.83205	2.51498	2.15674	1.96227	1.41093	1.21275	1.02976	0.80713	0.63719	0.33895	0.11124	0.06396	-0.05719	-0.14427	-0.18541	-0.13764	-0.00719
20	1.46279	-0.08955	-0.07383	-0.18783	-0.17786	-0.12458	-0.02531	0.15623	0.25378	0.65877	0.6182	0.91023	1.08437	1.38181	1.72343	2.19649	2.46919	2.80821	3.10538	3.61131	4.11189	4.49785	5.23465	5.79779	5.93044	6.4328	7.2926	7.89631	8.16685	8.47938	8.80991	9.53713	10.19041	10.44307	10.6615	10.79366	10.82524	10.75625	10.60098	10.60098	10.75625	10.82524	10.79366	10.6615	10.44307	10.19041	9.53713	8.80991	8.47938	8.16685	7.89631	7.2926	6.4328	5.93044	5.79779	5.23465	4.49785	4.11189	3.61131	3.10538	2.80821	2.46919	2.19649	1.72343	1.38181	1.08437	0.91023	0.6182	0.65877	0.25378	0.15623	-0.02531	-0.12458	-0.17786	-0.18783	-0.07383	-0.08955
21	1.12142	-0.2802	-0.21743	-0.22615	-0.11311	0.03811	0.21867	0.45668	0.7005	0.69644	0.86888	1.04038	1.00846	1.33442	1.55174	2.00681	2.29966	2.45016	2.78125	3.35511	4.00755	4.2594	4.96904	5.33072	5.94522	6.15269	6.76628	7.63683	8.10764	8.76987	8.937	9.585	9.21483	9.27784	9.33534	9.47855	9.48643	9.35897	9.31722	9.31722	9.35897	9.48643	9.47855	9.33534	9.27784	9.21483	9.585	8.937	8.76987	8.10764	7.63683	6.76628	6.15269	5.94522	5.33072	4.96904	4.2594	4.00755	3.35511	2.78125	2.45016	2.29966	2.00681	1.55174	1.33442	1.00846	1.04038	0.86888	0.69644	0.7005	0.45668	0.21867	0.03811	-0.11311	-0.22615	-0.21743	-0.2802
22	1.14084	-0.29285	-0.19262	-0.18844	-0.06405	0.08945	0.26182	0.48876	0.55009	0.68999	0.78066	0.61347	1.04325	0.97932	1.46693	1.84097	2.22542	2.66739	3.20187	3.46832	4.2359	4.61338	4.92773	5.02458	5.76639	5.88057	6.60881	7.34941	7.52502	7.9563	8.22393	8.68942	9.27124	9.27914	9.39696	9.4937	9.49469	9.39993	9.28409	9.28409	9.39993	9.49469	9.4937	9.39696	9.27914	9.27124	8.68942	8.22393	7.9563	7.52502	7.34941	6.60881	5.88057	5.76639	5.02458	4.92773	4.61338	4.2359	3.46832	3.20187	2.66739	2.22542	1.84097	1.46693	0.97932	1.04325	0.61347	0.78066	0.68999	0.55009	0.48876	0.26182	0.08945	-0.06405	-0.18844	-0.19262	-0.29285
23	0.40713	-0.03441	0.01709	0.03753	0.09767	0.16866	0.24762	0.10207	0.41989	0.63015	0.78163	0.95267	1.1644	1.49106	1.62835	1.98223	1.99374	2.62446	3.02494	3.1202	3.88164	4.51615	4.93855	5.33247	5.74178	5.83149	5.99314	6.52141	6.92981	7.26085	7.72273	7.77679	8.16793	8.59522	8.87004	9.10829	9.1617	9.03027	8.86228	8.86228	9.03027	9.1617	9.10829	8.87004	8.59522	8.16793	7.77679	7.72273	7.26085	6.92981	6.52141	5.99314	5.83149	5.74178	5.33247	4.93855	4.51615	3.88164	3.1202	3.02494	2.62446	1.99374	1.98223	1.62835	1.49106	1.1644	0.95267	0.78163	0.63015	0.41989	0.10207	0.24762	0.16866	0.09767	0.03753	0.01709	-0.03441
24	0.90605	-0.03602	-0.00909	-0.05729	-0.02452	0.03979	0.13751	0.35007	0.44025	0.56623	0.70111	0.8286	1.11495	1.33122	1.53022	1.77142	2.10376	2.75217	2.97627	3.31402	3.71201	4.03781	4.54867	4.92128	5.40066	5.75209	6.46684	6.56475	6.99834	7.72322	7.67022	7.76034	8.22573	8.32006	8.47391	8.64061	8.65241	8.50929	8.37902	8.37902	8.50929	8.65241	8.64061	8.47391	8.32006	8.22573	7.76034	7.67022	7.72322	6.99834	6.56475	6.46684	5.75209	5.40066	4.92128	4.54867	4.03781	3.71201	3.31402	2.97627	2.75217	2.10376	1.77142	1.53022	1.33122	1.11495	0.8286	0.70111	0.56623	0.44025	0.35007	0.13751	0.03979	-0.02452	-0.05729	-0.00909	-0.03602
25	0.44442	-0.08449	-0.0798	-0.10073	-0.06047	0.01739	0.13687	0.39251	0.66617	1.00634	0.86104	1.01762	1.06598	1.23639	1.48396	1.99938	2.32387	2.48461	3.23319	3.39266	3.9069	4.16669	4.59543	4.67005	4.96023	5.42809	5.89289	6.7163	7.06517	7.37424	7.74535	7.89655	8.06193	8.13835	8.25974	8.42503	8.43458	8.28839	8.18611	8.18611	8.28839	8.43458	8.42503	8.25974	8.13835	8.06193	7.89655	7.74535	7.37424	7.06517	6.7163	5.89289	5.42809	4.96023	4.67005	4.59543	4.16669	3.9069	3.39266	3.23319	2.48461	2.32387	1.99938	1.48396	1.23639	1.06598	1.01762	0.86104	1.00634	0.66617	0.39251	0.13687	0.01739	-0.06047	-0.10073	-0.0798	-0.08449
