lateral	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
-5	0	0	0	0	-0.01932	-0.06145	-0.04321	-0.03996	-0.02983	-0.07462	0.04142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04142	-0.07462	-0.02983	-0.03996	-0.04321	-0.06145	-0.01932	0	0	0	0	0
-4	0	0	0	0	-0.01776	-0.04583	0.00558	0.01052	0.01925	-0.03282	0.07914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07914	-0.03282	0.01925	0.01052	0.00558	-0.04583	-0.01776	0	0	0	0	0
-3	0	0	0	0	-7.3248E-4	-0.02367	-0.01337	0.01179	0.01658	0.02115	0.00139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00139	0.02115	0.01658	0.01179	-0.01337	-0.02367	-7.3248E-4	0	0	0	0	0
-2	0	0	0	0	-0.00264	-0.09482	-0.10756	-0.1083	-0.09554	-0.06598	-0.04011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.04011	-0.06598	-0.09554	-0.1083	-0.10756	-0.09482	-0.00264	0	0	0	0	0
-1	0	0	0	0	-0.00596	-0.05132	-0.02132	-0.01219	-0.01621	-0.00134	0.00933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00933	-0.00134	-0.01621	-0.01219	-0.02132	-0.05132	-0.00596	0	0	0	0	0
0	0	0	0	0	-4.7488E-4	-0.04513	-0.03749	-0.04412	0.05191	-0.07407	-0.07374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.07374	-0.07407	0.05191	-0.04412	-0.03749	-0.04513	-4.7488E-4	0	0	0	0	0
1	0	0	0	0	-0.01817	-0.0618	-0.07037	-0.01955	-0.02163	0.04122	-0.00924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00924	0.04122	-0.02163	-0.01955	-0.07037	-0.0618	-0.01817	0	0	0	0	0
2	0	0	0	0	0.0016	-0.02633	0.04397	-0.02246	0.02357	-0.01214	-0.0088	0	0	0	0	0	0	0	0	0	0	0	0	-0.09772	-0.07171	-0.20306	-0.01285	0	-0.06436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.06436	0	-0.01285	-0.20306	-0.07171	-0.09772	0	0	0	0	0	0	0	0	0	0	0	0	-0.0088	-0.01214	0.02357	-0.02246	0.04397	-0.02633	0.0016	0	0	0	0	0
3	0	0	0	0	-0.02642	0.08606	0.12291	0.23266	0.00663	0.04665	-0.01107	-0.05053	0	0	0	0	0	0	0	0	0	0	0	-0.20108	-0.21932	-0.3459	-0.13887	-0.04577	0	0	0	0.0684	0.05645	0.04076	0.02972	0.02823	0.03628	0.04898	0.04898	0.03628	0.02823	0.02972	0.04076	0.05645	0.0684	0	0	0	-0.04577	-0.13887	-0.3459	-0.21932	-0.20108	0	0	0	0	0	0	0	0	0	0	0	-0.05053	-0.01107	0.04665	0.00663	0.23266	0.12291	0.08606	-0.02642	0	0	0	0	0
4	0	0	0	0	0.00794	0.0331	0.00641	0.04091	0.023	0.07233	0.09408	0	0	0	0	0	0	0	-0.08612	-0.18746	-0.14432	-0.03182	-0.07241	-0.11496	-0.05307	-0.06526	0	0.1517	0.0541	0.26026	0.04691	0.14803	0.06344	0.05287	0.04229	0.03172	0.02115	0.01057	0.01057	0.02115	0.03172	0.04229	0.05287	0.06344	0.14803	0.04691	0.26026	0.0541	0.1517	0	-0.06526	-0.05307	-0.11496	-0.07241	-0.03182	-0.14432	-0.18746	-0.08612	0	0	0	0	0	0	0	0.09408	0.07233	0.023	0.04091	0.00641	0.0331	0.00794	0	0	0	0	0
