lateral	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
23	0.64831	-0.28795	-0.23365	-0.23422	-0.15521	-0.05676	0.05302	0.07552	0.33568	0.21964	0.49259	0.53803	0.15386	0.02011	-0.30818	0.16175	0.14916	0.24929	0.34799	0.2485	0.53104	0.30274	0.45889	0.23846	0.12651	-0.00623	0.11182	0.60183	0.41397	0.40611	0.64428	0.563	1.13225	1.03759	1.02102	0.92193	0.91009	0.98553	0.97843	0.97843	0.98553	0.91009	0.92193	1.02102	1.03759	1.13225	0.563	0.64428	0.40611	0.41397	0.60183	0.11182	-0.00623	0.12651	0.23846	0.45889	0.30274	0.53104	0.2485	0.34799	0.24929	0.14916	0.16175	-0.30818	0.02011	0.15386	0.53803	0.49259	0.21964	0.33568	0.07552	0.05302	-0.05676	-0.15521	-0.23422	-0.23365	-0.28795
24	-0.12137	0.48371	0.38365	0.292	0.14676	0.00367	-0.11796	-0.20863	-0.07221	0.06099	0.05852	0.10356	0.21714	0.35006	0.50647	0.3026	0.34061	0.27295	0.0458	0.09653	0.06852	-0.01686	-0.03514	-0.35819	-0.05734	0.47957	0.34104	0.52507	0.66699	0.87789	0.68814	0.90078	0.55266	0.40301	0.31551	0.28893	0.27022	0.25939	0.30949	0.30949	0.25939	0.27022	0.28893	0.31551	0.40301	0.55266	0.90078	0.68814	0.87789	0.66699	0.52507	0.34104	0.47957	-0.05734	-0.35819	-0.03514	-0.01686	0.06852	0.09653	0.0458	0.27295	0.34061	0.3026	0.50647	0.35006	0.21714	0.10356	0.05852	0.06099	-0.07221	-0.20863	-0.11796	0.00367	0.14676	0.292	0.38365	0.48371
25	-0.05075	0.01806	0.13627	0.08601	0.03619	-0.01594	-0.05073	0.126	-0.07258	0.13659	0.05143	0.33154	0.37609	0.17177	-0.00349	0.07303	0.05832	0.10285	0.03598	0.24656	0.08188	0.31104	0.10449	0.38115	0.12543	-0.06113	0.03818	0.29472	0.14514	0.4153	0.22424	0.55986	0.85642	0.80499	0.79826	0.73396	0.72754	0.77898	0.77285	0.77285	0.77898	0.72754	0.73396	0.79826	0.80499	0.85642	0.55986	0.22424	0.4153	0.14514	0.29472	0.03818	-0.06113	0.12543	0.38115	0.10449	0.31104	0.08188	0.24656	0.03598	0.10285	0.05832	0.07303	-0.00349	0.17177	0.37609	0.33154	0.05143	0.13659	-0.07258	0.126	-0.05073	-0.01594	0.03619	0.08601	0.13627	0.01806
26	0.1794	0.24132	0.13014	0.00409	-0.12372	-0.22665	-0.2868	-0.09453	-0.10638	0.25382	0.08679	0.02471	0.08414	0.15594	-0.15237	0.12091	0.0283	0.05581	0.15642	0.37328	0.34074	0.48396	0.1546	0.08522	0.02928	0.03799	-0.02531	0.49083	0.17456	0.03223	0.31405	0.28183	0.82384	0.70162	0.70551	0.66341	0.64814	0.65968	0.62524	0.62524	0.65968	0.64814	0.66341	0.70551	0.70162	0.82384	0.28183	0.31405	0.03223	0.17456	0.49083	-0.02531	0.03799	0.02928	0.08522	0.1546	0.48396	0.34074	0.37328	0.15642	0.05581	0.0283	0.12091	-0.15237	0.15594	0.08414	0.02471	0.08679	0.25382	-0.10638	-0.09453	-0.2868	-0.22665	-0.12372	0.00409	0.13014	0.24132
27	-0.12004	0.12234	0.11567	0.09939	0.06508	0.0303	0.00204	0.08627	-0.00722	0.0021	0.02941	0.23131	0.11146	0.04446	-0.10812	0.1481	0.01772	0.04151	-0.12666	0.1187	0.07733	0.11106	0.23252	0.17924	0.06588	-0.06759	0.34344	0.40185	0.17913	0.35248	-0.12126	0.6181	0.39076	0.28804	0.279	0.33093	0.31809	0.24048	0.22384	0.22384	0.24048	0.31809	0.33093	0.279	0.28804	0.39076	0.6181	-0.12126	0.35248	0.17913	0.40185	0.34344	-0.06759	0.06588	0.17924	0.23252	0.11106	0.07733	0.1187	-0.12666	0.04151	0.01772	0.1481	-0.10812	0.04446	0.11146	0.23131	0.02941	0.0021	-0.00722	0.08627	0.00204	0.0303	0.06508	0.09939	0.11567	0.12234
28	0.21162	0.13241	0.09832	0.04586	-1.248E-4	-0.03494	-0.05122	-0.03981	0.07184	0.13226	0.27026	0.23655	0.05873	-0.00995	-0.08131	-0.14065	0.10281	0.01092	0.06702	0.14552	0.18213	0.02173	-0.10159	-0.06336	-0.24937	-0.27663	-0.20606	-0.03813	0.14923	0.55444	0.82132	0.8532	1.15729	0.97654	0.86972	0.68825	0.66566	0.80194	0.86358	0.86358	0.80194	0.66566	0.68825	0.86972	0.97654	1.15729	0.8532	0.82132	0.55444	0.14923	-0.03813	-0.20606	-0.27663	-0.24937	-0.06336	-0.10159	0.02173	0.18213	0.14552	0.06702	0.01092	0.10281	-0.14065	-0.08131	-0.00995	0.05873	0.23655	0.27026	0.13226	0.07184	-0.03981	-0.05122	-0.03494	-1.248E-4	0.04586	0.09832	0.13241
29	-0.63176	0.2676	0.18185	0.15953	0.07561	-0.00339	-0.06313	0.13256	-0.06974	0.09588	0.17837	0.23846	0.34457	0.38284	0.33708	0.07872	-0.05313	-0.04792	0.01126	0.11241	0.18013	0.20115	-0.00627	-0.15115	-0.0442	-0.05953	0.18381	0.16787	0.13985	0.44362	0.22079	0.63432	0.54347	0.10448	-0.08234	-0.21095	-0.26582	-0.24697	-0.16989	-0.16989	-0.24697	-0.26582	-0.21095	-0.08234	0.10448	0.54347	0.63432	0.22079	0.44362	0.13985	0.16787	0.18381	-0.05953	-0.0442	-0.15115	-0.00627	0.20115	0.18013	0.11241	0.01126	-0.04792	-0.05313	0.07872	0.33708	0.38284	0.34457	0.23846	0.17837	0.09588	-0.06974	0.13256	-0.06313	-0.00339	0.07561	0.15953	0.18185	0.2676
30	0.39168	0.01911	-0.02008	-0.09519	-0.14062	-0.16836	-0.17256	-0.11894	-0.01363	0.04585	0.0844	0.12527	0.17389	0.13036	0.33807	0.00926	-0.15535	0.04091	0.02773	0.28599	0.01177	0.15444	0.06338	-0.13239	-0.05735	-0.20454	0.17739	0.06186	-0.04449	0.29589	0.59862	0.80034	0.2831	0.26333	0.15749	0.04761	0.04514	0.15007	0.25097	0.25097	0.15007	0.04514	0.04761	0.15749	0.26333	0.2831	0.80034	0.59862	0.29589	-0.04449	0.06186	0.17739	-0.20454	-0.05735	-0.13239	0.06338	0.15444	0.01177	0.28599	0.02773	0.04091	-0.15535	0.00926	0.33807	0.13036	0.17389	0.12527	0.0844	0.04585	-0.01363	-0.11894	-0.17256	-0.16836	-0.14062	-0.09519	-0.02008	0.01911
31	-0.11122	-0.05414	-0.04549	-0.06873	-0.08847	-0.10005	-0.09647	-0.00419	0.01639	0.08251	0.16363	0.23935	0.26506	0.1863	0.04425	0.35546	0.05562	0.0674	0.05011	0.06196	-0.02084	-0.07531	-0.0533	-0.07758	-0.25811	-0.11337	0.00908	0.13184	0.12384	0.3003	0.27336	0.50046	0.53101	0.55758	0.51027	0.3814	0.38472	0.52024	0.57418	0.57418	0.52024	0.38472	0.3814	0.51027	0.55758	0.53101	0.50046	0.27336	0.3003	0.12384	0.13184	0.00908	-0.11337	-0.25811	-0.07758	-0.0533	-0.07531	-0.02084	0.06196	0.05011	0.0674	0.05562	0.35546	0.04425	0.1863	0.26506	0.23935	0.16363	0.08251	0.01639	-0.00419	-0.09647	-0.10005	-0.08847	-0.06873	-0.04549	-0.05414
32	-0.16704	0.1707	0.15733	0.11369	0.04572	-0.02041	-0.07164	-0.00713	0.03917	0.00426	0.02619	0.12474	0.14186	0.12321	-0.01469	-0.15445	-0.16518	-0.28433	-0.171	0.03023	0.28001	0.12426	0.10391	0.09157	0.26369	0.42199	0.4703	0.10459	0.31074	-0.1248	0.10341	0.12521	-0.10583	-0.37886	-0.47311	-0.46781	-0.50194	-0.57549	-0.5495	-0.5495	-0.57549	-0.50194	-0.46781	-0.47311	-0.37886	-0.10583	0.12521	0.10341	-0.1248	0.31074	0.10459	0.4703	0.42199	0.26369	0.09157	0.10391	0.12426	0.28001	0.03023	-0.171	-0.28433	-0.16518	-0.15445	-0.01469	0.12321	0.14186	0.12474	0.02619	0.00426	0.03917	-0.00713	-0.07164	-0.02041	0.04572	0.11369	0.15733	0.1707
33	-0.14498	0.00584	0.01929	0.04545	0.05867	0.06428	0.0603	-0.03305	0.11908	0.0071	-0.18357	-0.16265	-0.17859	-0.19937	-0.15986	0.02864	-0.08265	0.15124	0.25713	0.30777	0.45739	0.19108	-0.01643	0.03809	-0.14546	-0.09992	-0.02003	0.09149	-0.05942	0.34521	0.30927	0.46529	0.28696	0.13959	0.075	0.05617	0.03774	0.01973	0.04748	0.04748	0.01973	0.03774	0.05617	0.075	0.13959	0.28696	0.46529	0.30927	0.34521	-0.05942	0.09149	-0.02003	-0.09992	-0.14546	0.03809	-0.01643	0.19108	0.45739	0.30777	0.25713	0.15124	-0.08265	0.02864	-0.15986	-0.19937	-0.17859	-0.16265	-0.18357	0.0071	0.11908	-0.03305	0.0603	0.06428	0.05867	0.04545	0.01929	0.00584
34	-0.36498	0.43948	0.36774	0.20118	0.00421	-0.18453	-0.28558	-0.342	-0.13635	-0.15126	-0.02839	0.06564	0.3169	0.08267	0.04258	-0.08878	0.04045	-0.07381	0.28734	0.33151	0.26713	0.25786	0.07597	0.00921	-0.10449	-0.07629	-0.45098	-0.26979	-0.12133	0.02137	0.15766	0.35786	0.14693	0.1057	0.06233	0.02865	0.0235	0.04687	0.07994	0.07994	0.04687	0.0235	0.02865	0.06233	0.1057	0.14693	0.35786	0.15766	0.02137	-0.12133	-0.26979	-0.45098	-0.07629	-0.10449	0.00921	0.07597	0.25786	0.26713	0.33151	0.28734	-0.07381	0.04045	-0.08878	0.04258	0.08267	0.3169	0.06564	-0.02839	-0.15126	-0.13635	-0.342	-0.28558	-0.18453	0.00421	0.20118	0.36774	0.43948
35	0.19595	0.1378	-0.06884	-0.11691	-0.15943	-0.17409	-0.16602	-0.17097	0.01194	0.12461	0.16441	0.27339	0.09305	-0.08052	-0.10625	-0.17425	-0.18805	0.02624	-0.07388	0.13536	0.27004	0.18155	-0.01823	0.17973	-0.32084	-0.19736	-0.17018	-0.23604	-0.26273	0.06256	-0.19978	0.13189	-0.01169	-0.11073	-0.12058	-0.07097	-0.08335	-0.15772	-0.17263	-0.17263	-0.15772	-0.08335	-0.07097	-0.12058	-0.11073	-0.01169	0.13189	-0.19978	0.06256	-0.26273	-0.23604	-0.17018	-0.19736	-0.32084	0.17973	-0.01823	0.18155	0.27004	0.13536	-0.07388	0.02624	-0.18805	-0.17425	-0.10625	-0.08052	0.09305	0.27339	0.16441	0.12461	0.01194	-0.17097	-0.16602	-0.17409	-0.15943	-0.11691	-0.06884	0.1378
36	0.24891	-0.08758	-0.14858	-0.16115	-0.14957	-0.12825	-0.10526	-0.22934	-0.01652	-0.01245	0	0.16193	-0.04654	-0.00622	0.04534	0.22919	0.1024	0.14694	0.03635	-0.13481	-0.0883	-0.18427	-0.36625	-0.24047	-0.40932	-0.01451	-0.0987	0.35369	0.34185	0.67606	0.46923	0.39462	0.40308	0.14517	0.01282	-0.10564	-0.13788	-0.08389	-0.01603	-0.01603	-0.08389	-0.13788	-0.10564	0.01282	0.14517	0.40308	0.39462	0.46923	0.67606	0.34185	0.35369	-0.0987	-0.01451	-0.40932	-0.24047	-0.36625	-0.18427	-0.0883	-0.13481	0.03635	0.14694	0.1024	0.22919	0.04534	-0.00622	-0.04654	0.16193	0	-0.01245	-0.01652	-0.22934	-0.10526	-0.12825	-0.14957	-0.16115	-0.14858	-0.08758
37	0.06664	0.02378	-0.0853	-0.08604	-0.08495	-0.07388	-0.06116	-0.17529	0.02043	-0.09238	0.20461	-0.03886	0.12066	0.08643	-5.167E-4	0.24349	0.36673	0.34342	0.0322	0.02816	0.06771	-0.27916	-0.1824	-0.35309	-0.13227	-0.19205	-0.21312	0.15433	0.05475	0.38341	0.03962	0.12263	0.22265	0.1678	0.14955	0.12225	0.11539	0.12898	0.13352	0.13352	0.12898	0.11539	0.12225	0.14955	0.1678	0.22265	0.12263	0.03962	0.38341	0.05475	0.15433	-0.21312	-0.19205	-0.13227	-0.35309	-0.1824	-0.27916	0.06771	0.02816	0.0322	0.34342	0.36673	0.24349	-5.167E-4	0.08643	0.12066	-0.03886	0.20461	-0.09238	0.02043	-0.17529	-0.06116	-0.07388	-0.08495	-0.08604	-0.0853	0.02378
38	0	0.09211	-0.01269	-0.02954	-0.05265	-0.06386	-0.06519	-0.02457	-0.00884	0	0	0.10228	0.14082	0.02533	-0.11126	-0.01676	-0.2359	-0.11038	-0.03586	0.1922	0.04543	0.14369	0.06165	-0.22885	-0.13786	-0.23735	-0.06073	0.03117	-0.32003	0.04834	0.37142	0.70579	0.20861	0.15071	0.05549	-0.02527	-0.0325	0.03378	0.11452	0.11452	0.03378	-0.0325	-0.02527	0.05549	0.15071	0.20861	0.70579	0.37142	0.04834	-0.32003	0.03117	-0.06073	-0.23735	-0.13786	-0.22885	0.06165	0.14369	0.04543	0.1922	-0.03586	-0.11038	-0.2359	-0.01676	-0.11126	0.02533	0.14082	0.10228	0	0	-0.00884	-0.02457	-0.06519	-0.06386	-0.05265	-0.02954	-0.01269	0.09211
39	-0.24052	-0.04564	-0.02619	0.01673	0.04669	0.06989	0.08298	0.08719	-0.02868	-0.02713	0.01377	0.1738	0.20934	-0.09847	-0.07606	0.15385	5.587E-4	0.16825	-0.21546	-0.13501	-0.18385	-0.14408	-0.20299	-0.15642	-0.08352	-0.25144	0.275	0.48424	0.18527	0.3951	0.17744	0.52641	0.27361	0.11245	0.02965	-0.05369	-0.07384	-0.03078	0.01173	0.01173	-0.03078	-0.07384	-0.05369	0.02965	0.11245	0.27361	0.52641	0.17744	0.3951	0.18527	0.48424	0.275	-0.25144	-0.08352	-0.15642	-0.20299	-0.14408	-0.18385	-0.13501	-0.21546	0.16825	5.587E-4	0.15385	-0.07606	-0.09847	0.20934	0.1738	0.01377	-0.02713	-0.02868	0.08719	0.08298	0.06989	0.04669	0.01673	-0.02619	-0.04564
40	-0.10018	0.06644	0.03935	0.02268	-0.00489	-0.02881	-0.04476	-0.03411	-0.05563	0.12728	0.09416	0.14866	0.18267	0.00444	-0.04796	0.06573	-0.14611	-0.01298	0.03924	-0.06833	0.05878	-0.05225	-0.09624	-0.23366	-0.15338	-0.23804	0.08276	0.1305	0	0.17462	0.2679	0.51694	0.52613	0.46005	0.41657	0.32173	0.31347	0.39179	0.41875	0.41875	0.39179	0.31347	0.32173	0.41657	0.46005	0.52613	0.51694	0.2679	0.17462	0	0.1305	0.08276	-0.23804	-0.15338	-0.23366	-0.09624	-0.05225	0.05878	-0.06833	0.03924	-0.01298	-0.14611	0.06573	-0.04796	0.00444	0.18267	0.14866	0.09416	0.12728	-0.05563	-0.03411	-0.04476	-0.02881	-0.00489	0.02268	0.03935	0.06644
41	-0.16197	0.20806	0.21941	0.14784	0.05101	-0.04272	-0.07122	-0.04684	0.04935	0.03422	0.08771	0	0.06233	0.14133	-0.06568	-0.10054	-0.28262	-0.1952	-0.06327	-0.10427	-0.17435	-0.1823	-0.11513	-0.03375	-0.04783	-0.07885	-0.08782	0.10144	0.0443	0.20115	0.09745	0.12749	0.17147	0.07803	0.07999	0.04702	0.03534	0.04496	0.01963	0.01963	0.04496	0.03534	0.04702	0.07999	0.07803	0.17147	0.12749	0.09745	0.20115	0.0443	0.10144	-0.08782	-0.07885	-0.04783	-0.03375	-0.11513	-0.1823	-0.17435	-0.10427	-0.06327	-0.1952	-0.28262	-0.10054	-0.06568	0.14133	0.06233	0	0.08771	0.03422	0.04935	-0.04684	-0.07122	-0.04272	0.05101	0.14784	0.21941	0.20806
42	0	-0.01252	-0.0302	-0.0394	-0.04684	-0.05111	-0.05202	-0.0584	0	0	0	0	0.02356	0.13607	-0.04375	-0.13811	0.10888	-0.07675	-0.15752	0.05978	0.09629	-0.05717	0.05106	-0.03236	0.13358	0.13814	0.01963	0.12345	0.18506	-0.15166	-0.13612	0.07345	0	-0.05125	-0.07101	-0.08414	-0.09055	-0.09023	-0.08328	-0.08328	-0.09023	-0.09055	-0.08414	-0.07101	-0.05125	0	0.07345	-0.13612	-0.15166	0.18506	0.12345	0.01963	0.13814	0.13358	-0.03236	0.05106	-0.05717	0.09629	0.05978	-0.15752	-0.07675	0.10888	-0.13811	-0.04375	0.13607	0.02356	0	0	0	0	-0.0584	-0.05202	-0.05111	-0.04684	-0.0394	-0.0302	-0.01252
43	-0.08849	-0.02364	0.00466	0.00716	0.00663	0.00384	0	0	0	0	0	0	0.04889	-0.0568	-0.01095	-0.04285	-0.01297	-0.04113	0.01892	0.07331	-0.053	-0.09725	-0.09633	-0.0309	-0.02885	-0.27388	-0.09408	-0.07726	-0.00809	-0.00505	-0.02899	0.20323	0.18212	0.08955	0.03037	-0.04713	-0.0587	-0.00434	0.0317	0.0317	-0.00434	-0.0587	-0.04713	0.03037	0.08955	0.18212	0.20323	-0.02899	-0.00505	-0.00809	-0.07726	-0.09408	-0.27388	-0.02885	-0.0309	-0.09633	-0.09725	-0.053	0.07331	0.01892	-0.04113	-0.01297	-0.04285	-0.01095	-0.0568	0.04889	0	0	0	0	0	0	0.00384	0.00663	0.00716	0.00466	-0.02364
44	0	0.00894	0.00385	-0.00863	-0.02187	-0.03408	-0.04341	-0.05159	-0.03359	8.58376E-4	0	-3.562E-5	0	0	-0.03737	0	0.00439	0.09555	0.08029	0.08244	0.04153	0.02371	-0.12303	-0.06127	-0.24619	-0.22251	-0.16747	-0.1335	0.01657	0.04645	0.16709	0.14714	0.19372	0.15338	0.14146	0.13156	0.12652	0.12633	0.12816	0.12816	0.12633	0.12652	0.13156	0.14146	0.15338	0.19372	0.14714	0.16709	0.04645	0.01657	-0.1335	-0.16747	-0.22251	-0.24619	-0.06127	-0.12303	0.02371	0.04153	0.08244	0.08029	0.09555	0.00439	0	-0.03737	0	0	-3.562E-5	0	8.58376E-4	-0.03359	-0.05159	-0.04341	-0.03408	-0.02187	-0.00863	0.00385	0.00894
45	0.01478	0.04881	0.05274	0.04719	0.03892	0.02781	0.01521	0.00154	-0.01039	0.01348	-0.05714	-0.05496	-0.0264	0.01082	-0.01158	-0.00917	-0.02065	0	0	0	0	0	-0.05101	-0.07153	0.01647	-0.04719	-0.01854	-0.03187	0	0	0	0	0	0	-0.04936	-0.06911	-0.06911	-0.04936	0	0	-0.04936	-0.06911	-0.06911	-0.04936	0	0	0	0	0	0	-0.03187	-0.01854	-0.04719	0.01647	-0.07153	-0.05101	0	0	0	0	0	-0.02065	-0.00917	-0.01158	0.01082	-0.0264	-0.05496	-0.05714	0.01348	-0.01039	0.00154	0.01521	0.02781	0.03892	0.04719	0.05274	0.04881
