5	-17.89811	0.50156	0.50896	0.34794	0.28132	0.25145	0.27437	0	0.87771	1.12801	0.95662	0	1.86416	0.55466	0.61047	0.86681	2.37194	0.94684	0.46435	1.08383	2.72937	2.59929	3.46446	2.54774	5.78973	2.95147	4.70618	3.60531	7.57103	3.51291	3.52564	2.26583	4.72965	2.93287	2.66057	2.39497	2.17037	1.98678	1.80988	1.80988	1.98678	2.17037	2.39497	2.66057	2.93287	4.72965	2.26583	3.52564	3.51291	7.57103	3.60531	4.70618	2.95147	5.78973	2.54774	3.46446	2.59929	2.72937	1.08383	0.46435	0.94684	2.37194	0.86681	0.61047	0.55466	1.86416	0	0.95662	1.12801	0.87771	0	0.27437	0.25145	0.28132	0.34794	0.50896	0.50156
6	-8.78135	-1.22814	-1.84539	-1.16915	-1.09731	-1.03476	-0.96213	-0.00187	0.24043	0.61917	1.65096	0.90924	1.64293	0.85973	1.56758	0	1.49839	-0.35235	3.20524	3.37427	6.00346	5.70487	7.65308	6.60521	10.02322	7.48844	9.176	4.8232	6.83311	4.6918	5.10266	3.9005	8.08029	8.03625	7.84498	7.06178	7.05627	7.82846	8.00872	8.00872	7.82846	7.05627	7.06178	7.84498	8.03625	8.08029	3.9005	5.10266	4.6918	6.83311	4.8232	9.176	7.48844	10.02322	6.60521	7.65308	5.70487	6.00346	3.37427	3.20524	-0.35235	1.49839	0	1.56758	0.85973	1.64293	0.90924	1.65096	0.61917	0.24043	-0.00187	-0.96213	-1.03476	-1.09731	-1.16915	-1.84539	-1.22814
7	-23.06806	0.8594	0.89896	0.64823	0.35251	0.09346	0	0.1293	1.18563	1.13226	1.55432	1.04713	2.61759	2.60321	3.74277	2.05461	4.96276	1.98705	2.29189	5.0079	8.30885	6.00027	10.07537	7.60934	11.52522	7.11332	11.62933	10.48208	12.82726	12.81836	16.67154	12.77818	15.30874	13.97529	13.45751	12.87628	12.7096	12.95746	13.14189	13.14189	12.95746	12.7096	12.87628	13.45751	13.97529	15.30874	12.77818	16.67154	12.81836	12.82726	10.48208	11.62933	7.11332	11.52522	7.60934	10.07537	6.00027	8.30885	5.0079	2.29189	1.98705	4.96276	2.05461	3.74277	2.60321	2.61759	1.04713	1.55432	1.13226	1.18563	0.1293	0	0.09346	0.35251	0.64823	0.89896	0.8594
8	-16.24732	1.46951	1.24939	0.98042	0.64451	0.35355	0.16631	0.32775	0.82375	0.76682	1.67268	1.47236	3.82661	2.75777	3.79742	4.16034	5.41108	5.54493	7.75827	6.9996	8.65924	8.35497	13.60809	15.02557	18.69725	14.98784	19.82309	16.1667	20.61958	16.54803	19.61653	12.61141	15.53729	17.13358	17.67134	16.6834	16.88295	18.26994	18.13126	18.13126	18.26994	16.88295	16.6834	17.67134	17.13358	15.53729	12.61141	19.61653	16.54803	20.61958	16.1667	19.82309	14.98784	18.69725	15.02557	13.60809	8.35497	8.65924	6.9996	7.75827	5.54493	5.41108	4.16034	3.79742	2.75777	3.82661	1.47236	1.67268	0.76682	0.82375	0.32775	0.16631	0.35355	0.64451	0.98042	1.24939	1.46951
9	-20.0112	1.10803	1.10834	0.88199	0.73193	0.61398	0.55793	0	1.03167	0.5223	2.77517	0.78282	3.40842	4.23585	5.4092	3.78471	5.00923	5.32008	7.6368	5.75381	12.10562	14.01284	19.04375	19.24184	24.51256	23.548	25.04736	24.00627	25.92146	23.70533	18.84597	14.2916	19.38953	19.45509	19.91833	19.96846	19.97666	19.94292	19.49605	19.49605	19.94292	19.97666	19.96846	19.91833	19.45509	19.38953	14.2916	18.84597	23.70533	25.92146	24.00627	25.04736	23.548	24.51256	19.24184	19.04375	14.01284	12.10562	5.75381	7.6368	5.32008	5.00923	3.78471	5.4092	4.23585	3.40842	0.78282	2.77517	0.5223	1.03167	0	0.55793	0.61398	0.73193	0.88199	1.10834	1.10803
10	-16.64959	1.10389	0.71649	0.35701	0	0	0	0.54662	0.50534	2.18875	3.1445	5.11332	5.49262	5.43545	5.63357	8.26503	10.00657	10.05805	9.37274	9.87847	12.81889	17.17649	23.87208	24.14661	27.19078	25.61144	26.96946	23.99682	28.85298	20.29928	20.69426	18.91486	24.39307	26.14115	25.8838	25.0528	25.27131	26.53934	27.23369	27.23369	26.53934	25.27131	25.0528	25.8838	26.14115	24.39307	18.91486	20.69426	20.29928	28.85298	23.99682	26.96946	25.61144	27.19078	24.14661	23.87208	17.17649	12.81889	9.87847	9.37274	10.05805	10.00657	8.26503	5.63357	5.43545	5.49262	5.11332	3.1445	2.18875	0.50534	0.54662	0	0	0	0.35701	0.71649	1.10389
11	-15.84792	-3.35291	-3.32564	-1.62312	-0.50979	0.06962	0.07829	0.96532	1.81249	3.91631	3.87397	4.33304	5.36397	5.89566	7.55179	8.27247	10.00178	10.23987	12.79846	11.98964	11.77948	17.94418	13.29076	19.20892	21.44717	26.71598	27.50242	27.0485	28.04258	31.10347	29.45178	21.53821	21.9624	22.61147	22.32187	21.77431	21.85545	22.56527	23.01713	23.01713	22.56527	21.85545	21.77431	22.32187	22.61147	21.9624	21.53821	29.45178	31.10347	28.04258	27.0485	27.50242	26.71598	21.44717	19.20892	13.29076	17.94418	11.77948	11.98964	12.79846	10.23987	10.00178	8.27247	7.55179	5.89566	5.36397	4.33304	3.87397	3.91631	1.81249	0.96532	0.07829	0.06962	-0.50979	-1.62312	-3.32564	-3.35291
12	-3.17161	0.39154	0.55997	1.06524	0.74623	0.39455	0.21893	0	0.86761	2.24675	2.74973	3.69492	4.67413	3.47264	3.2285	3.15403	7.26695	7.29844	11.49644	16.0126	15.67584	19.51865	24.92073	25.65643	26.2144	30.38491	26.60921	28.72846	37.30437	33.20212	35.57174	32.85046	27.83629	25.47727	23.55877	22.04687	21.752	22.67414	24.00288	24.00288	22.67414	21.752	22.04687	23.55877	25.47727	27.83629	32.85046	35.57174	33.20212	37.30437	28.72846	26.60921	30.38491	26.2144	25.65643	24.92073	19.51865	15.67584	16.0126	11.49644	7.29844	7.26695	3.15403	3.2285	3.47264	4.67413	3.69492	2.74973	2.24675	0.86761	0	0.21893	0.39455	0.74623	1.06524	0.55997	0.39154
13	-6.23334	0.07806	0.30143	0.73259	0.87365	0.92628	0.53358	1.85387	1.98727	3.54473	4.98131	5.687	7.87673	7.74879	9.10791	7.03909	10.69339	11.9959	13.68386	16.09287	16.68539	19.90342	24.01737	27.99908	30.9403	31.71666	29.30004	26.71701	31.90658	29.68239	30.24141	22.41249	19.74099	20.5434	19.69934	18.58174	18.68204	20.00024	21.04491	21.04491	20.00024	18.68204	18.58174	19.69934	20.5434	19.74099	22.41249	30.24141	29.68239	31.90658	26.71701	29.30004	31.71666	30.9403	27.99908	24.01737	19.90342	16.68539	16.09287	13.68386	11.9959	10.69339	7.03909	9.10791	7.74879	7.87673	5.687	4.98131	3.54473	1.98727	1.85387	0.53358	0.92628	0.87365	0.73259	0.30143	0.07806
14	-28.3382	0.71601	0.70172	0.60924	0.63406	0.77664	1.07578	1.14832	3.16446	4.14646	4.85707	4.47485	6.81811	7.34215	9.41644	9.51438	12.65292	14.72155	13.75101	17.09491	16.21669	18.77773	20.77394	26.23498	27.88884	29.85909	29.68122	31.39273	30.23137	28.34384	28.41551	29.65955	17.94294	20.6935	20.23228	20.13959	20.48342	21.26375	22.41262	22.41262	21.26375	20.48342	20.13959	20.23228	20.6935	17.94294	29.65955	28.41551	28.34384	30.23137	31.39273	29.68122	29.85909	27.88884	26.23498	20.77394	18.77773	16.21669	17.09491	13.75101	14.72155	12.65292	9.51438	9.41644	7.34215	6.81811	4.47485	4.85707	4.14646	3.16446	1.14832	1.07578	0.77664	0.63406	0.60924	0.70172	0.71601
15	-10.25407	2.54667	2.21342	1.56342	1.00591	0.5985	0.44939	0.26566	2.21126	3.15702	4.66341	6.90812	6.6104	7.01664	5.10947	6.57967	10.36026	9.88614	15.31485	15.76026	16.18406	21.90373	24.82679	24.36146	25.04118	29.96954	30.67036	34.12367	32.73562	31.36696	31.95303	32.49519	28.65876	31.319	31.27185	29.18032	29.51285	32.26944	32.98165	32.98165	32.26944	29.51285	29.18032	31.27185	31.319	28.65876	32.49519	31.95303	31.36696	32.73562	34.12367	30.67036	29.96954	25.04118	24.36146	24.82679	21.90373	16.18406	15.76026	15.31485	9.88614	10.36026	6.57967	5.10947	7.01664	6.6104	6.90812	4.66341	3.15702	2.21126	0.26566	0.44939	0.5985	1.00591	1.56342	2.21342	2.54667
16	-14.39374	0.83185	0.8704	0.95798	1.05273	1.22377	1.50345	1.62751	3.23709	2.85965	4.88105	5.72186	7.41154	6.99005	5.44476	8.21388	10.60946	11.19866	13.10677	13.29777	18.73924	19.02624	21.17105	23.46559	25.4666	24.7006	30.47006	31.48824	31.09776	30.16397	32.35735	25.69305	31.88335	28.91899	28.55037	28.74192	28.37137	27.43874	27.06628	27.06628	27.43874	28.37137	28.74192	28.55037	28.91899	31.88335	25.69305	32.35735	30.16397	31.09776	31.48824	30.47006	24.7006	25.4666	23.46559	21.17105	19.02624	18.73924	13.29777	13.10677	11.19866	10.60946	8.21388	5.44476	6.99005	7.41154	5.72186	4.88105	2.85965	3.23709	1.62751	1.50345	1.22377	1.05273	0.95798	0.8704	0.83185
17	-13.74454	1.32798	0.67713	0.5305	0.20332	0.07893	0.24387	0.96033	2.86787	3.42276	5.24976	7.06544	8.53209	8.78234	9.18455	10.62359	11.49934	13.01697	15.25664	16.41246	16.23085	19.10551	22.11421	19.77461	24.32493	21.98945	21.69441	27.43605	30.43552	36.55139	33.77876	26.95973	30.29665	32.53879	31.79291	30.21716	30.49743	32.63372	33.94014	33.94014	32.63372	30.49743	30.21716	31.79291	32.53879	30.29665	26.95973	33.77876	36.55139	30.43552	27.43605	21.69441	21.98945	24.32493	19.77461	22.11421	19.10551	16.23085	16.41246	15.25664	13.01697	11.49934	10.62359	9.18455	8.78234	8.53209	7.06544	5.24976	3.42276	2.86787	0.96033	0.24387	0.07893	0.20332	0.5305	0.67713	1.32798
18	-0.27561	1.03122	0.78938	0.65731	0.52959	0.56317	0.83092	1.11737	2.48956	3.34465	4.48508	6.01546	7.23571	7.39666	7.34267	6.7778	11.41373	9.65593	8.6955	12.05671	15.36345	18.75673	21.97861	24.96506	26.87074	28.48605	28.07032	29.26576	30.92272	30.5144	21.66216	22.8453	18.87683	18.36643	18.58531	20.22131	20.15751	18.39391	18.04741	18.04741	18.39391	20.15751	20.22131	18.58531	18.36643	18.87683	22.8453	21.66216	30.5144	30.92272	29.26576	28.07032	28.48605	26.87074	24.96506	21.97861	18.75673	15.36345	12.05671	8.6955	9.65593	11.41373	6.7778	7.34267	7.39666	7.23571	6.01546	4.48508	3.34465	2.48956	1.11737	0.83092	0.56317	0.52959	0.65731	0.78938	1.03122
19	-13.21825	1.30357	1.5484	1.41898	1.54403	1.76605	2.11237	2.50419	2.5808	4.02033	5.09907	4.66557	6.72264	6.35675	4.94055	8.25749	8.96718	11.86025	13.85448	13.89653	16.53885	18.24124	21.475	25.75384	25.14177	26.16479	26.32862	27.701	27.02725	22.82684	24.80637	22.05842	16.45385	19.01796	20.19965	22.44046	22.76097	21.16119	20.62052	20.62052	21.16119	22.76097	22.44046	20.19965	19.01796	16.45385	22.05842	24.80637	22.82684	27.02725	27.701	26.32862	26.16479	25.14177	25.75384	21.475	18.24124	16.53885	13.89653	13.85448	11.86025	8.96718	8.25749	4.94055	6.35675	6.72264	4.66557	5.09907	4.02033	2.5808	2.50419	2.11237	1.76605	1.54403	1.41898	1.5484	1.30357
20	-5.77523	1.05014	0.828	0.20666	-0.16555	-1.66485	-2.12816	1.69272	1.50325	1.44126	5.21854	6.8899	7.79739	7.8074	8.8398	8.46542	8.3265	10.86874	11.30055	14.08001	14.23833	18.16876	19.26245	21.01887	23.51566	21.83368	24.90138	22.58271	21.12261	29.08827	25.97565	25.31453	29.21044	30.27071	31.01689	31.22091	31.35344	31.41449	30.93338	30.93338	31.41449	31.35344	31.22091	31.01689	30.27071	29.21044	25.31453	25.97565	29.08827	21.12261	22.58271	24.90138	21.83368	23.51566	21.01887	19.26245	18.16876	14.23833	14.08001	11.30055	10.86874	8.3265	8.46542	8.8398	7.8074	7.79739	6.8899	5.21854	1.44126	1.50325	1.69272	-2.12816	-1.66485	-0.16555	0.20666	0.828	1.05014
21	-28.18571	2.28728	2.16763	2.0204	1.80932	1.6915	1.74797	2.30662	3.5902	4.09606	5.67978	6.15385	6.9296	6.43075	8.3568	9.14086	8.98229	10.96471	11.26151	12.26782	11.11473	12.2274	16.06946	21.15066	19.88605	23.32827	25.98599	27.18519	29.35449	31.94903	28.59462	29.23864	24.95909	26.6952	26.45578	25.87452	26.09153	27.10682	27.78026	27.78026	27.10682	26.09153	25.87452	26.45578	26.6952	24.95909	29.23864	28.59462	31.94903	29.35449	27.18519	25.98599	23.32827	19.88605	21.15066	16.06946	12.2274	11.11473	12.26782	11.26151	10.96471	8.98229	9.14086	8.3568	6.43075	6.9296	6.15385	5.67978	4.09606	3.5902	2.30662	1.74797	1.6915	1.80932	2.0204	2.16763	2.28728
22	-13.83479	1.15843	1.3556	1.34769	1.48775	1.70655	2.0303	0.86543	2.70915	3.64683	1.98176	5.38486	6.07148	6.80793	8.99077	8.19539	10.53167	6.16946	10.61889	11.35183	11.99004	11.18176	12.4548	15.02369	17.88138	13.74914	18.48418	20.02412	29.38465	28.69845	30.16481	27.70635	31.48573	28.71175	26.68701	24.78954	24.4428	25.64677	26.97801	26.97801	25.64677	24.4428	24.78954	26.68701	28.71175	31.48573	27.70635	30.16481	28.69845	29.38465	20.02412	18.48418	13.74914	17.88138	15.02369	12.4548	11.18176	11.99004	11.35183	10.61889	6.16946	10.53167	8.19539	8.99077	6.80793	6.07148	5.38486	1.98176	3.64683	2.70915	0.86543	2.0303	1.70655	1.48775	1.34769	1.3556	1.15843
