lateral	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
13	-7.74776	0	0	0	0	-1.09289	-8.50466	-6.26266	-5.45339	-3.95188	-1.33989	-0.37228	0.72518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.70377	0.63292	2.13597	3.77507	4.06716	3.01222	2.09334	2.09334	3.01222	4.06716	3.77507	2.13597	0.63292	-1.70377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72518	-0.37228	-1.33989	-3.95188	-5.45339	-6.26266	-8.50466	-1.09289	0	0	0	0
14	-6.46923	0	0	0	0	-1.23162	-7.36357	-4.47802	-5.95963	-2.82976	-1.98593	-3.06462	-0.60056	0	0	0	0	0	0	0.11155	0.24816	1.06939	0.19822	0	0	0	0	0	0	0	-2.19313	-2.45312	-4.02653	-5.95818	-5.86433	-4.21799	-4.45944	-6.58869	-7.16546	-7.16546	-6.58869	-4.45944	-4.21799	-5.86433	-5.95818	-4.02653	-2.45312	-2.19313	0	0	0	0	0	0	0	0.19822	1.06939	0.24816	0.11155	0	0	0	0	0	0	-0.60056	-3.06462	-1.98593	-2.82976	-5.95963	-4.47802	-7.36357	-1.23162	0	0	0	0
15	-6.11219	0	0	0	0	-0.7656	-6.92734	-6.26541	-5.12397	-6.3756	-4.22638	-2.24017	0	0	0	0	0	0	0	0	0	0.51219	1.35955	0	0	0	0	0	0.96272	0	3.87524	4.56547	4.08448	-0.40656	-1.83062	-2.65436	-3.21574	-3.51477	-3.21344	-3.21344	-3.51477	-3.21574	-2.65436	-1.83062	-0.40656	4.08448	4.56547	3.87524	0	0.96272	0	0	0	0	0	1.35955	0.51219	0	0	0	0	0	0	0	0	0	-2.24017	-4.22638	-6.3756	-5.12397	-6.26541	-6.92734	-0.7656	0	0	0	0
16	-5.67858	0	0	0	0	-0.9069	-6.77347	-5.58969	-8.36947	-5.54897	-4.17269	-4.4203	-3.67652	-0.49248	0	0	0.72643	1.13613	1.03838	1.05587	0	0	0	0	0	0	0	0	4.06366	5.3248	7.12942	8.98481	0.55832	-2.90383	-4.02397	-2.83578	-3.26855	-5.32228	-5.06767	-5.06767	-5.32228	-3.26855	-2.83578	-4.02397	-2.90383	0.55832	8.98481	7.12942	5.3248	4.06366	0	0	0	0	0	0	0	0	1.05587	1.03838	1.13613	0.72643	0	0	-0.49248	-3.67652	-4.4203	-4.17269	-5.54897	-8.36947	-5.58969	-6.77347	-0.9069	0	0	0	0
17	-7.82499	0	0	0	0	-0.02252	-7.85477	-6.80049	-5.65018	-3.78838	-2.89541	-0.17957	0.71915	0	0	0	0	0	0	0	0	1.08483	1.31388	0.55358	0.19988	-2.52596	0.27837	1.4709	3.22213	4.50899	9.52378	9.3748	-0.22057	-1.66519	-2.10803	-0.31658	-0.49716	-2.64976	-2.56807	-2.56807	-2.64976	-0.49716	-0.31658	-2.10803	-1.66519	-0.22057	9.3748	9.52378	4.50899	3.22213	1.4709	0.27837	-2.52596	0.19988	0.55358	1.31388	1.08483	0	0	0	0	0	0	0	0	0.71915	-0.17957	-2.89541	-3.78838	-5.65018	-6.80049	-7.85477	-0.02252	0	0	0	0
18	-7.42735	0	0	0	0	-0.27608	-7.75824	-7.57317	-5.44009	-5.03165	-2.39446	0.42363	1.14691	0	0	0	0	0	0	0	0	0.66946	2.71374	0.95109	0.0799	1.6278	1.7476	3.30167	3.72248	6.31097	-1.04342	-6.45253	-3.27725	-5.10064	-2.97406	1.88237	1.65444	-3.65783	-6.24026	-6.24026	-3.65783	1.65444	1.88237	-2.97406	-5.10064	-3.27725	-6.45253	-1.04342	6.31097	3.72248	3.30167	1.7476	1.6278	0.0799	0.95109	2.71374	0.66946	0	0	0	0	0	0	0	0	1.14691	0.42363	-2.39446	-5.03165	-5.44009	-7.57317	-7.75824	-0.27608	0	0	0	0
19	-6.44253	0	0	0	0	-0.50333	-6.86841	-5.97839	-4.78526	-3.81468	-2.1557	-1.12998	0.79446	0.0827	0	0	0	0	0.32897	1.54831	1.67867	1.65954	1.04978	0.87746	0.0729	-0.46164	-6.58206	-5.31882	-6.54925	-0.12723	0.45825	6.70985	6.61075	9.56318	11.98979	14.87394	15.243	13.09695	11.40844	11.40844	13.09695	15.243	14.87394	11.98979	9.56318	6.61075	6.70985	0.45825	-0.12723	-6.54925	-5.31882	-6.58206	-0.46164	0.0729	0.87746	1.04978	1.65954	1.67867	1.54831	0.32897	0	0	0	0	0.0827	0.79446	-1.12998	-2.1557	-3.81468	-4.78526	-5.97839	-6.86841	-0.50333	0	0	0	0
20	-8.10458	0	0	0	0	-1.16098	-8.94974	-5.50994	-6.96782	-4.66125	-4.23323	-0.95899	-1.12438	0	0	0	0	0	0	1.10138	1.0122	1.19743	1.10109	1.90856	1.94202	0.5589	2.08297	4.59032	5.44937	9.79063	10.48952	6.6045	5.16776	1.61368	1.59574	3.88833	3.44408	0.26297	-0.60761	-0.60761	0.26297	3.44408	3.88833	1.59574	1.61368	5.16776	6.6045	10.48952	9.79063	5.44937	4.59032	2.08297	0.5589	1.94202	1.90856	1.10109	1.19743	1.0122	1.10138	0	0	0	0	0	0	-1.12438	-0.95899	-4.23323	-4.66125	-6.96782	-5.50994	-8.94974	-1.16098	0	0	0	0
21	-4.67897	0	0	0	0	-0.73065	-5.41259	-5.21859	-4.49506	-3.9515	-1.05768	-0.77263	-0.35773	0	0	0	0	0	0	0	0	0.89688	1.33143	0.74992	-1.67761	-3.04529	-2.97996	2.09282	2.86924	3.42896	-0.01048	4.05584	9.39618	4.13055	4.40804	6.681	6.0228	2.43343	0.83953	0.83953	2.43343	6.0228	6.681	4.40804	4.13055	9.39618	4.05584	-0.01048	3.42896	2.86924	2.09282	-2.97996	-3.04529	-1.67761	0.74992	1.33143	0.89688	0	0	0	0	0	0	0	0	-0.35773	-0.77263	-1.05768	-3.9515	-4.49506	-5.21859	-5.41259	-0.73065	0	0	0	0
22	-5.40099	0	0	0	0	-0.83785	-6.07965	-4.50086	-4.66143	-3.28207	-3.18716	-1.11881	0.16226	0	0	0	1.51699	1.63537	2.39521	2.7124	1.90065	1.78144	0.57198	1.48777	-3.63597	-1.37871	-1.43934	-1.50213	3.00681	6.18464	6.9764	13.96343	7.87058	5.34629	4.23692	4.26583	3.9503	3.29031	3.76859	3.76859	3.29031	3.9503	4.26583	4.23692	5.34629	7.87058	13.96343	6.9764	6.18464	3.00681	-1.50213	-1.43934	-1.37871	-3.63597	1.48777	0.57198	1.78144	1.90065	2.7124	2.39521	1.63537	1.51699	0	0	0	0.16226	-1.11881	-3.18716	-3.28207	-4.66143	-4.50086	-6.07965	-0.83785	0	0	0	0
