3	2.53544	0.53306	-1.35502	-1.64233	-1.78376	-1.68507	-0.91555	-0.99932	-0.15963	0	0	0	0	0	0	0	0	-0.8166	-5.48111	-2.39007	-5.79781	-5.78127	-1.68477	-2.69178	2.99236	1.58409	6.62986	4.5043	11.2415	8.37308	16.60424	12.78207	21.6881	21.45632	22.06885	21.69916	21.67019	21.98193	21.31145	21.31145	21.98193	21.67019	21.69916	22.06885	21.45632	21.6881	12.78207	16.60424	8.37308	11.2415	4.5043	6.62986	1.58409	2.99236	-2.69178	-1.68477	-5.78127	-5.79781	-2.39007	-5.48111	-0.8166	0	0	0	0	0	0	0	0	-0.15963	-0.99932	-0.91555	-1.68507	-1.78376	-1.64233	-1.35502	0.53306
4	-1.44381	-5.05044	-4.04638	-2.59273	-0.95243	0.08043	0.77676	0	1.34432	0.67108	1.06309	0.64083	0	0	0	-0.35218	-2.65216	-4.08117	-2.62505	-7.2657	-3.3358	-3.44102	0.08373	4.07635	9.89752	8.76328	18.52882	15.22525	24.73024	22.48294	38.82411	28.55531	43.76276	42.60374	43.49068	43.30928	43.16439	43.05604	41.87936	41.87936	43.05604	43.16439	43.30928	43.49068	42.60374	43.76276	28.55531	38.82411	22.48294	24.73024	15.22525	18.52882	8.76328	9.89752	4.07635	0.08373	-3.44102	-3.3358	-7.2657	-2.62505	-4.08117	-2.65216	-0.35218	0	0	0	0.64083	1.06309	0.67108	1.34432	0	0.77676	0.08043	-0.95243	-2.59273	-4.04638	-5.05044
5	-7.76652	-0.5232	-0.41453	0.36813	0.15647	0	0	0	0	-1.37187	-2.13252	-0.53294	0	0	-0.18279	-2.62198	1.33696	0.46245	1.79196	-4.954	1.11787	-0.22962	8.83497	9.94447	20.81275	18.50396	26.97481	30.71977	49.06591	47.8193	59.99153	54.93828	79.99586	80.83876	83.85709	85.68912	85.79447	84.17318	81.36557	81.36557	84.17318	85.79447	85.68912	83.85709	80.83876	79.99586	54.93828	59.99153	47.8193	49.06591	30.71977	26.97481	18.50396	20.81275	9.94447	8.83497	-0.22962	1.11787	-4.954	1.79196	0.46245	1.33696	-2.62198	-0.18279	0	0	-0.53294	-2.13252	-1.37187	0	0	0	0	0.15647	0.36813	-0.41453	-0.5232
6	3.60345	-1.08015	-0.90428	-1.04587	-0.78667	-0.19483	0	0	0	0.05663	0.54031	0	-1.26851	-3.94251	-3.33254	0	-4.52249	-5.38706	-2.00576	-1.28803	9.12793	12.1339	21.30201	19.63037	36.28072	36.15562	57.04749	59.97342	69.68429	74.24921	95.87125	91.58289	122.021	123.4069	128.6724	132.3983	132.5716	129.1921	124.2731	124.2731	129.1921	132.5716	132.3983	128.6724	123.4069	122.021	91.58289	95.87125	74.24921	69.68429	59.97342	57.04749	36.15562	36.28072	19.63037	21.30201	12.1339	9.12793	-1.28803	-2.00576	-5.38706	-4.52249	0	-3.33254	-3.94251	-1.26851	0	0.54031	0.05663	0	0	0	-0.19483	-0.78667	-1.04587	-0.90428	-1.08015
7	1.28118	-4.80105	-4.32247	-3.28847	-1.59607	0.02649	1.47409	0.73789	1.42153	1.19118	0.49455	0	0	0	0	0	4.57678	0.98412	1.8798	2.95679	13.24854	14.03961	24.95164	35.16941	45.1943	56.69404	66.10632	81.02141	108.2174	111.3116	142.773	147.5495	174.1438	180.369	188.4003	195.3708	196.1489	190.7348	184.2597	184.2597	190.7348	196.1489	195.3708	188.4003	180.369	174.1438	147.5495	142.773	111.3116	108.2174	81.02141	66.10632	56.69404	45.1943	35.16941	24.95164	14.03961	13.24854	2.95679	1.8798	0.98412	4.57678	0	0	0	0	0	0.49455	1.19118	1.42153	0.73789	1.47409	0.02649	-1.59607	-3.28847	-4.32247	-4.80105
8	-0.5168	0.52374	0.66497	0.84152	0.70098	0.36184	0.04934	0	0	0	0	-2.34177	-1.84476	-2.18051	-1.80942	0.99091	7.12374	3.39772	5.72022	11.11727	13.42523	21.43383	37.37704	48.06765	72.07458	86.65966	112.3606	131.3309	152.9173	156.7474	186.7667	198.2855	211.7863	222.5871	230.7225	237.6694	239.0195	234.7727	229.3377	229.3377	234.7727	239.0195	237.6694	230.7225	222.5871	211.7863	198.2855	186.7667	156.7474	152.9173	131.3309	112.3606	86.65966	72.07458	48.06765	37.37704	21.43383	13.42523	11.11727	5.72022	3.39772	7.12374	0.99091	-1.80942	-2.18051	-1.84476	-2.34177	0	0	0	0	0.04934	0.36184	0.70098	0.84152	0.66497	0.52374
9	4.01963	-0.11433	-1.33336	-1.63545	-1.58576	-1.12699	-0.43716	-0.23671	0.42996	0	1.18514	0.86911	2.36589	0.94127	2.34395	1.17782	2.94715	1.22284	7.05572	14.08484	20.30328	33.25868	48.47823	67.8595	92.10762	109.8113	131.9303	157.3233	181.8814	190.0943	212.326	226.7582	237.4761	244.8875	251.2338	257.0638	257.9902	254.0131	249.5196	249.5196	254.0131	257.9902	257.0638	251.2338	244.8875	237.4761	226.7582	212.326	190.0943	181.8814	157.3233	131.9303	109.8113	92.10762	67.8595	48.47823	33.25868	20.30328	14.08484	7.05572	1.22284	2.94715	1.17782	2.34395	0.94127	2.36589	0.86911	1.18514	0	0.42996	-0.23671	-0.43716	-1.12699	-1.58576	-1.63545	-1.33336	-0.11433
10	-1.22734	-2.69768	-1.66293	-0.49117	0.3798	0.51613	0.69381	0.28752	1.19071	0.95516	1.36624	-0.23491	1.44054	0.69605	2.37992	2.03492	5.80044	6.43425	11.98439	14.79746	24.19244	41.16784	60.1054	79.78112	103.7593	123.0116	142.3722	160.9753	184.3943	200.3766	213.3789	228.8196	240.896	255.5334	265.6617	274.9125	276.7422	271.1507	264.682	264.682	271.1507	276.7422	274.9125	265.6617	255.5334	240.896	228.8196	213.3789	200.3766	184.3943	160.9753	142.3722	123.0116	103.7593	79.78112	60.1054	41.16784	24.19244	14.79746	11.98439	6.43425	5.80044	2.03492	2.37992	0.69605	1.44054	-0.23491	1.36624	0.95516	1.19071	0.28752	0.69381	0.51613	0.3798	-0.49117	-1.66293	-2.69768
11	-2.95691	-1.65769	-1.20995	-0.43757	0.3166	0.4045	0.3297	0.49084	0	0.8731	0.51725	0.01851	2.12905	0.12073	2.62395	5.55953	7.1802	12.78397	15.79404	21.47559	32.74746	40.78134	60.62497	80.13209	103.5804	118.1945	140.1768	159.0851	180.4067	201.0636	209.8412	220.6541	243.353	252.4857	261.4275	269.3819	270.5235	264.8522	258.1937	258.1937	264.8522	270.5235	269.3819	261.4275	252.4857	243.353	220.6541	209.8412	201.0636	180.4067	159.0851	140.1768	118.1945	103.5804	80.13209	60.62497	40.78134	32.74746	21.47559	15.79404	12.78397	7.1802	5.55953	2.62395	0.12073	2.12905	0.01851	0.51725	0.8731	0	0.49084	0.3297	0.4045	0.3166	-0.43757	-1.20995	-1.65769
12	-8.52229	-2.79809	-2.54858	-1.15349	0.09724	0.67402	1.03171	0.6788	1.55991	1.72249	1.34941	1.46975	2.65885	0.46226	3.66389	2.10796	9.62924	9.88268	15.48279	24.99414	34.74679	48.77292	57.27532	87.16033	101.4571	121.589	143.6301	159.736	175.9055	185.4538	199.0194	212.8515	222.5723	232.2171	240.7182	249.8937	251.0993	244.335	238.2452	238.2452	244.335	251.0993	249.8937	240.7182	232.2171	222.5723	212.8515	199.0194	185.4538	175.9055	159.736	143.6301	121.589	101.4571	87.16033	57.27532	48.77292	34.74679	24.99414	15.48279	9.88268	9.62924	2.10796	3.66389	0.46226	2.65885	1.46975	1.34941	1.72249	1.55991	0.6788	1.03171	0.67402	0.09724	-1.15349	-2.54858	-2.79809
13	-4.98746	2.26474	1.61799	1.45973	0.82368	0.23122	-0.07498	0.79022	0	-0.90308	0.36447	1.03007	2.02617	-0.74975	1.73064	3.07205	2.87972	6.55535	13.92343	23.67859	32.59449	49.41188	67.55813	84.80538	103.1203	117.726	140.6967	148.8597	157.7565	175.694	184.8723	201.3095	208.2838	218.1187	226.3396	235.3426	236.572	230.0276	224.2654	224.2654	230.0276	236.572	235.3426	226.3396	218.1187	208.2838	201.3095	184.8723	175.694	157.7565	148.8597	140.6967	117.726	103.1203	84.80538	67.55813	49.41188	32.59449	23.67859	13.92343	6.55535	2.87972	3.07205	1.73064	-0.74975	2.02617	1.03007	0.36447	-0.90308	0	0.79022	-0.07498	0.23122	0.82368	1.45973	1.61799	2.26474
14	-0.92745	1.97372	1.5356	1.20305	0.66205	0.01901	0	0	0	0	0.82059	1.32465	1.38625	4.85826	5.7161	6.13096	5.33557	13.47388	18.34592	24.2897	35.05755	45.71715	56.37355	72.57955	85.00002	98.66396	112.6351	125.6028	134.8772	158.3639	169.1199	192.5206	210.4987	220.6197	228.2643	236.3195	237.5847	232.0597	226.9454	226.9454	232.0597	237.5847	236.3195	228.2643	220.6197	210.4987	192.5206	169.1199	158.3639	134.8772	125.6028	112.6351	98.66396	85.00002	72.57955	56.37355	45.71715	35.05755	24.2897	18.34592	13.47388	5.33557	6.13096	5.7161	4.85826	1.38625	1.32465	0.82059	0	0	0	0	0.01901	0.66205	1.20305	1.5356	1.97372
15	-0.81514	0.07305	-0.04	-0.01977	0.01442	0	0	0	0	1.08107	1.54396	0.90092	2.11179	0.85209	0.34887	2.86149	6.65903	13.18059	17.41018	27.85159	35.99376	40.34519	51.36746	68.54716	83.63983	90.12549	102.4269	117.6429	128.942	145.4282	153.5282	166.914	175.0089	184.0132	193.3561	204.9508	206.0763	196.7327	189.641	189.641	196.7327	206.0763	204.9508	193.3561	184.0132	175.0089	166.914	153.5282	145.4282	128.942	117.6429	102.4269	90.12549	83.63983	68.54716	51.36746	40.34519	35.99376	27.85159	17.41018	13.18059	6.65903	2.86149	0.34887	0.85209	2.11179	0.90092	1.54396	1.08107	0	0	0	0	0.01442	-0.01977	-0.04	0.07305
16	11.40925	-4.67615	-4.35548	-3.76497	-2.66805	-1.43932	-0.22297	0.052	1.25186	2.25504	2.21669	1.18463	2.06268	4.2427	3.90758	7.63028	10.92347	13.27664	21.04647	25.12118	33.48437	43.82528	46.34045	61.84194	73.31968	80.88319	95.1757	107.0504	118.2324	134.4315	146.691	158.1564	168.7826	175.1714	181.7456	188.7886	189.5872	184.1413	179.1644	179.1644	184.1413	189.5872	188.7886	181.7456	175.1714	168.7826	158.1564	146.691	134.4315	118.2324	107.0504	95.1757	80.88319	73.31968	61.84194	46.34045	43.82528	33.48437	25.12118	21.04647	13.27664	10.92347	7.63028	3.90758	4.2427	2.06268	1.18463	2.21669	2.25504	1.25186	0.052	-0.22297	-1.43932	-2.66805	-3.76497	-4.35548	-4.67615
17	-0.63574	-1.73172	-1.20454	-0.59649	0.13117	0.3606	0.4561	0.10182	0.9096	0.77251	1.50952	1.80961	-0.44872	-0.74447	2.82288	5.48564	9.57336	11.40643	16.82016	22.69426	29.87925	36.76145	50.56775	57.79944	61.29481	73.08138	82.95902	94.03641	101.5448	109.061	117.7662	134.5868	146.5136	158.5102	167.5999	175.9503	177.4499	172.0987	166.0082	166.0082	172.0987	177.4499	175.9503	167.5999	158.5102	146.5136	134.5868	117.7662	109.061	101.5448	94.03641	82.95902	73.08138	61.29481	57.79944	50.56775	36.76145	29.87925	22.69426	16.82016	11.40643	9.57336	5.48564	2.82288	-0.74447	-0.44872	1.80961	1.50952	0.77251	0.9096	0.10182	0.4561	0.3606	0.13117	-0.59649	-1.20454	-1.73172
18	-5.96765	-2.26524	-2.27451	-0.7825	-0.03615	0	0.19307	0.73321	1.57411	2.08396	1.63626	2.10753	1.64658	4.73127	5.62267	3.76823	8.24982	9.4215	14.97272	19.18544	18.99197	28.06041	33.82014	49.56028	56.87773	67.75384	75.42651	88.10321	96.55745	111.5039	121.8804	134.1541	137.0585	149.0157	155.4854	160.653	162.1477	159.9694	156.489	156.489	159.9694	162.1477	160.653	155.4854	149.0157	137.0585	134.1541	121.8804	111.5039	96.55745	88.10321	75.42651	67.75384	56.87773	49.56028	33.82014	28.06041	18.99197	19.18544	14.97272	9.4215	8.24982	3.76823	5.62267	4.73127	1.64658	2.10753	1.63626	2.08396	1.57411	0.73321	0.19307	0	-0.03615	-0.7825	-2.27451	-2.26524
19	1.94229	-0.10444	-0.77219	-0.82573	-0.6814	-0.37402	0	0	1.03684	0.75957	1.26068	0.71918	0.30019	3.35455	3.01192	6.62887	7.00756	7.42012	10.88558	16.43076	19.40888	24.45292	34.84706	43.75321	48.00548	59.99512	63.92828	78.65487	82.14616	89.02696	97.63846	116.0238	122.4262	133.5881	141.3441	147.7527	149.148	145.5297	140.5643	140.5643	145.5297	149.148	147.7527	141.3441	133.5881	122.4262	116.0238	97.63846	89.02696	82.14616	78.65487	63.92828	59.99512	48.00548	43.75321	34.84706	24.45292	19.40888	16.43076	10.88558	7.42012	7.00756	6.62887	3.01192	3.35455	0.30019	0.71918	1.26068	0.75957	1.03684	0	0	-0.37402	-0.6814	-0.82573	-0.77219	-0.10444
20	1.65697	-6.80862	-5.30847	-3.89676	-1.37693	0	0	0	0.16089	1.22443	1.79759	1.12447	2.23986	3.92206	3.35151	7.4458	7.62882	10.45699	15.55716	17.78297	20.04188	23.42667	27.01625	38.177	42.72881	55.04595	63.97564	74.08231	80.39583	92.11692	95.21345	107.0102	110.646	114.2816	118.4799	123.5972	124.0517	119.8432	116.5539	116.5539	119.8432	124.0517	123.5972	118.4799	114.2816	110.646	107.0102	95.21345	92.11692	80.39583	74.08231	63.97564	55.04595	42.72881	38.177	27.01625	23.42667	20.04188	17.78297	15.55716	10.45699	7.62882	7.4458	3.35151	3.92206	2.23986	1.12447	1.79759	1.22443	0.16089	0	0	0	-1.37693	-3.89676	-5.30847	-6.80862
21	-2.83003	1.21448	1.39811	1.29673	1.28778	1.27459	1.26948	1.04324	0.44827	0.93733	0.64277	-0.9363	0.03693	0.87461	3.24712	5.8272	9.15519	15.27537	16.75182	21.06081	19.99006	20.02096	23.329	27.74439	31.99308	41.61456	47.06066	55.31322	66.46109	81.41445	87.79804	92.07779	91.90649	97.46272	101.9943	107.9441	108.6386	104.0779	100.9353	100.9353	104.0779	108.6386	107.9441	101.9943	97.46272	91.90649	92.07779	87.79804	81.41445	66.46109	55.31322	47.06066	41.61456	31.99308	27.74439	23.329	20.02096	19.99006	21.06081	16.75182	15.27537	9.15519	5.8272	3.24712	0.87461	0.03693	-0.9363	0.64277	0.93733	0.44827	1.04324	1.26948	1.27459	1.28778	1.29673	1.39811	1.21448
22	3.67672	-2.62358	-1.91799	-1.53184	-0.63105	0.30576	0.33273	0	0	0.07872	1.96544	1.13557	0.79963	-0.0526	1.03841	3.32519	5.72061	9.31837	7.37023	10.68959	12.34025	18.2025	27.25607	31.2407	31.71718	44.4902	47.32611	54.11858	57.77995	74.53441	75.39588	81.08598	87.30506	93.81495	97.74701	101.9955	102.8092	100.1882	97.88365	97.88365	100.1882	102.8092	101.9955	97.74701	93.81495	87.30506	81.08598	75.39588	74.53441	57.77995	54.11858	47.32611	44.4902	31.71718	31.2407	27.25607	18.2025	12.34025	10.68959	7.37023	9.31837	5.72061	3.32519	1.03841	-0.0526	0.79963	1.13557	1.96544	0.07872	0	0	0.33273	0.30576	-0.63105	-1.53184	-1.91799	-2.62358
23	1.49787	1.01383	0.03965	0.06801	0.10528	0.15999	0	0.01252	0	0	1.79954	0.28001	1.24879	0.38091	0.55351	2.68321	4.38576	6.32956	5.99041	8.92945	9.98786	17.36055	21.7029	26.89971	33.03255	34.87487	37.30623	50.69962	50.73091	59.50611	61.01863	73.73619	72.72105	81.1614	85.1117	88.63245	89.68749	88.27684	86.43663	86.43663	88.27684	89.68749	88.63245	85.1117	81.1614	72.72105	73.73619	61.01863	59.50611	50.73091	50.69962	37.30623	34.87487	33.03255	26.89971	21.7029	17.36055	9.98786	8.92945	5.99041	6.32956	4.38576	2.68321	0.55351	0.38091	1.24879	0.28001	1.79954	0	0	0.01252	0	0.15999	0.10528	0.06801	0.03965	1.01383
24	-1.70088	-2.42072	-1.90717	-1.20007	-0.36813	0	0	0	0	0	0	0.02029	0.63868	2.23549	3.90157	5.27632	6.79292	8.09971	7.89167	10.62602	14.60179	14.51329	18.60927	24.25414	24.4591	34.75724	37.79545	44.50518	40.57811	45.96988	50.84332	63.59142	62.83976	66.73185	69.06525	71.04225	71.52876	70.52478	69.16441	69.16441	70.52478	71.52876	71.04225	69.06525	66.73185	62.83976	63.59142	50.84332	45.96988	40.57811	44.50518	37.79545	34.75724	24.4591	24.25414	18.60927	14.51329	14.60179	10.62602	7.89167	8.09971	6.79292	5.27632	3.90157	2.23549	0.63868	0.02029	0	0	0	0	0	0	-0.36813	-1.20007	-1.90717	-2.42072
25	-4.1379	-3.43116	-2.98022	-2.0661	-1.05178	-0.01727	0	0	0	0	1.2165	1.10248	0.82946	3.24407	3.33723	2.04432	4.01707	2.80636	3.94201	5.73885	8.74347	15.64678	18.94039	22.313	24.13084	30.40478	30.85413	37.78587	39.59971	46.22284	44.81729	50.85961	51.22014	55.57102	57.92023	59.96926	60.51311	59.55181	58.29031	58.29031	59.55181	60.51311	59.96926	57.92023	55.57102	51.22014	50.85961	44.81729	46.22284	39.59971	37.78587	30.85413	30.40478	24.13084	22.313	18.94039	15.64678	8.74347	5.73885	3.94201	2.80636	4.01707	2.04432	3.33723	3.24407	0.82946	1.10248	1.2165	0	0	0	0	-0.01727	-1.05178	-2.0661	-2.98022	-3.43116
26	-3.5249	-0.19626	-0.2842	-0.01724	0.04804	0.09984	0.14213	0.04996	0	0.705	1.53223	-0.32176	-1.42775	-3.19042	-1.63491	-1.78049	-0.74179	-1.83312	0.15772	4.42443	9.28615	17.40969	17.88463	20.89767	21.24646	26.34272	28.35692	33.0598	33.69512	40.29635	41.24813	46.91351	49.59107	52.14175	54.4605	56.92857	57.2474	55.417	53.73593	53.73593	55.417	57.2474	56.92857	54.4605	52.14175	49.59107	46.91351	41.24813	40.29635	33.69512	33.0598	28.35692	26.34272	21.24646	20.89767	17.88463	17.40969	9.28615	4.42443	0.15772	-1.83312	-0.74179	-1.78049	-1.63491	-3.19042	-1.42775	-0.32176	1.53223	0.705	0	0.04996	0.14213	0.09984	0.04804	-0.01724	-0.2842	-0.19626
27	-1.55855	-2.20669	-1.82771	-0.82281	-0.03735	0.42412	0.70851	0.88598	0.89277	1.18709	0.48065	1.06722	0	0.71073	1.83992	3.0559	2.47729	2.56985	2.13197	3.18268	1.98539	5.28104	4.61878	7.96216	10.73043	20.51433	18.69188	25.38655	27.2679	37.06132	36.21547	43.3739	36.89712	40.52077	41.5703	42.74355	43.19651	42.92917	42.78556	42.78556	42.92917	43.19651	42.74355	41.5703	40.52077	36.89712	43.3739	36.21547	37.06132	27.2679	25.38655	18.69188	20.51433	10.73043	7.96216	4.61878	5.28104	1.98539	3.18268	2.13197	2.56985	2.47729	3.0559	1.83992	0.71073	0	1.06722	0.48065	1.18709	0.89277	0.88598	0.70851	0.42412	-0.03735	-0.82281	-1.82771	-2.20669
28	-2.53676	-0.07242	-0.2013	-0.06761	-0.07293	0	0	0	0	0.00245	0.3001	1.15245	0.43994	1.56536	0.63994	-0.55927	-0.04544	1.92584	-0.63245	2.73419	4.04523	1.60557	3.5919	14.0801	11.44557	13.72899	13.43096	18.54169	23.59643	30.86517	25.5649	36.53922	32.1053	33.68963	35.14297	37.60738	37.80541	35.73708	34.67984	34.67984	35.73708	37.80541	37.60738	35.14297	33.68963	32.1053	36.53922	25.5649	30.86517	23.59643	18.54169	13.43096	13.72899	11.44557	14.0801	3.5919	1.60557	4.04523	2.73419	-0.63245	1.92584	-0.04544	-0.55927	0.63994	1.56536	0.43994	1.15245	0.3001	0.00245	0	0	0	0	-0.07293	-0.06761	-0.2013	-0.07242
29	-3.82919	-2.59027	-2.50579	-1.56252	-0.88199	0.57275	1.20087	1.52943	0.24331	0.48575	0.53471	0.87057	0.59746	0.36848	1.52824	0.46235	1.20338	-3.38987	-5.82269	-2.92845	-2.2321	3.47585	3.0771	12.80799	13.39047	15.63762	17.2602	17.42391	16.43182	18.27728	17.46217	26.24034	25.17168	25.46109	26.38388	28.24759	28.28376	26.49241	25.64198	25.64198	26.49241	28.28376	28.24759	26.38388	25.46109	25.17168	26.24034	17.46217	18.27728	16.43182	17.42391	17.2602	15.63762	13.39047	12.80799	3.0771	3.47585	-2.2321	-2.92845	-5.82269	-3.38987	1.20338	0.46235	1.52824	0.36848	0.59746	0.87057	0.53471	0.48575	0.24331	1.52943	1.20087	0.57275	-0.88199	-1.56252	-2.50579	-2.59027
30	-7.49333	1.01306	0.64162	0.76182	0.4541	0.18472	5.44204E-4	0.18589	0	0.24646	1.09102	-2.01422	0.26477	-5.13996	-4.47919	-2.03727	-1.18497	-0.3194	0.15254	-0.08657	0.30174	-0.6253	6.23786	5.37695	8.88933	10.77377	12.08895	14.32909	16.92071	19.97698	19.1851	22.19994	22.88207	24.69421	25.87009	27.04871	27.27523	26.54964	25.8268	25.8268	26.54964	27.27523	27.04871	25.87009	24.69421	22.88207	22.19994	19.1851	19.97698	16.92071	14.32909	12.08895	10.77377	8.88933	5.37695	6.23786	-0.6253	0.30174	-0.08657	0.15254	-0.3194	-1.18497	-2.03727	-4.47919	-5.13996	0.26477	-2.01422	1.09102	0.24646	0	0.18589	5.44204E-4	0.18472	0.4541	0.76182	0.64162	1.01306
