lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
23	5.46687	6.0512	7.35562	7.5499	8.20841	8.93262	9.77733	10.54912	11.80429	13.44212	14.71041	15.91241	16.92071	18.01432	18.65552	18.73655	18.63151	18.54211	18.64197	17.6817	17.52707	17.51471	17.30338	16.99334	16.62631	16.78958	15.9766	15.21294	14.39759	13.29562	12.6692	11.83692	11.25911	11.10816	10.94352	10.85417	10.8353	10.88691	11.01382	11.01382	10.88691	10.8353	10.85417	10.94352	11.10816	11.25911	11.83692	12.6692	13.29562	14.39759	15.21294	15.9766	16.78958	16.62631	16.99334	17.30338	17.51471	17.52707	17.6817	18.64197	18.54211	18.63151	18.73655	18.65552	18.01432	16.92071	15.91241	14.71041	13.44212	11.80429	10.54912	9.77733	8.93262	8.20841	7.5499	7.35562	6.0512	13.06423
24	5.39015	5.62317	7.04685	7.20942	7.9846	8.84251	9.82007	11.02837	11.91806	13.08073	14.47645	15.59728	16.48899	17.2485	17.5826	18.09012	18.2271	18.09957	18.11806	17.7987	17.62731	17.69476	17.85772	17.77956	17.78317	17.70041	16.94157	16.65775	15.58565	14.4277	13.77479	11.84729	11.55057	11.02099	10.75581	10.67815	10.61195	10.55722	10.69	10.69	10.55722	10.61195	10.67815	10.75581	11.02099	11.55057	11.84729	13.77479	14.4277	15.58565	16.65775	16.94157	17.70041	17.78317	17.77956	17.85772	17.69476	17.62731	17.7987	18.11806	18.09957	18.2271	18.09012	17.5826	17.2485	16.48899	15.59728	14.47645	13.08073	11.91806	11.02837	9.82007	8.84251	7.9846	7.20942	7.04685	5.62317	14.65633
25	5.64419	5.33301	6.87696	7.21616	8.14624	9.12785	10.17768	10.84158	12.38761	13.43612	14.30692	15.03581	15.8588	16.50339	17.38496	17.59311	18.0004	17.90097	18.53114	18.09685	18.38598	18.26887	17.63956	17.65951	17.38816	17.62902	17.51275	16.37887	15.62896	15.24179	13.86728	12.63713	11.78116	11.29066	11.07931	11.17737	11.11606	10.89537	10.9841	10.9841	10.89537	11.11606	11.17737	11.07931	11.29066	11.78116	12.63713	13.86728	15.24179	15.62896	16.37887	17.51275	17.62902	17.38816	17.65951	17.63956	18.26887	18.38598	18.09685	18.53114	17.90097	18.0004	17.59311	17.38496	16.50339	15.8588	15.03581	14.30692	13.43612	12.38761	10.84158	10.17768	9.12785	8.14624	7.21616	6.87696	5.33301	14.05788
26	5.12056	6.09063	7.37933	7.65053	8.29369	8.96739	9.72346	10.54128	11.4572	12.69731	13.86971	14.69339	15.51752	16.2466	16.69961	17.0503	17.50634	17.92244	17.87834	17.9816	18.16636	18.55003	18.69178	18.5695	18.03685	17.76609	17.13753	16.98424	15.71014	14.80814	13.48866	12.64977	12.4195	12.18201	12.15148	12.3221	12.29241	12.06242	12.03357	12.03357	12.06242	12.29241	12.3221	12.15148	12.18201	12.4195	12.64977	13.48866	14.80814	15.71014	16.98424	17.13753	17.76609	18.03685	18.5695	18.69178	18.55003	18.16636	17.9816	17.87834	17.92244	17.50634	17.0503	16.69961	16.2466	15.51752	14.69339	13.86971	12.69731	11.4572	10.54128	9.72346	8.96739	8.29369	7.65053	7.37933	6.09063	11.98761
27	4.35134	5.52076	6.80663	6.96358	7.6417	8.39801	9.27752	10.41369	11.62307	12.56983	13.51856	14.34889	15.18241	15.72256	16.66062	16.67265	16.99406	17.38046	17.80586	17.91322	18.14633	17.91699	18.32094	18.52772	18.10868	18.15624	18.01703	17.14055	16.40887	15.74903	14.478	13.57207	13.02165	12.72334	12.651	12.84301	12.80572	12.53914	12.53689	12.53689	12.53914	12.80572	12.84301	12.651	12.72334	13.02165	13.57207	14.478	15.74903	16.40887	17.14055	18.01703	18.15624	18.10868	18.52772	18.32094	17.91699	18.14633	17.91322	17.80586	17.38046	16.99406	16.67265	16.66062	15.72256	15.18241	14.34889	13.51856	12.56983	11.62307	10.41369	9.27752	8.39801	7.6417	6.96358	6.80663	5.52076	13.21958
28	4.42731	5.46532	6.77323	7.03303	7.7204	8.43175	9.20055	9.99446	10.77577	11.43866	12.60586	13.21503	14.49165	15.07385	16.00978	16.58127	17.17391	17.75371	17.86678	18.13931	18.33717	18.3017	18.47236	18.15376	18.36148	17.98858	17.37913	17.35364	16.7078	16.1352	14.83369	14.36188	13.46953	13.06709	12.93929	13.13143	13.08113	12.78837	12.81557	12.81557	12.78837	13.08113	13.13143	12.93929	13.06709	13.46953	14.36188	14.83369	16.1352	16.7078	17.35364	17.37913	17.98858	18.36148	18.15376	18.47236	18.3017	18.33717	18.13931	17.86678	17.75371	17.17391	16.58127	16.00978	15.07385	14.49165	13.21503	12.60586	11.43866	10.77577	9.99446	9.20055	8.43175	7.7204	7.03303	6.77323	5.46532	12.17914
29	4.34839	5.49211	6.62702	6.74596	7.26746	7.83546	8.50059	9.45447	10.22857	10.8643	12.12957	12.65981	13.84824	14.51217	15.49781	16.10416	16.72837	17.04825	17.98416	17.84329	18.35021	18.45962	18.7177	18.99614	18.58662	18.28571	18.19827	17.62173	16.99364	15.93155	15.39915	14.24612	14.94923	14.66217	14.69497	14.84015	14.80427	14.58733	14.48276	14.48276	14.58733	14.80427	14.84015	14.69497	14.66217	14.94923	14.24612	15.39915	15.93155	16.99364	17.62173	18.19827	18.28571	18.58662	18.99614	18.7177	18.45962	18.35021	17.84329	17.98416	17.04825	16.72837	16.10416	15.49781	14.51217	13.84824	12.65981	12.12957	10.8643	10.22857	9.45447	8.50059	7.83546	7.26746	6.74596	6.62702	5.49211	11.80512
30	4.0803	4.72238	5.93003	6.31311	7.02858	7.75673	8.52086	9.24471	9.89146	10.83335	11.34837	12.38722	13.53182	14.14736	15.30072	15.90759	16.61776	17.25725	17.99723	18.1676	18.32208	18.38625	18.66322	19.04582	18.68889	18.6428	17.91528	17.65342	17.01883	16.39764	15.45832	15.06206	15.12897	15.04377	15.12279	15.33896	15.32831	15.09084	14.99052	14.99052	15.09084	15.32831	15.33896	15.12279	15.04377	15.12897	15.06206	15.45832	16.39764	17.01883	17.65342	17.91528	18.6428	18.68889	19.04582	18.66322	18.38625	18.32208	18.1676	17.99723	17.25725	16.61776	15.90759	15.30072	14.14736	13.53182	12.38722	11.34837	10.83335	9.89146	9.24471	8.52086	7.75673	7.02858	6.31311	5.93003	4.72238	9.81053
31	3.53773	4.58341	5.64021	5.72193	6.26691	6.8885	7.62639	8.65863	9.39857	10.30607	11.65656	12.40798	13.34292	13.9119	14.22269	15.49617	15.7798	16.78413	17.35421	17.62664	18.02947	18.41795	18.72269	18.60116	18.36086	17.94524	17.42248	17.40728	16.8666	16.5947	15.8094	15.44098	15.2836	15.41756	15.61319	15.99309	16.00983	15.66343	15.50129	15.50129	15.66343	16.00983	15.99309	15.61319	15.41756	15.2836	15.44098	15.8094	16.5947	16.8666	17.40728	17.42248	17.94524	18.36086	18.60116	18.72269	18.41795	18.02947	17.62664	17.35421	16.78413	15.7798	15.49617	14.22269	13.9119	13.34292	12.40798	11.65656	10.30607	9.39857	8.65863	7.62639	6.8885	6.26691	5.72193	5.64021	4.58341	11.38188
32	3.05826	3.9166	4.943	5.01666	5.61191	6.31042	7.14269	8.33041	9.09502	10.19121	11.1785	12.22705	12.50113	13.18967	14.40453	14.72511	15.38147	16.01999	16.84364	17.52255	17.62782	18.56745	18.9153	19.15718	18.62134	18.54074	18.03139	17.34557	16.61794	15.13497	15.16931	15.09095	15.35965	15.764	16.17224	16.71131	16.76186	16.32388	16.01672	16.01672	16.32388	16.76186	16.71131	16.17224	15.764	15.35965	15.09095	15.16931	15.13497	16.61794	17.34557	18.03139	18.54074	18.62134	19.15718	18.9153	18.56745	17.62782	17.52255	16.84364	16.01999	15.38147	14.72511	14.40453	13.18967	12.50113	12.22705	11.1785	10.19121	9.09502	8.33041	7.14269	6.31042	5.61191	5.01666	4.943	3.9166	11.19983
33	3.51843	4.11221	5.06839	5.21046	5.72889	6.30774	6.98143	7.8415	8.62228	9.37625	10.61509	11.30739	12.27667	12.80597	13.69472	14.46584	14.75154	15.68322	16.23734	16.73071	17.37071	17.96968	18.64911	18.72945	18.84675	18.46069	18.24688	17.63438	16.7263	16.3011	15.35541	15.05573	15.36962	15.4312	15.70511	16.18053	16.18823	15.72821	15.46969	15.46969	15.72821	16.18823	16.18053	15.70511	15.4312	15.36962	15.05573	15.35541	16.3011	16.7263	17.63438	18.24688	18.46069	18.84675	18.72945	18.64911	17.96968	17.37071	16.73071	16.23734	15.68322	14.75154	14.46584	13.69472	12.80597	12.27667	11.30739	10.61509	9.37625	8.62228	7.8415	6.98143	6.30774	5.72889	5.21046	5.06839	4.11221	9.60642
34	2.4722	4.20521	5.03426	5.18323	5.58721	6.03125	6.55911	7.33409	7.84237	8.53892	9.82627	10.28665	11.29175	12.3534	13.08229	13.76123	14.73494	15.74995	16.76415	17.28425	17.51461	17.69892	18.20514	18.23513	17.91633	18.36251	17.36486	16.95582	15.9692	15.66426	15.53758	14.68384	15.13078	15.29584	15.6737	16.28735	16.30798	15.7356	15.399	15.399	15.7356	16.30798	16.28735	15.6737	15.29584	15.13078	14.68384	15.53758	15.66426	15.9692	16.95582	17.36486	18.36251	17.91633	18.23513	18.20514	17.69892	17.51461	17.28425	16.76415	15.74995	14.73494	13.76123	13.08229	12.3534	11.29175	10.28665	9.82627	8.53892	7.84237	7.33409	6.55911	6.03125	5.58721	5.18323	5.03426	4.20521	8.1017
35	1.86646	3.39356	4.30302	4.45926	4.9953	5.58597	6.25106	6.97989	7.58205	8.27143	9.34361	10.11416	10.79732	11.83421	12.40994	13.25241	13.8315	14.84148	15.28645	15.92554	15.94845	16.72356	17.38607	17.58538	17.53879	18.01916	17.4435	17.71874	16.5759	16.32031	15.62493	15.23239	14.79904	15.15288	15.46847	16.02557	16.0698	15.60116	15.37403	15.37403	15.60116	16.0698	16.02557	15.46847	15.15288	14.79904	15.23239	15.62493	16.32031	16.5759	17.71874	17.4435	18.01916	17.53879	17.58538	17.38607	16.72356	15.94845	15.92554	15.28645	14.84148	13.8315	13.25241	12.40994	11.83421	10.79732	10.11416	9.34361	8.27143	7.58205	6.97989	6.25106	5.58597	4.9953	4.45926	4.30302	3.39356	8.8566
36	2.11606	3.04355	3.93841	4.0995	4.65017	5.25386	5.92275	6.59722	7.16514	7.9503	8.80062	9.37883	9.98548	10.83347	11.38454	12.43336	13.3916	14.29676	14.325	15.15558	15.52546	16.5425	16.99044	17.42188	17.36244	17.54249	17.18537	17.29112	17.00369	16.69844	15.53263	15.46475	15.73781	16.04951	16.36712	16.80517	16.84413	16.48401	16.24432	16.24432	16.48401	16.84413	16.80517	16.36712	16.04951	15.73781	15.46475	15.53263	16.69844	17.00369	17.29112	17.18537	17.54249	17.36244	17.42188	16.99044	16.5425	15.52546	15.15558	14.325	14.29676	13.3916	12.43336	11.38454	10.83347	9.98548	9.37883	8.80062	7.9503	7.16514	6.59722	5.92275	5.25386	4.65017	4.0995	3.93841	3.04355	8.60327
37	1.62	3.07211	3.85616	4.0745	4.54294	5.0369	5.57437	6.13595	6.62028	7.21145	7.97734	8.68639	9.29009	10.10646	10.88379	12.091	12.67886	13.36191	14.56352	14.82005	15.28802	16.04943	16.50253	16.8833	16.72602	17.17739	16.83926	16.98105	15.87873	15.85449	15.53956	14.41617	14.95939	15.25376	15.67815	16.31863	16.35542	15.78853	15.43774	15.43774	15.78853	16.35542	16.31863	15.67815	15.25376	14.95939	14.41617	15.53956	15.85449	15.87873	16.98105	16.83926	17.17739	16.72602	16.8833	16.50253	16.04943	15.28802	14.82005	14.56352	13.36191	12.67886	12.091	10.88379	10.10646	9.29009	8.68639	7.97734	7.21145	6.62028	6.13595	5.57437	5.0369	4.54294	4.0745	3.85616	3.07211	6.75101
38	1.58231	2.35374	3.11432	3.41933	3.97319	4.56209	5.19128	6.02481	6.33705	6.82296	7.64795	8.09122	8.96601	10.06564	10.27003	11.35433	12.31167	13.0923	13.7938	14.27919	15.00323	15.46076	16.06597	15.82652	16.24767	16.25956	15.63953	15.68352	15.71529	15.04278	14.07463	14.2466	15.15632	14.92392	15.12844	15.48832	15.45927	15.04129	14.77867	14.77867	15.04129	15.45927	15.48832	15.12844	14.92392	15.15632	14.2466	14.07463	15.04278	15.71529	15.68352	15.63953	16.25956	16.24767	15.82652	16.06597	15.46076	15.00323	14.27919	13.7938	13.0923	12.31167	11.35433	10.27003	10.06564	8.96601	8.09122	7.64795	6.82296	6.33705	6.02481	5.19128	4.56209	3.97319	3.41933	3.11432	2.35374	5.65321
39	1.05931	2.5418	3.21681	3.48834	3.92888	4.38229	4.86108	5.1691	5.89728	6.24842	6.89101	7.68685	8.0275	8.85261	9.55753	10.13223	11.09991	11.56048	12.67459	12.95901	13.93416	14.62842	15.00648	15.86485	15.37778	16.12448	15.63847	15.5816	15.18132	14.78717	14.70924	14.88338	14.98149	15.13144	15.30791	15.55656	15.57531	15.36414	15.22516	15.22516	15.36414	15.57531	15.55656	15.30791	15.13144	14.98149	14.88338	14.70924	14.78717	15.18132	15.5816	15.63847	16.12448	15.37778	15.86485	15.00648	14.62842	13.93416	12.95901	12.67459	11.56048	11.09991	10.13223	9.55753	8.85261	8.0275	7.68685	6.89101	6.24842	5.89728	5.1691	4.86108	4.38229	3.92888	3.48834	3.21681	2.5418	4.96606
40	0.54167	2.17709	2.7718	3.02417	3.43729	3.87486	4.34894	4.90013	5.43437	5.80181	6.21526	7.17861	7.49447	8.31607	9.07018	9.66452	10.37833	11.22985	11.78236	12.59745	13.01248	13.27665	14.03841	14.47064	14.71298	14.39217	14.47573	14.55569	14.20782	13.9072	13.29899	13.73818	13.01345	13.3874	13.64711	14.09868	14.14542	13.78734	13.62111	13.62111	13.78734	14.14542	14.09868	13.64711	13.3874	13.01345	13.73818	13.29899	13.9072	14.20782	14.55569	14.47573	14.39217	14.71298	14.47064	14.03841	13.27665	13.01248	12.59745	11.78236	11.22985	10.37833	9.66452	9.07018	8.31607	7.49447	7.17861	6.21526	5.80181	5.43437	4.90013	4.34894	3.87486	3.43729	3.02417	2.7718	2.17709	4.31753
41	0.10704	1.84838	2.42802	2.63472	3.05458	3.51387	4.01984	4.59254	5.09385	5.70932	6.20485	6.3001	6.76262	7.4504	7.79841	8.24235	8.70776	10.23394	11.39388	11.80978	12.48749	13.59413	13.65832	13.65464	13.7963	14.07204	13.56584	13.76037	13.1207	13.26646	13.32121	12.50494	13.30369	13.26955	13.50457	13.87556	13.8713	13.49176	13.2482	13.2482	13.49176	13.8713	13.87556	13.50457	13.26955	13.30369	12.50494	13.32121	13.26646	13.1207	13.76037	13.56584	14.07204	13.7963	13.65464	13.65832	13.59413	12.48749	11.80978	11.39388	10.23394	8.70776	8.24235	7.79841	7.4504	6.76262	6.3001	6.20485	5.70932	5.09385	4.59254	4.01984	3.51387	3.05458	2.63472	2.42802	1.84838	4.62734
42	0.07941	1.77612	2.2583	2.4336	2.7569	3.10292	3.48181	3.86817	4.2278	4.66423	5.19342	5.65349	6.36001	6.88264	7.30643	7.74531	8.64495	9.40005	10.19261	10.79768	11.39061	12.25734	12.76609	13.4407	13.80428	13.76917	13.28211	12.86817	12.69226	12.54117	11.72616	11.27543	11.27329	11.56914	11.86027	12.31985	12.35684	11.97121	11.75405	11.75405	11.97121	12.35684	12.31985	11.86027	11.56914	11.27329	11.27543	11.72616	12.54117	12.69226	12.86817	13.28211	13.76917	13.80428	13.4407	12.76609	12.25734	11.39061	10.79768	10.19261	9.40005	8.64495	7.74531	7.30643	6.88264	6.36001	5.65349	5.19342	4.66423	4.2278	3.86817	3.48181	3.10292	2.7569	2.4336	2.2583	1.77612	3.79234
43	0.60315	1.90004	2.29801	2.37271	2.57772	2.80316	3.06739	3.15566	3.77551	4.10742	4.69311	5.44073	5.30306	5.97899	6.15156	6.97144	7.86934	8.80452	9.38149	9.99808	10.79683	11.16185	11.9781	12.64234	12.45683	12.89902	12.48093	12.80905	12.35376	12.27154	11.85744	11.53948	10.8405	10.9033	10.89247	11.00577	11.01362	10.91602	10.94255	10.94255	10.91602	11.01362	11.00577	10.89247	10.9033	10.8405	11.53948	11.85744	12.27154	12.35376	12.80905	12.48093	12.89902	12.45683	12.64234	11.9781	11.16185	10.79683	9.99808	9.38149	8.80452	7.86934	6.97144	6.15156	5.97899	5.30306	5.44073	4.69311	4.10742	3.77551	3.15566	3.06739	2.80316	2.57772	2.37271	2.29801	1.90004	3.8506
44	0.85444	1.04889	1.55654	1.80174	2.20899	2.62264	3.03086	3.48346	3.18112	3.99155	3.87421	4.39496	4.81293	5.46468	5.902	6.84683	7.19516	8.04588	8.4864	8.61148	9.17603	10.31415	10.30542	11.08747	11.53269	11.95166	12.00054	11.91025	11.257	11.18972	10.52451	9.65506	10.99523	10.73486	10.81693	10.90685	10.87431	10.71929	10.57212	10.57212	10.71929	10.87431	10.90685	10.81693	10.73486	10.99523	9.65506	10.52451	11.18972	11.257	11.91025	12.00054	11.95166	11.53269	11.08747	10.30542	10.31415	9.17603	8.61148	8.4864	8.04588	7.19516	6.84683	5.902	5.46468	4.81293	4.39496	3.87421	3.99155	3.18112	3.48346	3.03086	2.62264	2.20899	1.80174	1.55654	1.04889	3.22126
45	0	1.43019	1.69512	1.82606	2.00171	2.20168	2.44538	2.9208	3.24586	3.51131	3.88672	4.30215	4.46667	4.84383	5.20308	5.73081	6.02457	6.94673	7.48731	8.36053	9.0034	9.56881	9.97425	9.91169	10.42359	10.92994	11.07086	10.62834	10.1034	10.06544	10.46095	9.70813	9.35726	9.03851	8.90683	8.93268	8.89284	8.78731	8.8393	8.8393	8.78731	8.89284	8.93268	8.90683	9.03851	9.35726	9.70813	10.46095	10.06544	10.1034	10.62834	11.07086	10.92994	10.42359	9.91169	9.97425	9.56881	9.0034	8.36053	7.48731	6.94673	6.02457	5.73081	5.20308	4.84383	4.46667	4.30215	3.88672	3.51131	3.24586	2.9208	2.44538	2.20168	2.00171	1.82606	1.69512	1.43019	1.88448
