lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5	36.5	37.5	38.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
13	1.65565	6.3507	6.95133	7.50216	7.68062	7.79927	7.96151	8.10884	9.33629	10.83191	11.65207	12.93914	13.76076	14.19627	14.38051	14.05641	13.43553	12.94744	11.91135	11.22003	11.40001	10.88723	10.46335	10.04285	9.35918	9.04863	8.75603	8.37409	8.409	8.79482	8.72991	8.4604	8.95723	8.3876	8.201	8.05998	7.98878	7.98739	8.03159	8.03159	7.98739	7.98878	8.05998	8.201	8.3876	8.95723	8.4604	8.72991	8.79482	8.409	8.37409	8.75603	9.04863	9.35918	10.04285	10.46335	10.88723	11.40001	11.22003	11.91135	12.94744	13.43553	14.05641	14.38051	14.19627	13.76076	12.93914	11.65207	10.83191	9.33629	8.10884	7.96151	7.79927	7.68062	7.50216	6.95133	6.3507	1.65565
14	1.27257	6.80363	7.44287	8.08229	8.2951	8.44469	8.64307	9.11972	10.15917	11.53888	12.76299	13.69059	14.67616	14.71887	14.90752	14.46421	14.13303	13.7267	12.62949	12.18832	12.0838	11.62408	11.32535	11.02733	10.34329	10.18018	9.53126	9.6568	9.36842	9.48521	8.93269	9.50325	9.26529	9.18852	9.25083	9.44713	9.43753	9.22204	9.14053	9.14053	9.22204	9.43753	9.44713	9.25083	9.18852	9.26529	9.50325	8.93269	9.48521	9.36842	9.6568	9.53126	10.18018	10.34329	11.02733	11.32535	11.62408	12.0838	12.18832	12.62949	13.7267	14.13303	14.46421	14.90752	14.71887	14.67616	13.69059	12.76299	11.53888	10.15917	9.11972	8.64307	8.44469	8.2951	8.08229	7.44287	6.80363	1.27257
15	1.43322	7.69204	8.33675	8.96935	9.10622	9.16632	9.28053	9.97305	10.65313	12.21681	13.25232	14.27137	14.5395	15.04069	15.51755	15.12896	14.84336	14.46191	13.85938	13.80672	12.9426	12.8301	12.17517	11.5615	11.0339	10.77341	10.41562	10.08328	10.07165	10.4658	10.51035	10.45816	10.44441	10.41954	10.48856	10.64558	10.64247	10.47924	10.40399	10.40399	10.47924	10.64247	10.64558	10.48856	10.41954	10.44441	10.45816	10.51035	10.4658	10.07165	10.08328	10.41562	10.77341	11.0339	11.5615	12.17517	12.8301	12.9426	13.80672	13.85938	14.46191	14.84336	15.12896	15.51755	15.04069	14.5395	14.27137	13.25232	12.21681	10.65313	9.97305	9.28053	9.16632	9.10622	8.96935	8.33675	7.69204	1.43322
16	2.14751	8.39508	9.06017	9.6431	9.71068	9.69147	9.72942	10.27703	11.1238	12.63729	13.54517	14.49075	15.28916	15.82219	15.5542	15.33475	14.88675	14.45986	14.24289	14.2384	13.93587	13.74875	13.50126	13.16466	12.56105	12.1311	10.97813	10.79078	10.57977	10.92176	11.29982	11.2482	11.68334	11.48984	11.48852	11.50367	11.47948	11.41595	11.3689	11.3689	11.41595	11.47948	11.50367	11.48852	11.48984	11.68334	11.2482	11.29982	10.92176	10.57977	10.79078	10.97813	12.1311	12.56105	13.16466	13.50126	13.74875	13.93587	14.2384	14.24289	14.45986	14.88675	15.33475	15.5542	15.82219	15.28916	14.49075	13.54517	12.63729	11.1238	10.27703	9.72942	9.69147	9.71068	9.6431	9.06017	8.39508	2.14751
17	2.01401	7.35413	8.36364	9.32571	9.87343	10.32057	10.75974	11.3743	12.31928	13.53539	14.645	15.43122	15.67253	15.715	15.66417	15.68489	15.8617	15.15024	15.11195	15.07527	14.59544	14.47168	14.38709	13.99827	13.62415	13.07424	12.48475	12.55705	12.21225	12.16077	12.40839	12.57517	12.49573	12.76868	12.82868	12.79895	12.83307	12.93104	12.93927	12.93927	12.93104	12.83307	12.79895	12.82868	12.76868	12.49573	12.57517	12.40839	12.16077	12.21225	12.55705	12.48475	13.07424	13.62415	13.99827	14.38709	14.47168	14.59544	15.07527	15.11195	15.15024	15.8617	15.68489	15.66417	15.715	15.67253	15.43122	14.645	13.53539	12.31928	11.3743	10.75974	10.32057	9.87343	9.32571	8.36364	7.35413	2.01401
18	2.11772	8.65152	9.58894	10.44862	10.75514	10.91398	11.04567	11.16377	11.92018	13.47266	14.47731	15.20887	15.86924	15.90941	16.47757	16.5922	16.43209	16.25819	15.55763	15.5607	14.99556	15.1689	15.32599	14.72444	14.31085	13.30448	13.12229	12.80274	12.93575	12.48189	12.59328	13.02752	12.73761	13.38088	13.65535	13.88523	13.96563	13.89657	13.78292	13.78292	13.89657	13.96563	13.88523	13.65535	13.38088	12.73761	13.02752	12.59328	12.48189	12.93575	12.80274	13.12229	13.30448	14.31085	14.72444	15.32599	15.1689	14.99556	15.5607	15.55763	16.25819	16.43209	16.5922	16.47757	15.90941	15.86924	15.20887	14.47731	13.47266	11.92018	11.16377	11.04567	10.91398	10.75514	10.44862	9.58894	8.65152	2.11772
19	1.65874	8.94269	9.81546	10.66019	10.9027	11.00541	11.10264	11.44758	12.19534	13.5439	14.98904	15.40211	16.33007	16.45239	16.45127	16.26522	16.68342	16.18703	16.22515	16.10274	16.05814	16.41069	16.3006	16.18395	15.82569	15.15656	14.5449	14.23964	14.00064	13.4484	14.35953	14.16508	14.23687	14.70326	14.89879	15.01426	15.07255	15.07369	14.99476	14.99476	15.07369	15.07255	15.01426	14.89879	14.70326	14.23687	14.16508	14.35953	13.4484	14.00064	14.23964	14.5449	15.15656	15.82569	16.18395	16.3006	16.41069	16.05814	16.10274	16.22515	16.18703	16.68342	16.26522	16.45127	16.45239	16.33007	15.40211	14.98904	13.5439	12.19534	11.44758	11.10264	11.00541	10.9027	10.66019	9.81546	8.94269	1.65874
20	1.87719	9.54756	10.27437	10.95106	10.98926	10.90634	10.86463	11.27905	12.11014	13.8531	14.8209	15.81707	16.30489	16.80229	17.05588	17.05178	17.17075	16.67339	16.71935	16.93995	16.76649	16.44775	16.13259	15.96502	15.65866	15.79531	15.24715	15.30381	15.73656	15.38483	15.91489	16.10615	15.61172	15.47502	15.361	15.2939	15.27681	15.30974	15.38959	15.38959	15.30974	15.27681	15.2939	15.361	15.47502	15.61172	16.10615	15.91489	15.38483	15.73656	15.30381	15.24715	15.79531	15.65866	15.96502	16.13259	16.44775	16.76649	16.93995	16.71935	16.67339	17.17075	17.05178	17.05588	16.80229	16.30489	15.81707	14.8209	13.8531	12.11014	11.27905	10.86463	10.90634	10.98926	10.95106	10.27437	9.54756	1.87719
21	1.67396	9.73264	10.61108	11.4426	11.57498	11.51919	11.41956	11.29678	11.8035	13.50269	14.50227	15.3009	16.12762	16.8526	16.93428	17.35101	17.53987	17.58742	17.11834	17.39044	17.64425	17.8982	18.06214	17.59938	17.45451	16.52581	15.91937	15.86266	15.54164	15.65985	15.86321	16.33655	17.11535	17.18393	17.20895	17.02713	17.0357	17.23466	17.22679	17.22679	17.23466	17.0357	17.02713	17.20895	17.18393	17.11535	16.33655	15.86321	15.65985	15.54164	15.86266	15.91937	16.52581	17.45451	17.59938	18.06214	17.8982	17.64425	17.39044	17.11834	17.58742	17.53987	17.35101	16.93428	16.8526	16.12762	15.3009	14.50227	13.50269	11.8035	11.29678	11.41956	11.51919	11.57498	11.4426	10.61108	9.73264	1.67396
22	2.11375	9.22681	10.04781	10.80264	10.97	11.01941	11.09916	11.55709	12.41132	14.14764	15.15056	16.1201	16.58876	16.72337	16.84814	16.97011	17.41193	17.41333	17.49955	17.73185	17.88755	18.16045	18.00785	18.07396	17.11858	17.38581	16.65631	16.82955	16.89731	16.99742	17.15706	17.71218	17.6244	17.81656	17.87316	17.86779	17.89181	17.94523	17.93666	17.93666	17.94523	17.89181	17.86779	17.87316	17.81656	17.6244	17.71218	17.15706	16.99742	16.89731	16.82955	16.65631	17.38581	17.11858	18.07396	18.00785	18.16045	17.88755	17.73185	17.49955	17.41333	17.41193	16.97011	16.84814	16.72337	16.58876	16.1201	15.15056	14.14764	12.41132	11.55709	11.09916	11.01941	10.97	10.80264	10.04781	9.22681	2.11375
23	1.39372	9.54483	10.3809	11.20706	11.34764	11.3251	11.28713	11.67699	11.97253	13.50267	14.20729	15.61366	16.17492	17.06433	17.25354	17.62641	17.27988	17.69359	17.96819	18.29956	17.91042	18.2689	18.44911	18.84926	18.67503	18.44307	17.53618	17.33292	17.44099	18.38215	17.99432	18.2984	18.64056	18.82845	18.91201	18.89095	18.91444	18.98247	18.94588	18.94588	18.98247	18.91444	18.89095	18.91201	18.82845	18.64056	18.2984	17.99432	18.38215	17.44099	17.33292	17.53618	18.44307	18.67503	18.84926	18.44911	18.2689	17.91042	18.29956	17.96819	17.69359	17.27988	17.62641	17.25354	17.06433	16.17492	15.61366	14.20729	13.50267	11.97253	11.67699	11.28713	11.3251	11.34764	11.20706	10.3809	9.54483	1.39372
24	1.83792	8.54298	9.50243	10.41706	10.7761	10.9904	11.17729	11.37323	12.04679	13.88409	14.71532	15.21906	16.26615	17.10744	17.09224	17.53065	17.86678	18.01982	18.29438	18.30501	18.74114	19.56335	19.13348	18.66415	18.79861	18.03556	18.05305	18.05477	17.85097	18.06072	18.4589	18.75797	19.481	19.56741	19.69971	19.75577	19.76658	19.73211	19.62142	19.62142	19.73211	19.76658	19.75577	19.69971	19.56741	19.481	18.75797	18.4589	18.06072	17.85097	18.05477	18.05305	18.03556	18.79861	18.66415	19.13348	19.56335	18.74114	18.30501	18.29438	18.01982	17.86678	17.53065	17.09224	17.10744	16.26615	15.21906	14.71532	13.88409	12.04679	11.37323	11.17729	10.9904	10.7761	10.41706	9.50243	8.54298	1.83792
25	1.77679	9.05166	9.79751	10.49745	10.59075	10.55949	10.55189	10.74254	11.80359	13.36401	14.19002	15.35877	15.95701	16.65262	16.80024	17.18027	17.38938	17.31548	17.75953	18.25948	19.42887	19.5515	20.36686	20.21365	19.59877	19.35479	18.92982	18.77154	18.85742	19.03375	18.97243	19.28732	20.10142	19.93254	19.88443	19.7104	19.68929	19.8211	19.827	19.827	19.8211	19.68929	19.7104	19.88443	19.93254	20.10142	19.28732	18.97243	19.03375	18.85742	18.77154	18.92982	19.35479	19.59877	20.21365	20.36686	19.5515	19.42887	18.25948	17.75953	17.31548	17.38938	17.18027	16.80024	16.65262	15.95701	15.35877	14.19002	13.36401	11.80359	10.74254	10.55189	10.55949	10.59075	10.49745	9.79751	9.05166	1.77679
26	1.64881	9.11015	9.93755	10.71304	10.83938	10.78975	10.69883	10.53846	11.11151	12.47849	13.37338	14.31857	15.38968	16.31175	17.07119	17.53551	17.50969	18.14872	18.35111	18.67053	18.89809	19.30185	19.7692	19.82187	19.58834	19.41789	19.09575	19.30078	19.05663	19.91458	20.26349	20.58058	20.66661	20.82681	20.82425	20.69838	20.71841	20.88432	20.92694	20.92694	20.88432	20.71841	20.69838	20.82425	20.82681	20.66661	20.58058	20.26349	19.91458	19.05663	19.30078	19.09575	19.41789	19.58834	19.82187	19.7692	19.30185	18.89809	18.67053	18.35111	18.14872	17.50969	17.53551	17.07119	16.31175	15.38968	14.31857	13.37338	12.47849	11.11151	10.53846	10.69883	10.78975	10.83938	10.71304	9.93755	9.11015	1.64881
27	1.48816	7.48754	8.32407	9.15841	9.53068	9.81718	10.12905	10.7661	11.51047	13.09187	14.47208	15.35681	15.9123	16.16915	16.89897	17.30464	17.69265	17.92232	18.17943	18.51979	19.15784	19.41669	19.53802	18.97699	19.0708	18.94112	19.40601	19.44747	20.1373	20.48164	21.07737	21.24986	21.72066	21.22397	20.97923	20.66795	20.60586	20.79297	20.91353	20.91353	20.79297	20.60586	20.66795	20.97923	21.22397	21.72066	21.24986	21.07737	20.48164	20.1373	19.44747	19.40601	18.94112	19.0708	18.97699	19.53802	19.41669	19.15784	18.51979	18.17943	17.92232	17.69265	17.30464	16.89897	16.16915	15.9123	15.35681	14.47208	13.09187	11.51047	10.7661	10.12905	9.81718	9.53068	9.15841	8.32407	7.48754	1.48816
28	1.65565	8.42899	9.08302	9.6897	9.7277	9.6507	9.59966	9.67354	10.55324	12.19788	13.1304	14.3134	15.17966	15.83539	16.68651	17.07723	17.00382	17.19642	17.4991	18.15002	18.68715	19.01613	19.77831	19.55264	20.01056	19.70657	19.91402	19.72429	19.45083	20.70919	20.97205	21.04222	20.71769	20.66224	20.53434	20.37745	20.37052	20.51355	20.62759	20.62759	20.51355	20.37052	20.37745	20.53434	20.66224	20.71769	21.04222	20.97205	20.70919	19.45083	19.72429	19.91402	19.70657	20.01056	19.55264	19.77831	19.01613	18.68715	18.15002	17.4991	17.19642	17.00382	17.07723	16.68651	15.83539	15.17966	14.3134	13.1304	12.19788	10.55324	9.67354	9.59966	9.6507	9.7277	9.6897	9.08302	8.42899	1.65565
29	0.54747	7.79882	8.45918	9.18129	9.32019	9.34171	9.372	9.84182	9.86718	11.61279	13.15163	13.55802	14.87563	15.46971	16.22956	16.79433	17.13516	17.52392	17.45563	18.00565	17.8881	19.06267	19.41148	18.84103	19.7112	19.31222	19.88329	20.19567	20.12129	20.5488	20.25767	21.2896	21.01936	21.35882	21.41766	21.36423	21.40666	21.54496	21.57098	21.57098	21.54496	21.40666	21.36423	21.41766	21.35882	21.01936	21.2896	20.25767	20.5488	20.12129	20.19567	19.88329	19.31222	19.7112	18.84103	19.41148	19.06267	17.8881	18.00565	17.45563	17.52392	17.13516	16.79433	16.22956	15.46971	14.87563	13.55802	13.15163	11.61279	9.86718	9.84182	9.372	9.34171	9.32019	9.18129	8.45918	7.79882	0.54747
30	1.39857	7.61496	8.23664	8.83085	8.91081	8.88865	8.89013	8.98167	9.95825	11.31401	12.07101	13.48012	14.39716	14.85519	15.83742	16.16544	16.8524	16.90859	16.77276	17.67678	18.07627	18.38512	18.74954	19.246	18.89343	19.10125	18.92731	19.17455	20.00268	20.18592	20.48104	21.45874	21.23446	21.32057	21.18593	20.86802	20.87878	21.21822	21.37438	21.37438	21.21822	20.87878	20.86802	21.18593	21.32057	21.23446	21.45874	20.48104	20.18592	20.00268	19.17455	18.92731	19.10125	18.89343	19.246	18.74954	18.38512	18.07627	17.67678	16.77276	16.90859	16.8524	16.16544	15.83742	14.85519	14.39716	13.48012	12.07101	11.31401	9.95825	8.98167	8.89013	8.88865	8.91081	8.83085	8.23664	7.61496	1.39857
31	0.13107	7.10949	7.77138	8.52474	8.71759	8.78399	8.83179	9.19881	8.85879	10.87613	12.06746	13.09409	13.73706	14.61349	15.17004	15.89483	16.03451	16.45945	16.57315	17.36438	17.0497	18.33934	18.44292	18.54829	18.20508	18.3033	18.46479	18.93188	18.91765	19.81485	20.47356	20.84428	20.90809	20.97954	20.97118	20.8816	20.89053	20.99797	21.02419	21.02419	20.99797	20.89053	20.8816	20.97118	20.97954	20.90809	20.84428	20.47356	19.81485	18.91765	18.93188	18.46479	18.3033	18.20508	18.54829	18.44292	18.33934	17.0497	17.36438	16.57315	16.45945	16.03451	15.89483	15.17004	14.61349	13.73706	13.09409	12.06746	10.87613	8.85879	9.19881	8.83179	8.78399	8.71759	8.52474	7.77138	7.10949	0.13107
