2	1798.114	933.418	1109.634	1138.162	1196.703	1260.493	1338.182	1547.335	1095.728	960.111	1475.48	1490.642	1246.894	1078.759	1033.246	1007.339	1004.174	932.971	931.476	733.015	822.444	920.301	1023.628	1418.465	1387.958	1590.541	1579.984	1139.557	1550.805	1464.756	1406.267	1505.82	1189.079	1518.795	1654.378	1769.205	1800.927	1763.473	1716.553	1716.553	1763.473	1800.927	1769.205	1654.378	1518.795	1189.079	1505.82	1406.267	1464.756	1550.805	1139.557	1579.984	1590.541	1387.958	1418.465	1023.628	920.301	822.444	733.015	931.476	932.971	1004.174	1007.339	1033.246	1078.759	1246.894	1490.642	1475.48	960.111	1095.728	1547.335	1338.182	1260.493	1196.703	1138.162
3	1264.754	1206.21	1299.483	1289.878	1199.894	1205.321	1214.104	1430.135	1486.493	1190.775	1530.796	1480.797	1179.365	919.186	901.874	900.644	896.116	893.115	892.124	950.332	915.513	1036.01	1142.399	1214.545	1377.614	1372.068	1409.393	1437.897	1324.658	1178.043	1286.171	1405.109	1306.246	1615.726	1765.996	1852.606	1888.381	1871.62	1797.532	1797.532	1871.62	1888.381	1852.606	1765.996	1615.726	1306.246	1405.109	1286.171	1178.043	1324.658	1437.897	1409.393	1372.068	1377.614	1214.545	1142.399	1036.01	915.513	950.332	892.124	893.115	896.116	900.644	901.874	919.186	1179.365	1480.797	1530.796	1190.775	1486.493	1430.135	1214.104	1205.321	1199.894	1289.878
4	919.912	1257.663	1216.302	1221.938	1155.062	1053.667	954.93	817.42	634.969	864.699	1145.435	1108.196	1085.243	952.5	892.423	930.174	966.155	960.112	934.134	986.235	970.949	1030.446	1131.418	1140.024	1334.206	1406.968	1616.544	1529.472	1690.404	1393.295	1524.894	1491.276	1397.74	1412.217	1435.238	1486.722	1487.661	1439.407	1420.313	1420.313	1439.407	1487.661	1486.722	1435.238	1412.217	1397.74	1491.276	1524.894	1393.295	1690.404	1529.472	1616.544	1406.968	1334.206	1140.024	1131.418	1030.446	970.949	986.235	934.134	960.112	966.155	930.174	892.423	952.5	1085.243	1108.196	1145.435	864.699	634.969	817.42	954.93	1053.667	1155.062	1221.938
5	1263.783	883.94	896.84	886.785	892.87	918.921	965.87	1011.545	896.838	1024.518	998.914	1016.653	1016.453	940.754	933.132	971.309	977.857	998.071	1048.167	1033.513	1074.191	1147.38	1203.674	1229.316	1539.039	1366.294	1454.233	1454.597	1498.836	1494.669	1556.538	1539.909	1625.714	1638.111	1653.108	1663.794	1664.654	1656.251	1644.636	1644.636	1656.251	1664.654	1663.794	1653.108	1638.111	1625.714	1539.909	1556.538	1494.669	1498.836	1454.597	1454.233	1366.294	1539.039	1229.316	1203.674	1147.38	1074.191	1033.513	1048.167	998.071	977.857	971.309	933.132	940.754	1016.453	1016.653	998.914	1024.518	896.838	1011.545	965.87	918.921	892.87	886.785
6	990.27	975.442	987.354	1021.134	1039.419	1051.271	1050.384	958.078	941.181	978.923	1031.887	1023.792	1096.802	1001.098	1060.533	1062.608	1053.725	1073.288	1094.046	1057.264	1136.957	1122.063	1301.33	1345.422	1468.179	1472.751	1549.459	1545.425	1584.711	1604.083	1638.504	1628.273	1671.894	1679.552	1688.866	1696.539	1697.226	1691.155	1683.861	1683.861	1691.155	1697.226	1696.539	1688.866	1679.552	1671.894	1628.273	1638.504	1604.083	1584.711	1545.425	1549.459	1472.751	1468.179	1345.422	1301.33	1122.063	1136.957	1057.264	1094.046	1073.288	1053.725	1062.608	1060.533	1001.098	1096.802	1023.792	1031.887	978.923	941.181	958.078	1050.384	1051.271	1039.419	1021.134
7	940.3	961.559	962.012	964.789	958.951	958.137	963.885	997.182	980.21	994.181	1062.723	1096.72	1058.978	1056.829	1050.679	1102.331	1091.306	1152.225	1184.795	1202.22	1268.689	1291.869	1385.962	1432.708	1497.122	1540.439	1594.773	1625.123	1654.646	1672.152	1695.88	1693.813	1719.253	1717.556	1720.931	1723.824	1723.607	1720.3	1716.545	1716.545	1720.3	1723.607	1723.824	1720.931	1717.556	1719.253	1693.813	1695.88	1672.152	1654.646	1625.123	1594.773	1540.439	1497.122	1432.708	1385.962	1291.869	1268.689	1202.22	1184.795	1152.225	1091.306	1102.331	1050.679	1056.829	1058.978	1096.72	1062.723	994.181	980.21	997.182	963.885	958.137	958.951	964.789
8	979.149	943.247	943.974	952.688	963.232	977.888	994.33	976.19	989.398	1039.069	1044.101	1045.053	1075.376	1077.639	1077.642	1116.638	1146.762	1185.815	1226.808	1264.23	1333.508	1412.833	1482.765	1533.919	1587.459	1620.367	1655.291	1674.287	1694.514	1709.951	1724.263	1731.882	1746.447	1754.025	1761.432	1768.565	1769.581	1764.412	1758.875	1758.875	1764.412	1769.581	1768.565	1761.432	1754.025	1746.447	1731.882	1724.263	1709.951	1694.514	1674.287	1655.291	1620.367	1587.459	1533.919	1482.765	1412.833	1333.508	1264.23	1226.808	1185.815	1146.762	1116.638	1077.642	1077.639	1075.376	1045.053	1044.101	1039.069	989.398	976.19	994.33	977.888	963.232	952.688
9	941.627	974.758	973.764	988.702	996.163	1007.016	1015.858	1017.425	1012.367	1029.502	1054.093	1077.296	1119.818	1101.17	1126.009	1157.499	1203.107	1245.299	1295.928	1352.541	1421.754	1486.662	1544.221	1589.923	1627.92	1659.097	1687.279	1710.97	1737.058	1753.511	1771.393	1787.195	1803.82	1813.562	1822.377	1829.264	1830.86	1826.816	1820.297	1820.297	1826.816	1830.86	1829.264	1822.377	1813.562	1803.82	1787.195	1771.393	1753.511	1737.058	1710.97	1687.279	1659.097	1627.92	1589.923	1544.221	1486.662	1421.754	1352.541	1295.928	1245.299	1203.107	1157.499	1126.009	1101.17	1119.818	1077.296	1054.093	1029.502	1012.367	1017.425	1015.858	1007.016	996.163	988.702
10	948.792	972.141	974.759	987.682	1001.873	1019.238	1036.641	1062.119	1059.998	1044.922	1087.919	1118.064	1139.644	1145.541	1177.756	1206.077	1259.598	1315.411	1378.454	1439.414	1499.289	1549.665	1600.822	1638.042	1672.315	1700.878	1729.701	1753.617	1776.635	1800.255	1819.682	1840.55	1879.66	1891.321	1911.74	1933.374	1936.487	1918.95	1900.31	1900.31	1918.95	1936.487	1933.374	1911.74	1891.321	1879.66	1840.55	1819.682	1800.255	1776.635	1753.617	1729.701	1700.878	1672.315	1638.042	1600.822	1549.665	1499.289	1439.414	1378.454	1315.411	1259.598	1206.077	1177.756	1145.541	1139.644	1118.064	1087.919	1044.922	1059.998	1062.119	1036.641	1019.238	1001.873	987.682
11	969.05	954.199	963.937	976.683	993.463	1013.862	1037.314	1059.306	1066.884	1069.945	1113.757	1137.475	1145.99	1174.07	1213.206	1260.4	1322.481	1380.326	1442.755	1502.521	1557.474	1600.298	1646.193	1678.01	1708.542	1740.648	1773.832	1801.951	1836.918	1872.122	1915.364	1989.106	2080.839	2184.375	2317.222	2272.331	2314.109	2441.185	2295.314	2295.314	2441.185	2314.109	2272.331	2317.222	2184.375	2080.839	1989.106	1915.364	1872.122	1836.918	1801.951	1773.832	1740.648	1708.542	1678.01	1646.193	1600.298	1557.474	1502.521	1442.755	1380.326	1322.481	1260.4	1213.206	1174.07	1145.99	1137.475	1113.757	1069.945	1066.884	1059.306	1037.314	1013.862	993.463	976.683
12	957.627	1003.409	1000.649	1012.831	1023.948	1039.991	1059.781	1071.589	1094.617	1123.327	1147.475	1149.657	1181.828	1215.926	1259.786	1318.599	1377.877	1438.397	1496.51	1547.197	1595.579	1634.158	1673.623	1706.06	1744.563	1780.406	1823.099	1875.294	1942.731	2065.93	2279.965	3006.168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3006.168	2279.965	2065.93	1942.731	1875.294	1823.099	1780.406	1744.563	1706.06	1673.623	1634.158	1595.579	1547.197	1496.51	1438.397	1377.877	1318.599	1259.786	1215.926	1181.828	1149.657	1147.475	1123.327	1094.617	1071.589	1059.781	1039.991	1023.948	1012.831
13	964.99	990.561	996.478	1016.009	1034.185	1057.946	1082.962	1092.721	1107.828	1121.951	1152.049	1187.295	1216.159	1259.048	1305.749	1365.704	1424.807	1481.471	1533.837	1578.305	1623.502	1663.712	1705.224	1742.576	1792.236	1842.092	1922.261	2032.202	2289.446	3080.013	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3080.013	2289.446	2032.202	1922.261	1842.092	1792.236	1742.576	1705.224	1663.712	1623.502	1578.305	1533.837	1481.471	1424.807	1365.704	1305.749	1259.048	1216.159	1187.295	1152.049	1121.951	1107.828	1092.721	1082.962	1057.946	1034.185	1016.009
14	963.691	1022.805	1020.007	1034.1	1047.641	1069.45	1095.174	1107.464	1128.419	1145.563	1178.599	1210.63	1247.809	1289.186	1338.473	1401.592	1460.821	1510.887	1562.322	1603.349	1644.625	1684.861	1733.619	1781.692	1838.038	1945.22	2133.411	2930.128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2930.128	2133.411	1945.22	1838.038	1781.692	1733.619	1684.861	1644.625	1603.349	1562.322	1510.887	1460.821	1401.592	1338.473	1289.186	1247.809	1210.63	1178.599	1145.563	1128.419	1107.464	1095.174	1069.45	1047.641	1034.1
15	977.317	1030.794	1025.654	1036.819	1047.411	1064.152	1090.424	1116.792	1134.623	1170.27	1208.021	1244.151	1283.751	1325.44	1381.174	1431.655	1483.83	1532.323	1577.143	1616.464	1656.952	1702.865	1753.434	1822.759	1934.278	2175.264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2175.264	1934.278	1822.759	1753.434	1702.865	1656.952	1616.464	1577.143	1532.323	1483.83	1431.655	1381.174	1325.44	1283.751	1244.151	1208.021	1170.27	1134.623	1116.792	1090.424	1064.152	1047.411	1036.819
16	1012.296	1048.841	1042.041	1051.173	1061.106	1077.647	1101.116	1129.708	1150.843	1181.584	1232.965	1270.007	1315.291	1355.247	1405.229	1454.385	1499.944	1543.38	1583.709	1627.934	1667.406	1714.341	1785.244	1882.758	2117.133	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2117.133	1882.758	1785.244	1714.341	1667.406	1627.934	1583.709	1543.38	1499.944	1454.385	1405.229	1355.247	1315.291	1270.007	1232.965	1181.584	1150.843	1129.708	1101.116	1077.647	1061.106	1051.173
17	1022.513	1053.23	1047.727	1057.926	1068.717	1085.959	1109.593	1142.518	1172.168	1201.838	1241.647	1288.889	1330.383	1375.829	1424.117	1468.631	1513.327	1551.126	1587.411	1625.06	1661.988	1719.784	1811.809	2034.537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2034.537	1811.809	1719.784	1661.988	1625.06	1587.411	1551.126	1513.327	1468.631	1424.117	1375.829	1330.383	1288.889	1241.647	1201.838	1172.168	1142.518	1109.593	1085.959	1068.717	1057.926
18	1030.019	1042.315	1047.159	1061.958	1080.014	1103.399	1130.558	1156.573	1184.021	1216.009	1257.033	1302.396	1347.687	1389.168	1431.953	1476.391	1517.465	1550.066	1583.991	1628.562	1673.576	1745.044	1906.262	2517.976	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2517.976	1906.262	1745.044	1673.576	1628.562	1583.991	1550.066	1517.465	1476.391	1431.953	1389.168	1347.687	1302.396	1257.033	1216.009	1184.021	1156.573	1130.558	1103.399	1080.014	1061.958
19	1034.935	1058.998	1065.939	1083.134	1101.028	1121.97	1145.159	1164.341	1194.856	1227.555	1266.618	1312.08	1351.307	1395.372	1435.748	1476.034	1516.22	1547.054	1584.757	1620.421	1667.024	1778.837	2148.056	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2148.056	1778.837	1667.024	1620.421	1584.757	1547.054	1516.22	1476.034	1435.748	1395.372	1351.307	1312.08	1266.618	1227.555	1194.856	1164.341	1145.159	1121.97	1101.028	1083.134
20	1033.841	1053.989	1062.361	1080.669	1101.216	1125.903	1151.946	1176.231	1204.347	1244.147	1282.39	1323.785	1363.691	1402.521	1435.056	1472.03	1505.662	1539.392	1570.478	1597.183	1653.036	1864.821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1864.821	1653.036	1597.183	1570.478	1539.392	1505.662	1472.03	1435.056	1402.521	1363.691	1323.785	1282.39	1244.147	1204.347	1176.231	1151.946	1125.903	1101.216	1080.669
21	1034.154	1054.737	1067.124	1088.587	1109.734	1132.607	1156.875	1180.012	1215.162	1243.139	1286.78	1327.798	1364.597	1402.559	1433.228	1471.118	1499.334	1537.706	1565.634	1604.749	1666.436	2071.273	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2071.273	1666.436	1604.749	1565.634	1537.706	1499.334	1471.118	1433.228	1402.559	1364.597	1327.798	1286.78	1243.139	1215.162	1180.012	1156.875	1132.607	1109.734	1088.587
22	1036.825	1077.253	1083.19	1099.945	1114.595	1132.377	1153.721	1185.299	1217.128	1257.313	1290.926	1332.358	1363.971	1395.14	1425.936	1450.766	1482.071	1514.026	1524.215	1586.086	1700.157	2372.171	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2372.171	1700.157	1586.086	1524.215	1514.026	1482.071	1450.766	1425.936	1395.14	1363.971	1332.358	1290.926	1257.313	1217.128	1185.299	1153.721	1132.377	1114.595	1099.945
23	1085.233	1058.72	1078.191	1096.884	1116.696	1138.347	1161.702	1184.598	1211.29	1252.961	1289.696	1328.281	1359.511	1388.852	1416.553	1448.227	1465.81	1504.807	1503.142	1499.81	1430.207	2264.584	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2264.584	1430.207	1499.81	1503.142	1504.807	1465.81	1448.227	1416.553	1388.852	1359.511	1328.281	1289.696	1252.961	1211.29	1184.598	1161.702	1138.347	1116.696	1096.884
24	1089.314	1085.117	1099.105	1119.175	1136.968	1155.717	1175.924	1196.921	1215.192	1247.546	1278.201	1318.299	1337.145	1356.641	1385.83	1422.644	1446.883	1463.143	1460.412	1456.594	1453.249	1908.842	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1908.842	1453.249	1456.594	1460.412	1463.143	1446.883	1422.644	1385.83	1356.641	1337.145	1318.299	1278.201	1247.546	1215.192	1196.921	1175.924	1155.717	1136.968	1119.175
25	1124.734	1065.446	1090.001	1111.637	1133.045	1154.743	1176.498	1198.957	1226.88	1255.411	1289.59	1316.595	1332.297	1347.133	1366.253	1381.676	1391.547	1373.638	1343.317	1297.427	1353.091	1701.931	1446.41	1887.964	2163.758	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2163.758	1887.964	1446.41	1701.931	1353.091	1297.427	1343.317	1373.638	1391.547	1381.676	1366.253	1347.133	1332.297	1316.595	1289.59	1255.411	1226.88	1198.957	1176.498	1154.743	1133.045	1111.637
26	1121.623	1067.715	1101.038	1125.685	1146.21	1163.738	1185.52	1200.659	1218.13	1250.045	1275.436	1300.044	1304.569	1308.529	1322.384	1325.378	1308.925	1291.597	1183.402	1181.799	1111.075	1440.122	1694.405	1808.915	1986.994	2467.591	-1	-1	-1	-1	-1	-1	-1	1177.02	1177.014	1177.116	1177.097	-1	-1	-1	-1	1177.097	1177.116	1177.014	1177.02	-1	-1	-1	-1	-1	-1	-1	2467.591	1986.994	1808.915	1694.405	1440.122	1111.075	1181.799	1183.402	1291.597	1308.925	1325.378	1322.384	1308.529	1304.569	1300.044	1275.436	1250.045	1218.13	1200.659	1185.52	1163.738	1146.21	1125.685
27	1220.408	995.439	1055.442	1093.408	1131.581	1163.208	1191.44	1220.299	1230.645	1251.523	1272.266	1287.221	1291.483	1279.479	1275.786	1254.586	1218.859	1238.874	1273.288	1223.302	1204.445	1235.31	1317.126	1575.47	1624.699	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1624.699	1575.47	1317.126	1235.31	1204.445	1223.302	1273.288	1238.874	1218.859	1254.586	1275.786	1279.479	1291.483	1287.221	1272.266	1251.523	1230.645	1220.299	1191.44	1163.208	1131.581	1093.408
28	1218.067	1094.168	1119.942	1134.514	1150.089	1166.198	1189.382	1192.962	1203.933	1217.859	1259.928	1271.281	1254.5	1249.3	1217.923	1264.209	1242.54	1238.454	1213.24	1174.694	1207.178	1311.192	1398.233	1434.526	1602.992	2063.596	2437.156	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2437.156	2063.596	1602.992	1434.526	1398.233	1311.192	1207.178	1174.694	1213.24	1238.454	1242.54	1264.209	1217.923	1249.3	1254.5	1271.281	1259.928	1217.859	1203.933	1192.962	1189.382	1166.198	1150.089	1134.514
29	1247.284	1105.883	1125.708	1139.342	1152.164	1165.541	1175.951	1188.907	1174.614	1189.651	1217.942	1237.233	1211.609	1192.588	1184.292	1168.395	1197.952	1157.013	1206.097	1194.644	1201.14	1293.311	1349.274	1544.517	1613.738	1837.987	2233.837	2600.058	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2600.058	2233.837	1837.987	1613.738	1544.517	1349.274	1293.311	1201.14	1194.644	1206.097	1157.013	1197.952	1168.395	1184.292	1192.588	1211.609	1237.233	1217.942	1189.651	1174.614	1188.907	1175.951	1165.541	1152.164	1139.342
30	1097.152	1178.464	1188.677	1195.232	1187.301	1179.365	1173.687	1179.778	1189.213	1193.793	1227.612	1248.359	1247.504	1188.597	1199.472	1205.256	1148.36	1175.845	1130.272	1197.775	1258.02	1253.254	1323.068	1473.882	1528.314	1787.163	2070.42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2070.42	1787.163	1528.314	1473.882	1323.068	1253.254	1258.02	1197.775	1130.272	1175.845	1148.36	1205.256	1199.472	1188.597	1247.504	1248.359	1227.612	1193.793	1189.213	1179.778	1173.687	1179.365	1187.301	1195.232
31	1309.405	1127.088	1140.722	1155.835	1179.817	1196.282	1204.187	1159.544	1187.987	1170.975	1204.817	1224.304	1219.978	1128.816	1130.31	1237.705	1180.686	1195.353	1215.91	1180.178	1254.399	1276.108	1349.076	1400.495	1458.231	1532.926	1867.902	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1867.902	1532.926	1458.231	1400.495	1349.076	1276.108	1254.399	1180.178	1215.91	1195.353	1180.686	1237.705	1130.31	1128.816	1219.978	1224.304	1204.817	1170.975	1187.987	1159.544	1204.187	1196.282	1179.817	1155.835
32	1544.117	1170.729	1168.101	1149.257	1143.452	1142.015	1146.097	1188.06	1204.175	1172.664	1200.919	1181.309	1174.113	1117.294	1157.373	1116.067	1201.27	1184.798	1204.871	1261.462	1230.368	1278.423	1399.798	1521.455	1510.298	1679.444	2150.112	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2150.112	1679.444	1510.298	1521.455	1399.798	1278.423	1230.368	1261.462	1204.871	1184.798	1201.27	1116.067	1157.373	1117.294	1174.113	1181.309	1200.919	1172.664	1204.175	1188.06	1146.097	1142.015	1143.452	1149.257
33	1288.173	1360.038	1328.515	1307.575	1253.362	1209.42	1169.422	1135.319	1107.837	1080.014	1189.715	1180.319	1198.78	1153.844	1131.15	1162.451	1185.188	1175.362	1144.883	1142.023	1204.96	1204.028	1346.998	1445.938	1603.206	1817.292	2399.975	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2399.975	1817.292	1603.206	1445.938	1346.998	1204.028	1204.96	1142.023	1144.883	1175.362	1185.188	1162.451	1131.15	1153.844	1198.78	1180.319	1189.715	1080.014	1107.837	1135.319	1169.422	1209.42	1253.362	1307.575
34	1375.259	1348.962	1323.692	1350.554	1326.294	1301.156	1284.131	1259.403	1256.948	1128.763	1147.146	1128.725	1136.403	1074.587	1044.433	1056.962	1119.157	1197.874	1176.053	1255.906	1246.007	1275.548	1363.015	1473.528	1514.875	1898.644	1927.508	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1927.508	1898.644	1514.875	1473.528	1363.015	1275.548	1246.007	1255.906	1176.053	1197.874	1119.157	1056.962	1044.433	1074.587	1136.403	1128.725	1147.146	1128.763	1256.948	1259.403	1284.131	1301.156	1326.294	1350.554
