2	1458.453	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	537.751	490.809	-1	-1	1111.125	1560.481	1383.552	1589.03	1469.111	1649.264	1428.065	1631.328	1464.906	1701.733	1543.869	1693.265	1593.154	1805.008	1573.482	1797.971	1609.043	1861.299	1771.09	1757.119	1731.498	1721.871	1729.232	1725.014	1725.014	1729.232	1721.871	1731.498	1757.119	1771.09	1861.299	1609.043	1797.971	1573.482	1805.008	1593.154	1693.265	1543.869	1701.733	1464.906	1631.328	1428.065	1649.264	1469.111	1589.03	1383.552	1560.481	1111.125	-1	-1	490.809	537.751	-1	-1	-1	-1	-1	-1	-1	-1
3	1507.959	1414.482	1469.746	-1	-1	-1	-1	-1	-1	-1	1367.327	606.53	742.668	639.217	679.454	968.7	1132.197	1286.057	1473.916	1472.568	1567.704	1522.612	1647.086	1577.14	1622.652	1610.8	1641.429	1630.317	1720.175	1621.895	1678.649	1586.21	1710.446	1673.494	1670.551	1663.005	1658.745	1657.83	1652.336	1652.336	1657.83	1658.745	1663.005	1670.551	1673.494	1710.446	1586.21	1678.649	1621.895	1720.175	1630.317	1641.429	1610.8	1622.652	1577.14	1647.086	1522.612	1567.704	1472.568	1473.916	1286.057	1132.197	968.7	679.454	639.217	742.668	606.53	1367.327	-1	-1	-1	-1	-1	-1	-1
4	1548.648	-1	-1	-1	-1	-1	-1	-1	-1	1369.858	1047.131	917.067	1065.045	1149.105	1203.959	1269.992	1406.841	1456.463	1504.828	1528.25	1557.086	1595.02	1632.804	1601.317	1636.481	1605.098	1647.057	1652.095	1711.202	1655.438	1699.318	1670.63	1691.9	1698.244	1703.876	1709.339	1710.129	1706.19	1702.108	1702.108	1706.19	1710.129	1709.339	1703.876	1698.244	1691.9	1670.63	1699.318	1655.438	1711.202	1652.095	1647.057	1605.098	1636.481	1601.317	1632.804	1595.02	1557.086	1528.25	1504.828	1456.463	1406.841	1269.992	1203.959	1149.105	1065.045	917.067	1047.131	1369.858	-1	-1	-1	-1	-1	-1
5	1564.36	1423.782	1332.051	1278.888	1326.728	-1	-1	-1	-1	-1	1297.854	1187.688	1310.932	1256.769	1330.034	1354.396	1451.741	1472.741	1528.443	1554.66	1595.025	1621.945	1646.495	1664.184	1687.252	1687.767	1699.691	1677.637	1696.773	1668.412	1680.882	1669.486	1720.688	1712.833	1716.959	1719.292	1718.332	1714.083	1708.088	1708.088	1714.083	1718.332	1719.292	1716.959	1712.833	1720.688	1669.486	1680.882	1668.412	1696.773	1677.637	1699.691	1687.767	1687.252	1664.184	1646.495	1621.945	1595.025	1554.66	1528.443	1472.741	1451.741	1354.396	1330.034	1256.769	1310.932	1187.688	1297.854	-1	-1	-1	-1	-1	1326.728	1278.888
6	1449.501	1499.741	1540.391	1585.381	-1	-1	-1	-1	1612.941	1525.565	1404.622	1324.954	1294.713	1337.882	1425.155	1458.993	1496.824	1541.838	1576.908	1601.766	1635.301	1647.057	1676.147	1680.452	1698.366	1703.189	1717.331	1691.561	1717.173	1713.108	1698.733	1698.246	1718.672	1713.907	1713.2	1710.65	1710.072	1711.467	1711.017	1711.017	1711.467	1710.072	1710.65	1713.2	1713.907	1718.672	1698.246	1698.733	1713.108	1717.173	1691.561	1717.331	1703.189	1698.366	1680.452	1676.147	1647.057	1635.301	1601.766	1576.908	1541.838	1496.824	1458.993	1425.155	1337.882	1294.713	1324.954	1404.622	1525.565	1612.941	-1	-1	-1	-1	1585.381
7	1414.808	-1	-1	-1	-1	-1	-1	-1	1442.191	1473.385	1433.332	1379.143	1424.64	1440.677	1469.554	1512.632	1540.392	1571.593	1593.962	1619.769	1636.327	1662.58	1686.058	1697.843	1716.449	1737.99	1731.497	1733.753	1737.358	1749.427	1723.68	1746.4	1721.957	1726.174	1723.436	1719.927	1720.459	1725.037	1728.851	1728.851	1725.037	1720.459	1719.927	1723.436	1726.174	1721.957	1746.4	1723.68	1749.427	1737.358	1733.753	1731.497	1737.99	1716.449	1697.843	1686.058	1662.58	1636.327	1619.769	1593.962	1571.593	1540.392	1512.632	1469.554	1440.677	1424.64	1379.143	1433.332	1473.385	1442.191	-1	-1	-1	-1	-1
8	1279.282	-1	-1	-1	1545.804	1393.185	1298.265	1327.521	1264.389	1314.921	1438.996	1531.698	1495.746	1525.367	1541.54	1585.389	1590.536	1626.448	1616.517	1668.511	1686.055	1749.425	1772.899	1822.396	1799.721	1894.287	1792.882	1795.083	1768.346	1780.888	1651.682	1788.779	1696.701	1720.098	1721.457	1726.008	1728.805	1729.953	1734.448	1734.448	1729.953	1728.805	1726.008	1721.457	1720.098	1696.701	1788.779	1651.682	1780.888	1768.346	1795.083	1792.882	1894.287	1799.721	1822.396	1772.899	1749.425	1686.055	1668.511	1616.517	1626.448	1590.536	1585.389	1541.54	1525.367	1495.746	1531.698	1438.996	1314.921	1264.389	1327.521	1298.265	1393.185	1545.804	-1
9	1428.129	-1	1505.501	1373.722	1298.647	1337.844	1319.198	1243.634	1401.807	1486.934	1528.614	1553.043	1528.506	1552.871	1560.341	1602.014	1628.84	1707.926	1700.922	1794.053	1780.957	1981.29	1973.106	-1	-1	-1	1946.305	1962.175	1833.905	1832.278	1680.704	1792.724	1696.991	1726.07	1745.56	1772.173	1775.311	1755.262	1742.959	1742.959	1755.262	1775.311	1772.173	1745.56	1726.07	1696.991	1792.724	1680.704	1832.278	1833.905	1962.175	1946.305	-1	-1	-1	1973.106	1981.29	1780.957	1794.053	1700.922	1707.926	1628.84	1602.014	1560.341	1552.871	1528.506	1553.043	1528.614	1486.934	1401.807	1243.634	1319.198	1337.844	1298.647	1373.722
10	1376.613	-1	1622.499	1571.924	1449.243	1317.758	1346.2	1365.976	1395.105	1442.482	1487.306	1526.686	1553.346	1641.039	1719.483	1958.451	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1720.055	1954.871	1939.95	2036.547	2083.806	-1	-1	-1	2085.613	2085.613	-1	-1	-1	2083.806	2036.547	1939.95	1954.871	1720.055	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1958.451	1719.483	1641.039	1553.346	1526.686	1487.306	1442.482	1395.105	1365.976	1346.2	1317.758	1449.243	1571.924
11	1401.805	1575.243	1464.757	1465.418	1468.703	1496.782	1523.567	1523.411	1507.126	1486.629	1464.722	1529.782	1587.821	1654.478	1739.361	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1739.361	1654.478	1587.821	1529.782	1464.722	1486.629	1507.126	1523.411	1523.567	1496.782	1468.703	1465.418
12	1326.822	-1	1614.074	1541.019	1438.051	1393.335	1414.107	1453.841	1443.234	1469.523	1559.345	1602.177	1674.006	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1748.368	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1748.368	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1674.006	1602.177	1559.345	1469.523	1443.234	1453.841	1414.107	1393.335	1438.051	1541.019
13	1351.56	1452.878	1362.544	1410.784	1446.777	1516.298	1537.354	1504.955	1539.399	1555.905	1496.248	1567.53	1664.83	1737.916	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1737.916	1664.83	1567.53	1496.248	1555.905	1539.399	1504.955	1537.354	1516.298	1446.777	1410.784
14	1471.269	1254.592	1360.662	1367.162	1407.569	1463.026	1489.221	1525.64	1459.52	1465.164	1561.918	1637.821	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1637.821	1561.918	1465.164	1459.52	1525.64	1489.221	1463.026	1407.569	1367.162
15	1354.464	1424.065	1404.495	1410.642	1418.75	1440.76	1462.672	1531.078	1587.616	1566.305	1713.816	1755.503	-1	-1	-1	-1	-1	-1	1613.986	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1664.454	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1664.454	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1613.986	-1	-1	-1	-1	-1	-1	1755.503	1713.816	1566.305	1587.616	1531.078	1462.672	1440.76	1418.75	1410.642
16	1371.505	1356.081	1388.156	1424.428	1454.454	1489.127	1509.399	1533.561	1487.492	1556.689	1640.235	1633.748	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1749.742	1757	1757	1749.742	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1633.748	1640.235	1556.689	1487.492	1533.561	1509.399	1489.127	1454.454	1424.428
17	1223.823	1339.737	1379.144	1445.752	1520.481	1608.42	1701.759	1607.6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1607.6	1701.759	1608.42	1520.481	1445.752
18	1377.634	1422.08	1434.201	1475.448	1506.981	1566.86	1614.785	1500.827	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1625.073	-1	-1	-1	1623.661	1558.076	1558.076	1623.661	-1	-1	-1	1625.073	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1500.827	1614.785	1566.86	1506.981	1475.448
19	1198.105	-1	1714.344	-1	-1	-1	1691.808	-1	-1	-1	-1	-1	-1	-1	462.682	-1	-1	-1	-1	-1	1562.378	-1	1578.273	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1578.273	-1	1562.378	-1	-1	-1	-1	-1	462.682	-1	-1	-1	-1	-1	-1	-1	1691.808	-1	-1	-1
20	1197.804	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1352.035	-1	1308.299	1458.103	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1458.103	1308.299	-1	1352.035	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
21	1551.379	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1507.928	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1507.928	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22	1292.606	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	682.515	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	682.515	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
23	1514.324	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
24	1378.633	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
25	1490.641	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1443.35	1310.999	1400.194	1486.827	1546.465	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1546.465	1486.827	1400.194	1310.999	1443.35	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
26	1411.883	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1371.289	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1571.904	1512.325	1550.877	-1	-1	-1	-1	1567.374	1567.374	-1	-1	-1	-1	1550.877	1512.325	1571.904	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1371.289	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
27	1442.652	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
28	1589.181	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1443.867	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1443.867	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
29	1351.167	-1	-1	-1	-1	-1	-1	1476.913	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1476.913	-1	-1	-1	-1
30	1446.63	-1	-1	-1	-1	-1	-1	-1	-1	-1	1422.678	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1422.678	-1	-1	-1	-1	-1	-1	-1
31	1397.833	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1373.839	1289.778	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1289.778	1373.839	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
32	1397.519	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1296.537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1296.537	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
33	1522.517	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1391.502	-1	-1	-1	-1	-1	-1	1412.759	1322.542	1362.024	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1362.024	1322.542	1412.759	-1	-1	-1	-1	-1	-1	1391.502	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1327.454	1288.593	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1471.427	1408.792	-1	1427.464	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1427.464	-1	1408.792	1471.427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1288.593	1327.454	-1	-1	-1	-1	-1	-1	-1
35	1380.491	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1551.04	1484.642	1498.189	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1498.189	1484.642	1551.04	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
36	1365.928	-1	-1	-1	-1	-1	-1	-1	-1	1431.234	-1	-1	-1	1393.182	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1316.245	1356.881	481.212	1083.846	1192.27	1331.405	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1331.405	1192.27	1083.846	481.212	1356.881	1316.245	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1393.182	-1	-1	-1	1431.234	-1	-1	-1	-1	-1	-1
37	1377.737	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1473.457	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1473.457	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
38	1344.882	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	490.125	816.125	-1	-1	-1	-1	-1	1549.303	-1	-1	-1	-1	-1	-1	-1	-1	1100.578	1167.528	1413.161	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1413.161	1167.528	1100.578	-1	-1	-1	-1	-1	-1	-1	-1	1549.303	-1	-1	-1	-1	-1	816.125	490.125	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
39	1537.366	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	537.341	1260.932	1166.897	1197.828	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1403.159	1442.652	1461.588	-1	-1	1471.111	1460.578	1460.578	1471.111	-1	-1	1461.588	1442.652	1403.159	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1197.828	1166.897	1260.932	537.341	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
40	1466.131	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1345.429	614.296	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	684.343	1217.607	1252.367	1107.013	1210.28	1166.357	1166.654	1152.181	1129.709	1129.733	1152.267	1166.816	1166.816	1152.267	1129.733	1129.709	1152.181	1166.654	1166.357	1210.28	1107.013	1252.367	1217.607	684.343	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	614.296	1345.429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
41	1533.699	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1458.961	1321.181	1309.263	1214.967	1406.937	1404.79	-1	-1	-1	-1	-1	1541.028	1316.507	1309.033	1297.892	1278.989	1277.862	1295.048	1304.355	1304.355	1295.048	1277.862	1278.989	1297.892	1309.033	1316.507	1541.028	-1	-1	-1	-1	-1	1404.79	1406.937	1214.967	1309.263	1321.181	1458.961	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
42	1457.182	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1298.663	-1	-1	-1	1192.805	1312.034	1215.694	1275.992	1397.193	-1	-1	-1	-1	-1	-1	-1	-1	-1	1378.111	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1378.111	-1	-1	-1	-1	-1	-1	-1	-1	-1	1397.193	1275.992	1215.694	1312.034	1192.805	-1	-1	-1	1298.663	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
43	1351.137	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1321.175	1336.898	1133.246	1142.949	-1	-1	-1	755.343	-1	-1	-1	1357.164	1397.358	1456.62	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1456.62	1397.358	1357.164	-1	-1	-1	755.343	-1	-1	-1	1142.949	1133.246	1336.898	1321.175	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
