2	1851.423	1548.263	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1160.455	1258.145	1326.335	1351.568	1322.384	1248.186	1248.186	1322.384	1351.568	1326.335	1258.145	1160.455	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	1626.953	927.012	1189.322	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1342.533	1452.49	1604.56	1723.845	1746.728	1665.243	1537.617	1537.617	1665.243	1746.728	1723.845	1604.56	1452.49	1342.533	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	1696.067	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1200.196	1276.949	1290.399	1365.024	1340.199	1344.613	1316.837	1386.954	1443.964	1625.122	1688.479	1753.478	1809.212	1817.543	1778.701	1730.348	1730.348	1778.701	1817.543	1809.212	1753.478	1688.479	1625.122	1443.964	1386.954	1316.837	1344.613	1340.199	1365.024	1290.399	1276.949	1200.196	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	-1	-1	1638.961	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1245.137	1439.953	1715.126	1746.568	1758.299	1692.332	1659.145	1628.569	1649.412	1632.603	1714.169	1666.538	1726.459	1705.222	1702.166	1697.522	1695.105	1694.727	1692.535	1692.535	1694.727	1695.105	1697.522	1702.166	1705.222	1726.459	1666.538	1714.169	1632.603	1649.412	1628.569	1659.145	1692.332	1758.299	1746.568	1715.126	1439.953	1245.137	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	-1	1548.136	1534.233	1507.21	-1	-1	-1	-1	-1	-1	-1	1495.116	-1	-1	-1	-1	-1	-1	-1	1286.066	1416.29	1471.44	1530.785	1552.081	1585.637	1576.094	1618.402	1615.705	1643.082	1638.299	1655.927	1650.194	1670.894	1668.222	1671.821	1676.495	1676.167	1670.821	1666.544	1666.544	1670.821	1676.167	1676.495	1671.821	1668.222	1670.894	1650.194	1655.927	1638.299	1643.082	1615.705	1618.402	1576.094	1585.637	1552.081	1530.785	1471.44	1416.29	1286.066	-1	-1	-1	-1	-1	-1	-1	1495.116	-1	-1	-1	-1	-1	-1	-1	1507.21
7	1820.168	1559.601	1550.121	-1	-1	-1	-1	-1	-1	1354.99	1331.668	1155.831	1237.343	978.092	-1	1148.877	1249.417	1321.725	1404.275	1435.055	1485.892	1518.211	1546.85	1571.383	1599.264	1618.05	1646.136	1664.12	1681.187	1685.331	1688.841	1684.26	1704.909	1692.382	1691.638	1693.359	1691.747	1686.817	1684.427	1684.427	1686.817	1691.747	1693.359	1691.638	1692.382	1704.909	1684.26	1688.841	1685.331	1681.187	1664.12	1646.136	1618.05	1599.264	1571.383	1546.85	1518.211	1485.892	1435.055	1404.275	1321.725	1249.417	1148.877	-1	978.092	1237.343	1155.831	1331.668	1354.99	-1	-1	-1	-1	-1	-1
8	1481.467	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1304.062	1378.532	1446.393	1498.763	1543.56	1570.282	1598.206	1623.545	1644.727	1657.993	1679.577	1681.83	1703.361	1711.242	1727.302	1711.098	1732.38	1724.541	1724.458	1725.219	1724.18	1721.345	1719.432	1719.432	1721.345	1724.18	1725.219	1724.458	1724.541	1732.38	1711.098	1727.302	1711.242	1703.361	1681.83	1679.577	1657.993	1644.727	1623.545	1598.206	1570.282	1543.56	1498.763	1446.393	1378.532	1304.062	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	-1	1222.061	1367.08	1434.181	-1	-1	-1	-1	-1	-1	-1	1155.986	-1	1153.986	1226.69	1311.759	1400.518	1452.148	1498.338	-1	-1	1594.957	1619.376	1647.444	1672.419	1684.862	1707.745	1730.567	1746.063	1764.019	1774.861	1770.244	1822.561	1823.787	1836.467	1848.639	1848.933	1837.161	1824.601	1824.601	1837.161	1848.933	1848.639	1836.467	1823.787	1822.561	1770.244	1774.861	1764.019	1746.063	1730.567	1707.745	1684.862	1672.419	1647.444	1619.376	1594.957	-1	-1	1498.338	1452.148	1400.518	1311.759	1226.69	1153.986	-1	1155.986	-1	-1	-1	-1	-1	-1	-1	1434.181
10	1917.807	1382.287	1393.276	-1	-1	-1	-1	-1	-1	1427.082	1192.191	-1	1126.358	1209.197	1308.858	1368.473	-1	-1	-1	-1	1586.074	1619.893	1645.88	1675.674	1705.621	1733.858	1769.605	1825.769	1893.71	1962.493	1964.739	1951.526	1941.134	1905.082	1877.974	1854.274	1849.744	1864.014	1881.828	1881.828	1864.014	1849.744	1854.274	1877.974	1905.082	1941.134	1951.526	1964.739	1962.493	1893.71	1825.769	1769.605	1733.858	1705.621	1675.674	1645.88	1619.893	1586.074	-1	-1	-1	-1	1368.473	1308.858	1209.197	1126.358	-1	1192.191	1427.082	-1	-1	-1	-1	-1	-1
11	-1	1515.879	1545.801	-1	-1	-1	1482.757	-1	1452.278	1235.233	1085.066	1131.411	1181.386	1270.181	1338.555	-1	-1	-1	1537.934	1574.34	1608.937	1645.214	1682.595	1724.477	1765.377	1823.847	1895.027	1916.174	1988.532	1950.516	1927.28	1872.525	1908.56	1884.057	1884.805	1895.837	1892.793	1875.79	1869.053	1869.053	1875.79	1892.793	1895.837	1884.805	1884.057	1908.56	1872.525	1927.28	1950.516	1988.532	1916.174	1895.027	1823.847	1765.377	1724.477	1682.595	1645.214	1608.937	1574.34	1537.934	-1	-1	-1	1338.555	1270.181	1181.386	1131.411	1085.066	1235.233	1452.278	-1	1482.757	-1	-1	-1
12	-1	1436.814	1423.168	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1508.319	1546.37	1590.111	1629.38	1674.889	1724.762	1801.295	1900.257	2045.024	2091.8	2131.416	1943.198	1889.818	1824.781	1805.81	1859.151	1850.306	1864.386	1891.814	1890.591	1861.031	1844.905	1844.905	1861.031	1890.591	1891.814	1864.386	1850.306	1859.151	1805.81	1824.781	1889.818	1943.198	2131.416	2091.8	2045.024	1900.257	1801.295	1724.762	1674.889	1629.38	1590.111	1546.37	1508.319	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
13	-1	1282.545	1361.174	-1	-1	-1	-1	-1	-1	-1	1133.681	-1	1284.005	1340.731	-1	-1	1461.272	1510.351	1551.769	1593.024	1641.152	1703.843	1753.955	1881.763	1969.993	2094.957	1867.472	1862.044	1792.404	1960.101	1947.871	1980.625	1936.526	1902.462	1888.158	1885.024	1880.679	1875.459	1881.137	1881.137	1875.459	1880.679	1885.024	1888.158	1902.462	1936.526	1980.625	1947.871	1960.101	1792.404	1862.044	1867.472	2094.957	1969.993	1881.763	1753.955	1703.843	1641.152	1593.024	1551.769	1510.351	1461.272	-1	-1	1340.731	1284.005	-1	1133.681	-1	-1	-1	-1	-1	-1	-1
14	-1	1386.098	1350.826	1485.335	-1	-1	1501.761	1100.258	1221.919	1149.419	1212.884	1244.367	1310.472	1353.241	1392.827	1423.065	1464.904	1499.263	1542.236	1577.668	1658.219	1723.492	1835.669	2044.734	-1	2027.584	1799.951	1763.53	1763.267	1795.409	1745.157	1756.685	1825.065	1825.36	1852.529	1895.133	1895.097	1852.558	1825.542	1825.542	1852.558	1895.097	1895.133	1852.529	1825.36	1825.065	1756.685	1745.157	1795.409	1763.267	1763.53	1799.951	2027.584	-1	2044.734	1835.669	1723.492	1658.219	1577.668	1542.236	1499.263	1464.904	1423.065	1392.827	1353.241	1310.472	1244.367	1212.884	1149.419	1221.919	1100.258	1501.761	-1	-1	1485.335
15	-1	-1	-1	-1	-1	-1	1305.535	-1	-1	-1	-1	1262.108	1302.425	1360.245	1388.769	1432.523	1457.476	1493.55	1531.063	1592.373	1663.967	1788.593	1917.617	2083.855	1902.022	1792.424	1625.537	1685.468	1648.873	1760.307	1803.45	1971.274	1883.631	1922.419	1945.787	1979.088	1984.256	1961.102	1947.799	1947.799	1961.102	1984.256	1979.088	1945.787	1922.419	1883.631	1971.274	1803.45	1760.307	1648.873	1685.468	1625.537	1792.424	1902.022	2083.855	1917.617	1788.593	1663.967	1592.373	1531.063	1493.55	1457.476	1432.523	1388.769	1360.245	1302.425	1262.108	-1	-1	-1	-1	1305.535	-1	-1	-1
16	-1	1591.723	1593.384	-1	-1	-1	-1	-1	1088.357	1170.696	1205.795	1259.138	1320.679	1347.672	1380.659	1407.691	1443.889	1491.682	1546.298	1627.144	1666.453	1802.166	-1	-1	1891.569	1748.246	1603.781	1685.772	1665.971	1699.536	1716.84	1746.873	1725.566	1774.667	1822.878	1895.363	1902.084	1841.84	1805.771	1805.771	1841.84	1902.084	1895.363	1822.878	1774.667	1725.566	1746.873	1716.84	1699.536	1665.971	1685.772	1603.781	1748.246	1891.569	-1	-1	1802.166	1666.453	1627.144	1546.298	1491.682	1443.889	1407.691	1380.659	1347.672	1320.679	1259.138	1205.795	1170.696	1088.357	-1	-1	-1	-1	-1
17	1839.175	1318.112	1293.459	1115.763	-1	-1	962.135	-1	1145.045	1242.982	1266.668	1280.328	1327.016	1365.958	1372.293	1415.021	1448.218	1476.973	1546.528	1625.192	1701.247	1784.952	-1	1757.172	1781.518	1695.595	1495.061	1691.011	1622.774	1751.406	1889.859	1895.498	1998.151	2011.267	2048.873	2097.961	2099.21	2053.097	2019.033	2019.033	2053.097	2099.21	2097.961	2048.873	2011.267	1998.151	1895.498	1889.859	1751.406	1622.774	1691.011	1495.061	1695.595	1781.518	1757.172	-1	1784.952	1701.247	1625.192	1546.528	1476.973	1448.218	1415.021	1372.293	1365.958	1327.016	1280.328	1266.668	1242.982	1145.045	-1	962.135	-1	-1	1115.763
18	-1	1693.071	1591.567	1596.918	1542.728	1453.368	1265.395	-1	1120.167	1178.588	-1	1257.31	1305.051	1325.812	1360.739	1383.655	1428.435	1484.412	1573.59	1659.529	1662.708	1777.458	1582.012	1720.392	1609.288	1556.711	1670.243	1686.034	1786.501	-1	1990.467	1923.784	1843.761	1791.203	1778.798	1794.48	1787.724	1759.846	1759.313	1759.313	1759.846	1787.724	1794.48	1778.798	1791.203	1843.761	1923.784	1990.467	-1	1786.501	1686.034	1670.243	1556.711	1609.288	1720.392	1582.012	1777.458	1662.708	1659.529	1573.59	1484.412	1428.435	1383.655	1360.739	1325.812	1305.051	1257.31	-1	1178.588	1120.167	-1	1265.395	1453.368	1542.728	1596.918
19	-1	-1	1587.005	1499.883	1106.077	-1	-1	-1	1129.912	1209.299	1233.797	1290.328	1283.891	1330.217	1337.68	1380.885	1405.983	1438.501	1502.01	1653.574	1698.731	1786.358	1716.917	1658.685	1567.109	1592.999	1652.12	1684.436	1716.591	1874.583	1931.079	1816.234	1814.193	1768.568	1767.227	1797.608	1791.181	1750.038	1740.792	1740.792	1750.038	1791.181	1797.608	1767.227	1768.568	1814.193	1816.234	1931.079	1874.583	1716.591	1684.436	1652.12	1592.999	1567.109	1658.685	1716.917	1786.358	1698.731	1653.574	1502.01	1438.501	1405.983	1380.885	1337.68	1330.217	1283.891	1290.328	1233.797	1209.299	1129.912	-1	-1	-1	1106.077	1499.883
20	1756.592	-1	1592.501	1491.178	1328.514	1098.533	1107.983	1200.508	1234.281	1200.542	1258.417	1254.111	1271.533	1295.659	1317.781	1354.747	1384.246	1432.939	1627.826	1787.274	1804.358	1742.153	1562.86	1623.673	1494.222	1577.002	1463.709	1555.632	1630.468	2018.576	1848.119	1704.689	1814.084	1737.012	1719.132	1710.578	1702.961	1696.082	1696.57	1696.57	1696.082	1702.961	1710.578	1719.132	1737.012	1814.084	1704.689	1848.119	2018.576	1630.468	1555.632	1463.709	1577.002	1494.222	1623.673	1562.86	1742.153	1804.358	1787.274	1627.826	1432.939	1384.246	1354.747	1317.781	1295.659	1271.533	1254.111	1258.417	1200.542	1234.281	1200.508	1107.983	1098.533	1328.514	1491.178
21	1787.68	-1	-1	-1	954.96	1075.468	1127.311	1098.587	1145.755	1218.441	1219.826	1255.058	1287.432	1319.906	1347.564	1352.726	1355.382	1395.676	1535.036	1544.816	1723.867	1610.067	1494.3	1570.254	1470.095	1494.507	1496.098	1573.198	1686.535	1872.686	1933.934	1796.932	1755.185	1702.59	1686.265	1696.331	1690.998	1670.912	1675.126	1675.126	1670.912	1690.998	1696.331	1686.265	1702.59	1755.185	1796.932	1933.934	1872.686	1686.535	1573.198	1496.098	1494.507	1470.095	1570.254	1494.3	1610.067	1723.867	1544.816	1535.036	1395.676	1355.382	1352.726	1347.564	1319.906	1287.432	1255.058	1219.826	1218.441	1145.755	1098.587	1127.311	1075.468	954.96	-1
22	1748.877	-1	-1	-1	1446.084	1092.22	-1	1108.372	1134.755	1199.046	1222.317	1238.37	1267.151	1296.388	1313.801	1359.491	1425.299	1359.345	1496.413	1629.909	1563.384	1461.836	1423.454	1342.849	1405.578	1404.28	1420.986	1484.593	1543.821	1667.942	1608.797	1900.571	1846.6	1823.711	1824.364	1848.202	1845.434	1817.118	1811.383	1811.383	1817.118	1845.434	1848.202	1824.364	1823.711	1846.6	1900.571	1608.797	1667.942	1543.821	1484.593	1420.986	1404.28	1405.578	1342.849	1423.454	1461.836	1563.384	1629.909	1496.413	1359.345	1425.299	1359.491	1313.801	1296.388	1267.151	1238.37	1222.317	1199.046	1134.755	1108.372	-1	1092.22	1446.084	-1
23	1659.992	-1	-1	1564.719	1317.313	1218.514	1203.625	1230.561	1196.232	1208.824	1196.316	1245.244	1256.04	1257.546	1234.763	1287.138	1294.789	1337.922	1382.741	1514.601	1381.181	1407.878	1389.584	1441.649	1413.275	1405.492	1405.003	1505.883	1497.019	1584.665	1686.912	1885.273	1775.134	1777.433	1780.369	1794.953	1795.045	1781.028	1778.699	1778.699	1781.028	1795.045	1794.953	1780.369	1777.433	1775.134	1885.273	1686.912	1584.665	1497.019	1505.883	1405.003	1405.492	1413.275	1441.649	1389.584	1407.878	1381.181	1514.601	1382.741	1337.922	1294.789	1287.138	1234.763	1257.546	1256.04	1245.244	1196.316	1208.824	1196.232	1230.561	1203.625	1218.514	1317.313	1564.719
24	1788.244	-1	1414.763	1164.295	1140.599	1264.789	1309.569	1260.88	1238.938	1284.247	1201.776	1210.502	1230.457	1232.182	1159.687	1168.685	1282.59	1255.97	1372.256	1419.516	1458.568	1506.464	1445.554	1497.675	1474.365	1449.82	1406.855	1405.626	1562.061	1567.354	1729.208	1667.889	1814.576	1722.38	1715.306	1723.982	1714.017	1688.543	1678.099	1678.099	1688.543	1714.017	1723.982	1715.306	1722.38	1814.576	1667.889	1729.208	1567.354	1562.061	1405.626	1406.855	1449.82	1474.365	1497.675	1445.554	1506.464	1458.568	1419.516	1372.256	1255.97	1282.59	1168.685	1159.687	1232.182	1230.457	1210.502	1201.776	1284.247	1238.938	1260.88	1309.569	1264.789	1140.599	1164.295
25	1814.281	-1	-1	1429.886	1196.728	967.543	-1	1232.139	1113.35	1191.402	1187.627	1220.471	1280.893	1385.154	1357.006	1335.837	1228.443	1265.267	1360.418	1418.739	1467.162	1385.362	1327.306	1350.195	1413.68	1408.209	1381.479	1357.567	1413.72	1650.337	1922.455	1862.082	1862.413	1737.687	1694.764	1668.259	1658.927	1665.157	1681.636	1681.636	1665.157	1658.927	1668.259	1694.764	1737.687	1862.413	1862.082	1922.455	1650.337	1413.72	1357.567	1381.479	1408.209	1413.68	1350.195	1327.306	1385.362	1467.162	1418.739	1360.418	1265.267	1228.443	1335.837	1357.006	1385.154	1280.893	1220.471	1187.627	1191.402	1113.35	1232.139	-1	967.543	1196.728	1429.886
26	1789.089	-1	-1	-1	1435.301	1237.642	1144.449	-1	1106.586	1143.962	1115.08	1127.408	1170.245	1199.365	1236.451	1220.446	1271.371	1308.678	1252.566	1424.902	1419.22	1406.3	1334.1	1379.168	1375.802	1406.723	1463.783	1499.038	1590.92	1610.557	1588.592	1590.813	1634.729	1603.402	1593.005	1586.212	1582.933	1583.401	1586.878	1586.878	1583.401	1582.933	1586.212	1593.005	1603.402	1634.729	1590.813	1588.592	1610.557	1590.92	1499.038	1463.783	1406.723	1375.802	1379.168	1334.1	1406.3	1419.22	1424.902	1252.566	1308.678	1271.371	1220.446	1236.451	1199.365	1170.245	1127.408	1115.08	1143.962	1106.586	-1	1144.449	1237.642	1435.301	-1
27	1784.204	1507.407	1467.635	1414.639	1364.016	1356.945	1367.09	1420.201	1271.095	-1	1015.709	1125.779	1192.077	1124.418	1289.909	1183.792	1268.476	1333.816	1334.027	1496.94	1392.889	1375.073	1347.343	1406.591	1316.395	1341.545	1288.813	1402.227	1398.953	1593.381	1614.732	1836.743	1727.948	1713.408	1701.074	1686.916	1685.847	1697.324	1706.066	1706.066	1697.324	1685.847	1686.916	1701.074	1713.408	1727.948	1836.743	1614.732	1593.381	1398.953	1402.227	1288.813	1341.545	1316.395	1406.591	1347.343	1375.073	1392.889	1496.94	1334.027	1333.816	1268.476	1183.792	1289.909	1124.418	1192.077	1125.779	1015.709	-1	1271.095	1420.201	1367.09	1356.945	1364.016	1414.639
28	1926.736	-1	1572.768	1436.622	1393.589	1343.581	1313.655	-1	-1	970.295	1085.098	1108.488	1203.962	1357.493	1279.51	1227.911	1177.536	1035.596	1229.414	1135.338	1272.399	1303.325	1238.173	1256.383	1280.424	1317.131	1350.735	1355.081	1399.847	1558.076	1710.529	1610.322	1693.143	1668.353	1670.141	1671.419	1668.43	1661.505	1654.004	1654.004	1661.505	1668.43	1671.419	1670.141	1668.353	1693.143	1610.322	1710.529	1558.076	1399.847	1355.081	1350.735	1317.131	1280.424	1256.383	1238.173	1303.325	1272.399	1135.338	1229.414	1035.596	1177.536	1227.911	1279.51	1357.493	1203.962	1108.488	1085.098	970.295	-1	-1	1313.655	1343.581	1393.589	1436.622
29	-1	-1	-1	1526.312	1430.896	1321.972	1284.723	1367.575	1433.722	1307.836	982.956	972.247	1281.595	1123.637	1170.027	1108.818	1090.503	1096.977	1226.014	1456.15	1406.028	1339.947	1321.374	1283.135	1299.058	1232.262	1339.751	1352.377	1324.789	1411.93	1462.158	1642.508	1545.052	1522.286	1504.581	1489.027	1487.717	1499.432	1511.287	1511.287	1499.432	1487.717	1489.027	1504.581	1522.286	1545.052	1642.508	1462.158	1411.93	1324.789	1352.377	1339.751	1232.262	1299.058	1283.135	1321.374	1339.947	1406.028	1456.15	1226.014	1096.977	1090.503	1108.818	1170.027	1123.637	1281.595	972.247	982.956	1307.836	1433.722	1367.575	1284.723	1321.972	1430.896	1526.312
30	-1	-1	-1	-1	-1	-1	-1	-1	1316.3	1096.93	1271.943	1129.873	1043.493	1092.427	1111.916	1130.886	1369.414	1295.434	1409.452	1382.494	1264.785	1226.305	1275.59	1234.186	1190.922	1341.704	1379.015	1402.933	1429.766	1452.585	1443.651	1500.906	1445.314	1408.764	1412.283	1437.055	1432.693	1399.588	1387.099	1387.099	1399.588	1432.693	1437.055	1412.283	1408.764	1445.314	1500.906	1443.651	1452.585	1429.766	1402.933	1379.015	1341.704	1190.922	1234.186	1275.59	1226.305	1264.785	1382.494	1409.452	1295.434	1369.414	1130.886	1111.916	1092.427	1043.493	1129.873	1271.943	1096.93	1316.3	-1	-1	-1	-1	-1
31	-1	-1	1391.166	913.607	1285.972	1445.067	-1	-1	-1	1495.102	1499.068	1271.747	1349.079	-1	-1	-1	1213.995	1242.158	1303.635	1356.215	1341.866	1318.762	1334.887	1322.453	1289.336	1150.734	1216.166	1223.534	1326.951	1387.414	1446.213	1637.47	1596.565	1660.737	1661.485	1643.816	1651.17	1683.978	1700.209	1700.209	1683.978	1651.17	1643.816	1661.485	1660.737	1596.565	1637.47	1446.213	1387.414	1326.951	1223.534	1216.166	1150.734	1289.336	1322.453	1334.887	1318.762	1341.866	1356.215	1303.635	1242.158	1213.995	-1	-1	-1	1349.079	1271.747	1499.068	1495.102	-1	-1	-1	1445.067	1285.972	913.607
32	1772.006	-1	1601.941	1592.696	-1	-1	-1	-1	-1	-1	1387.097	1357.436	1377.636	1471.228	1006.144	1289.587	1240.09	1141.258	1413.362	1260.431	1381.734	1303.857	1267.58	1285.293	1211.359	1222.529	1224.743	1376.517	1284.15	1318.208	1297.027	1310.559	1501.933	1454.67	1453.744	1461.618	1457.457	1441.921	1433.778	1433.778	1441.921	1457.457	1461.618	1453.744	1454.67	1501.933	1310.559	1297.027	1318.208	1284.15	1376.517	1224.743	1222.529	1211.359	1285.293	1267.58	1303.857	1381.734	1260.431	1413.362	1141.258	1240.09	1289.587	1006.144	1471.228	1377.636	1357.436	1387.097	-1	-1	-1	-1	-1	-1	1592.696
33	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1084.925	950.382	1002.992	1176.356	1169.307	1177.046	1158.909	1110.996	1370.011	1336.663	1263.336	1344.802	1382.244	1326.153	1237.06	1246.695	1242.984	1247.328	1218.099	1325.534	1399.537	1394.649	1407.511	1421.055	1420.07	1405.437	1392.404	1392.404	1405.437	1420.07	1421.055	1407.511	1394.649	1399.537	1325.534	1218.099	1247.328	1242.984	1246.695	1237.06	1326.153	1382.244	1344.802	1263.336	1336.663	1370.011	1110.996	1158.909	1177.046	1169.307	1176.356	1002.992	950.382	1084.925	-1	-1	-1	-1	-1	-1	-1	-1	-1
34	-1	-1	-1	-1	-1	-1	-1	-1	-1	1299.249	1230.582	1230.182	984.076	943.227	-1	-1	-1	1063.189	1084.595	1534.249	1316.024	1287.865	1286.411	1335.695	1301.157	1210.977	1183.522	1159.799	1220.179	1189.224	-1	1360.287	1249.359	1299.555	1323.627	1363.569	1369.752	1341.283	1328.932	1328.932	1341.283	1369.752	1363.569	1323.627	1299.555	1249.359	1360.287	-1	1189.224	1220.179	1159.799	1183.522	1210.977	1301.157	1335.695	1286.411	1287.865	1316.024	1534.249	1084.595	1063.189	-1	-1	-1	943.227	984.076	1230.182	1230.582	1299.249	-1	-1	-1	-1	-1	-1
35	1812.235	1495.253	1553.333	-1	-1	-1	-1	-1	-1	-1	-1	-1	1287.59	1266.893	1246.649	1176.037	1412.848	1383.629	1300.883	1416.218	1506.825	1256.985	1263.607	1268.541	1197.9	1169.077	1160.726	1131.399	1228.561	1189.342	1212.642	1343.899	1386.142	1374.263	1380.643	1380.764	1379.457	1377.041	1368.913	1368.913	1377.041	1379.457	1380.764	1380.643	1374.263	1386.142	1343.899	1212.642	1189.342	1228.561	1131.399	1160.726	1169.077	1197.9	1268.541	1263.607	1256.985	1506.825	1416.218	1300.883	1383.629	1412.848	1176.037	1246.649	1266.893	1287.59	-1	-1	-1	-1	-1	-1	-1	-1	-1
