2	-1	1016.408	1191.085	-1	-1	-1	-1	1249.468	874.94	847.256	835.768	834.624	843.897	838.015	831.078	830.429	834.045	843.815	864.663	914.83	977.794	1027.712	1037.375	1100.98	1125.152	1120.338	1140.846	1146.088	1179.872	1227.151	1316.899	1394.592	1509.082	1523.705	1519.776	1460.674	1462.221	1525.832	1533.65	1533.65	1525.832	1462.221	1460.674	1519.776	1523.705	1509.082	1394.592	1316.899	1227.151	1179.872	1146.088	1140.846	1120.338	1125.152	1100.98	1037.375	1027.712	977.794	914.83	864.663	843.815	834.045	830.429	831.078	838.015	843.897	834.624	835.768	847.256	874.94	1249.468	-1	-1	-1	-1
3	-1	1220.387	1218.158	1573.631	-1	-1	-1	1253.086	934.709	856.962	861.798	871.701	876.171	870.055	872.387	888.252	913.51	980.459	1087.122	1238.407	1385.015	1453.36	1489.52	1492.431	1477.073	1455.612	1482.84	1452.023	1519.859	1509.556	1607.18	1644.693	1809.697	1817.417	1831.057	1812.165	1813.123	1833.907	1822.186	1822.186	1833.907	1813.123	1812.165	1831.057	1817.417	1809.697	1644.693	1607.18	1509.556	1519.859	1452.023	1482.84	1455.612	1477.073	1492.431	1489.52	1453.36	1385.015	1238.407	1087.122	980.459	913.51	888.252	872.387	870.055	876.171	871.701	861.798	856.962	934.709	1253.086	-1	-1	-1	1573.631
4	-1	1044.39	1198.197	1493.724	-1	-1	-1	1540.366	1070.709	913.704	792.153	847.235	891.924	937.099	997.481	1094.379	1220.988	1352.595	1481.868	1533.538	1589.587	1594.428	1621.543	1621.257	1633.51	1647.602	1662.306	1634.581	1636.496	1644.004	1683.221	1655.99	1692.538	1684.118	1688.552	1695.468	1694.382	1685.209	1678.535	1678.535	1685.209	1694.382	1695.468	1688.552	1684.118	1692.538	1655.99	1683.221	1644.004	1636.496	1634.581	1662.306	1647.602	1633.51	1621.257	1621.543	1594.428	1589.587	1533.538	1481.868	1352.595	1220.988	1094.379	997.481	937.099	891.924	847.235	792.153	913.704	1070.709	1540.366	-1	-1	-1	1493.724
5	-1	1449.615	1461.994	1490.795	1532.825	-1	1482.683	1500.448	1222.247	1083.975	1006.988	1099.786	1138.346	1224.121	1294.019	1366.232	1415.947	1460.74	1510.319	1540.833	1569.062	1592.814	1622.466	1637.533	1656.555	1665.121	1682.46	1684.073	1685.217	1685.353	1699.979	1667.789	1699.575	1694.81	1696.335	1697.02	1696.412	1694.513	1691.789	1691.789	1694.513	1696.412	1697.02	1696.335	1694.81	1699.575	1667.789	1699.979	1685.353	1685.217	1684.073	1682.46	1665.121	1656.555	1637.533	1622.466	1592.814	1569.062	1540.833	1510.319	1460.74	1415.947	1366.232	1294.019	1224.121	1138.346	1099.786	1006.988	1083.975	1222.247	1500.448	1482.683	-1	1532.825	1490.795
6	-1	1430.27	1485.728	1518.296	1570.385	1547.085	1393.576	1209.515	1137.464	1044.132	1058.844	1143.811	1268.772	1326.564	1390.45	1438.203	1481.402	1517.108	1553.811	1584.241	1614.107	1635.583	1665.503	1684.868	1705.684	1711.785	1728.842	1731.921	1738.964	1747.234	1772.705	1776.234	1774.063	1786.481	1789.021	1787.243	1788.86	1793.948	1794.608	1794.608	1793.948	1788.86	1787.243	1789.021	1786.481	1774.063	1776.234	1772.705	1747.234	1738.964	1731.921	1728.842	1711.785	1705.684	1684.868	1665.503	1635.583	1614.107	1584.241	1553.811	1517.108	1481.402	1438.203	1390.45	1326.564	1268.772	1143.811	1058.844	1044.132	1137.464	1209.515	1393.576	1547.085	1570.385	1518.296
7	-1	1396.422	1419.035	1485.879	-1	-1	-1	1188.191	1134.913	1099.638	1175.631	1262.849	1324.785	1381.899	1430.442	1477.644	1517.137	1548.705	1589.48	1614.503	1645.948	1672.099	1714.244	1736.866	1766.785	1790.381	1815.823	1814.708	1833.026	1847.237	1840.196	1847.141	1850.183	1871.553	1876.861	1874.751	1877.68	1885.984	1886.48	1886.48	1885.984	1877.68	1874.751	1876.861	1871.553	1850.183	1847.141	1840.196	1847.237	1833.026	1814.708	1815.823	1790.381	1766.785	1736.866	1714.244	1672.099	1645.948	1614.503	1589.48	1548.705	1517.137	1477.644	1430.442	1381.899	1324.785	1262.849	1175.631	1099.638	1134.913	1188.191	-1	-1	-1	1485.879
8	-1	1248.618	1276.371	1308.182	1321.449	1277.261	1188.746	986.351	1102.345	1143.07	1248.806	1293.614	1364.202	1416.124	1463.93	1506.746	1544.747	1580.641	1620.969	1656.866	1704.577	1733.059	1786.115	1821.759	1868.34	1923.948	1965.013	1959.983	1967.651	1918.329	1955.228	2059.165	2142.114	2172.118	2172.539	2133.543	2137.157	2184.547	2192.131	2192.131	2184.547	2137.157	2133.543	2172.539	2172.118	2142.114	2059.165	1955.228	1918.329	1967.651	1959.983	1965.013	1923.948	1868.34	1821.759	1786.115	1733.059	1704.577	1656.866	1620.969	1580.641	1544.747	1506.746	1463.93	1416.124	1364.202	1293.614	1248.806	1143.07	1102.345	986.351	1188.746	1277.261	1321.449	1308.182
9	-1	1659.831	1633.604	1678.408	1604.402	1319.228	1122.778	1056.268	1140.245	1221.393	1271.036	1335.125	1390.035	1438.251	1488.534	1526.832	1570.374	1606.01	1656.174	1697.632	1755.639	1826.555	1912.605	2002.071	2153.238	2231.477	2298.066	2082.193	2008.383	1917.948	2011.489	2045.498	2146.866	2180.744	2188.005	2162.073	2166.248	2202.761	2205.036	2205.036	2202.761	2166.248	2162.073	2188.005	2180.744	2146.866	2045.498	2011.489	1917.948	2008.383	2082.193	2298.066	2231.477	2153.238	2002.071	1912.605	1826.555	1755.639	1697.632	1656.174	1606.01	1570.374	1526.832	1488.534	1438.251	1390.035	1335.125	1271.036	1221.393	1140.245	1056.268	1122.778	1319.228	1604.402	1678.408
10	-1	1702.516	1673.449	1642.393	1295.344	1066.41	1045.204	1085.552	1192.586	1244.815	1307.771	1366.594	1419.183	1458.93	1504.009	1542.864	1576.564	1622.117	1672.201	1734.156	1815.387	1982.47	2262.104	-1	-1	-1	2358.811	2065.083	1975.438	2031.62	2053.537	2067.939	2240.309	2253.968	2281.132	2293.734	2295.763	2287.16	2263.095	2263.095	2287.16	2295.763	2293.734	2281.132	2253.968	2240.309	2067.939	2053.537	2031.62	1975.438	2065.083	2358.811	-1	-1	-1	2262.104	1982.47	1815.387	1734.156	1672.201	1622.117	1576.564	1542.864	1504.009	1458.93	1419.183	1366.594	1307.771	1244.815	1192.586	1085.552	1045.204	1066.41	1295.344	1642.393
11	-1	1687.243	1594.237	1421.055	1031.152	947.511	1040.808	1122.016	1207.252	1266.935	1326.473	1375.692	1424.161	1468.083	1509.852	1546.228	1584.96	1638.276	1694.243	1790.844	1980.632	2377.029	-1	-1	-1	-1	2093.282	2071.213	1932.996	2094.837	2022.177	2357.343	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2357.343	2022.177	2094.837	1932.996	2071.213	2093.282	-1	-1	-1	-1	2377.029	1980.632	1790.844	1694.243	1638.276	1584.96	1546.228	1509.852	1468.083	1424.161	1375.692	1326.473	1266.935	1207.252	1122.016	1040.808	947.511	1031.152	1421.055
12	-1	1823.773	1726.598	1558.282	1119.586	972.387	1040.591	1143.836	1218.823	1270.083	1323.213	1372.622	1423.852	1463.612	1510.326	1552.078	1583.504	1648.608	1724.131	1864.51	2074.024	-1	-1	-1	-1	-1	2253.805	2184.603	2043.781	2217.401	2207.984	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2207.984	2217.401	2043.781	2184.603	2253.805	-1	-1	-1	-1	-1	2074.024	1864.51	1724.131	1648.608	1583.504	1552.078	1510.326	1463.612	1423.852	1372.622	1323.213	1270.083	1218.823	1143.836	1040.591	972.387	1119.586	1558.282
13	-1	1669.308	1443.975	1221.973	1113.291	1102.225	1135.335	1182.626	1253.017	1305.569	1345.478	1395.944	1426.59	1466.698	1496.066	1539.344	1590.347	1662.027	1765.019	1949.595	-1	-1	-1	-1	2210.435	-1	-1	2216.355	2130.557	2283.943	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2283.943	2130.557	2216.355	-1	-1	2210.435	-1	-1	-1	-1	1949.595	1765.019	1662.027	1590.347	1539.344	1496.066	1466.698	1426.59	1395.944	1345.478	1305.569	1253.017	1182.626	1135.335	1102.225	1113.291	1221.973
14	-1	1849.154	1572.781	1244.441	1098.267	1086.399	1117.38	1187.624	1247.282	1300.105	1328.858	1383.639	1423.349	1452.408	1480.679	1531.06	1571.126	1655.788	1825.436	2163.751	-1	-1	-1	2245.523	1947.036	2091.298	1911.747	2095.575	1993.959	2325.835	2276.632	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2276.632	2325.835	1993.959	2095.575	1911.747	2091.298	1947.036	2245.523	-1	-1	-1	2163.751	1825.436	1655.788	1571.126	1531.06	1480.679	1452.408	1423.349	1383.639	1328.858	1300.105	1247.282	1187.624	1117.38	1086.399	1098.267	1244.441
15	1409.981	-1	1503.892	1194.668	1128.497	1127.323	1152.14	1211.855	1259.09	1301.603	1330.66	1363.198	1401.877	1434.574	1482.844	1522.076	1573.097	1739.866	2030.626	-1	-1	-1	2081.129	1955.329	1999.913	2062.931	2268.452	2241.043	2181.426	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2181.426	2241.043	2268.452	2062.931	1999.913	1955.329	2081.129	-1	-1	-1	2030.626	1739.866	1573.097	1522.076	1482.844	1434.574	1401.877	1363.198	1330.66	1301.603	1259.09	1211.855	1152.14	1127.323	1128.497	1194.668
16	-1	1530.261	1213.407	1113.088	1124.779	1144.842	1171.404	1225.196	1274.528	1314.475	1337.627	1377.726	1410.511	1439.409	1458.765	1506.568	1532.533	1569.695	2138.786	-1	-1	-1	-1	2048.224	1864.405	2003.187	1871.172	1945.788	1995.72	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1995.72	1945.788	1871.172	2003.187	1864.405	2048.224	-1	-1	-1	-1	2138.786	1569.695	1532.533	1506.568	1458.765	1439.409	1410.511	1377.726	1337.627	1314.475	1274.528	1225.196	1171.404	1144.842	1124.779	1113.088
17	1802.496	1644.946	1306.52	1145.576	1114.674	1119.744	1137.754	1190.687	1242.112	1277.005	1328.004	1357.7	1388.025	1409.565	1458.969	1531.417	1614.061	1710.314	2117.453	-1	-1	2087.056	1975.016	1905.045	1904.549	2022.965	2002.124	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2002.124	2022.965	1904.549	1905.045	1975.016	2087.056	-1	-1	2117.453	1710.314	1614.061	1531.417	1458.969	1409.565	1388.025	1357.7	1328.004	1277.005	1242.112	1190.687	1137.754	1119.744	1114.674	1145.576
18	-1	1321.245	1184.346	1167.583	1179.708	1188.98	1202.889	1209.245	1263.594	1291.412	1293.819	1338.306	1351.438	1383.441	1427.78	1434.057	1515.888	1911.681	1817.087	-1	1783.505	1977.031	1864.136	1945.617	1829.891	1742.214	2007.488	2098.729	-1	2193.907	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2193.907	-1	2098.729	2007.488	1742.214	1829.891	1945.617	1864.136	1977.031	1783.505	-1	1817.087	1911.681	1515.888	1434.057	1427.78	1383.441	1351.438	1338.306	1293.819	1291.412	1263.594	1209.245	1202.889	1188.98	1179.708	1167.583
19	-1	1442.618	1169.831	1149.325	1154.322	1165.264	1179.621	1214.196	1245.637	1258.838	1309.727	1329.461	1340.801	1359.065	1378.937	1435.03	1483.667	1560.803	1747.035	1752.287	1764.997	1819.253	1830.616	1867.768	1898.189	1923.752	1974.461	2072.796	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2072.796	1974.461	1923.752	1898.189	1867.768	1830.616	1819.253	1764.997	1752.287	1747.035	1560.803	1483.667	1435.03	1378.937	1359.065	1340.801	1329.461	1309.727	1258.838	1245.637	1214.196	1179.621	1165.264	1154.322	1149.325
20	-1	1728.656	1365.174	1222.284	1156.694	1138.157	1138.959	1188.179	1233.893	1254.482	1285.074	1295.899	1339.044	1367.231	1424.106	1418.903	1314.894	1600.341	1594.417	1776.545	1572.463	1544.452	1585.629	1597.12	1660.629	1809.68	2052.058	1996.051	-1	-1	-1	-1	-1	-1	-1	-1	2217.758	-1	-1	-1	-1	2217.758	-1	-1	-1	-1	-1	-1	-1	-1	1996.051	2052.058	1809.68	1660.629	1597.12	1585.629	1544.452	1572.463	1776.545	1594.417	1600.341	1314.894	1418.903	1424.106	1367.231	1339.044	1295.899	1285.074	1254.482	1233.893	1188.179	1138.959	1138.157	1156.694	1222.284
21	-1	1414.269	1279.926	1181.431	1125.8	1103.109	1100.938	1155.586	1195.871	1230.922	1260.041	1302.471	1329.277	1356.066	1441.834	1512.774	1686.962	1525.55	1555.765	1593.985	1811.939	1742.535	1698.626	1687.054	1736.52	1783.893	1778.799	1851.208	1928.652	1949.84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1949.84	1928.652	1851.208	1778.799	1783.893	1736.52	1687.054	1698.626	1742.535	1811.939	1593.985	1555.765	1525.55	1686.962	1512.774	1441.834	1356.066	1329.277	1302.471	1260.041	1230.922	1195.871	1155.586	1100.938	1103.109	1125.8	1181.431
22	-1	1320.026	1218.046	1186.471	1171.3	1164.842	1163.46	1163.872	1207.22	1199.865	1198.746	1224.944	1282.573	1312.641	1245.918	1350.186	1328.25	1496.237	1675.622	1632.461	1605.4	1547.742	1654.925	1688.046	1679.098	1901.26	1812.094	1749.867	1750.536	2141.299	2172.251	-1	2177.777	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2177.777	-1	2172.251	2141.299	1750.536	1749.867	1812.094	1901.26	1679.098	1688.046	1654.925	1547.742	1605.4	1632.461	1675.622	1496.237	1328.25	1350.186	1245.918	1312.641	1282.573	1224.944	1198.746	1199.865	1207.22	1163.872	1163.46	1164.842	1171.3	1186.471
23	-1	1360.164	1207.714	1172.393	1154.73	1146.96	1149.653	1152.043	1206.489	1235.835	1214.402	1267.694	1229.517	1288.611	1229.972	1322.729	1107.311	1167.242	1394.675	1242.772	1476.674	1422.541	1484.212	1757.87	1741.984	1815.257	1702.503	1667.641	1703.051	1998.022	1902.651	2089.329	2164.563	2167.013	2144.329	2094.461	2095.563	2145.919	2168.27	2168.27	2145.919	2095.563	2094.461	2144.329	2167.013	2164.563	2089.329	1902.651	1998.022	1703.051	1667.641	1702.503	1815.257	1741.984	1757.87	1484.212	1422.541	1476.674	1242.772	1394.675	1167.242	1107.311	1322.729	1229.972	1288.611	1229.517	1267.694	1214.402	1235.835	1206.489	1152.043	1149.653	1146.96	1154.73	1172.393
24	-1	1304.402	1204.998	1154.705	1122.091	1108.339	1109.625	1167.89	1201.949	1271.935	1221.22	1254.622	1250.936	1272.248	1128.959	1295.12	1106.605	1166.959	1256.174	1338.071	1535.916	1645.245	1537.744	1585.217	1670.759	1588.024	1594.126	1637.148	1525.565	1663.229	1905.58	1896.477	1971.016	2013.542	2054.349	2099.943	2106.095	2071.078	2039.992	2039.992	2071.078	2106.095	2099.943	2054.349	2013.542	1971.016	1896.477	1905.58	1663.229	1525.565	1637.148	1594.126	1588.024	1670.759	1585.217	1537.744	1645.245	1535.916	1338.071	1256.174	1166.959	1106.605	1295.12	1128.959	1272.248	1250.936	1254.622	1221.22	1271.935	1201.949	1167.89	1109.625	1108.339	1122.091	1154.705
25	-1	1540.399	1327.305	1208.324	1140.659	1123.958	1121.169	1183.923	1188.222	1188.071	1145.026	1224.526	1209.786	1175.685	1100.647	1071.999	1068.49	1041.007	1330.273	1427.298	1685.711	1587.398	1844.611	1645.574	1789.755	1749.489	1669.239	1570.275	1567.701	1690.282	1847.189	1808.427	2148.559	2100.48	2095.928	2051.775	2047.607	2081.373	2075.75	2075.75	2081.373	2047.607	2051.775	2095.928	2100.48	2148.559	1808.427	1847.189	1690.282	1567.701	1570.275	1669.239	1749.489	1789.755	1645.574	1844.611	1587.398	1685.711	1427.298	1330.273	1041.007	1068.49	1071.999	1100.647	1175.685	1209.786	1224.526	1145.026	1188.071	1188.222	1183.923	1121.169	1123.958	1140.659	1208.324
26	-1	1551.63	1423.03	1326.745	1204.874	1111.855	1082.885	1177.662	1160.705	1217.163	1192.149	1149.903	1154.43	1170.04	1081.109	1098.565	1160.616	1026.312	1232.817	1380.237	1413.875	1469.914	1497.366	1523.316	1543.968	1675.489	1635.208	1653.059	1579.04	1804.922	1802.124	1902.809	1768.14	1745.111	1757.971	1787.46	1784.481	1751.012	1734.564	1734.564	1751.012	1784.481	1787.46	1757.971	1745.111	1768.14	1902.809	1802.124	1804.922	1579.04	1653.059	1635.208	1675.489	1543.968	1523.316	1497.366	1469.914	1413.875	1380.237	1232.817	1026.312	1160.616	1098.565	1081.109	1170.04	1154.43	1149.903	1192.149	1217.163	1160.705	1177.662	1082.885	1111.855	1204.874	1326.745
27	-1	1365.18	1217.699	1163.963	1107.736	1076.229	1093.163	1125.555	1259.09	1196.734	1307.999	1218.566	1250.29	1156.351	1046.365	982.409	970.968	1089.228	1145.065	1355.109	1417.606	1438.965	1490.413	1479.597	1589.963	1530.528	1578.18	1552.955	1521.438	1582.377	1773.505	1815.049	1894.183	1880.374	1897.266	1897.396	1895.599	1892.26	1872.922	1872.922	1892.26	1895.599	1897.396	1897.266	1880.374	1894.183	1815.049	1773.505	1582.377	1521.438	1552.955	1578.18	1530.528	1589.963	1479.597	1490.413	1438.965	1417.606	1355.109	1145.065	1089.228	970.968	982.409	1046.365	1156.351	1250.29	1218.566	1307.999	1196.734	1259.09	1125.555	1093.163	1076.229	1107.736	1163.963
28	-1	1595.193	1497.138	1442.808	1352.392	1190.558	1073.02	1157.126	1241.173	1248.945	1239.267	1145.964	1135.967	1118.298	1034.512	983.734	997.977	1006.721	1063.224	1149.85	1307.683	1317.898	1521.266	1314.733	1536.052	1599.883	1602.778	1522.683	1501.661	1647.721	1807.625	1754.443	1936.521	1949.545	1959.173	1942.968	1944.654	1963.415	1956.76	1956.76	1963.415	1944.654	1942.968	1959.173	1949.545	1936.521	1754.443	1807.625	1647.721	1501.661	1522.683	1602.778	1599.883	1536.052	1314.733	1521.266	1317.898	1307.683	1149.85	1063.224	1006.721	997.977	983.734	1034.512	1118.298	1135.967	1145.964	1239.267	1248.945	1241.173	1157.126	1073.02	1190.558	1352.392	1442.808
29	-1	1551.76	1402.306	1343.908	1250.25	1152.333	1168.172	1214.207	1263.567	1285.638	1276.8	1265.976	1144.756	1126.995	1018.866	993.819	1025.907	1013.758	1064.692	1186.599	1217.602	1375.413	1437.12	1371.99	1559.841	1534.522	1567.705	1417.824	1305.094	1530.714	1593.876	1800.388	1727.064	1789.085	1786.976	1760.21	1768.815	1809.247	1824.701	1824.701	1809.247	1768.815	1760.21	1786.976	1789.085	1727.064	1800.388	1593.876	1530.714	1305.094	1417.824	1567.705	1534.522	1559.841	1371.99	1437.12	1375.413	1217.602	1186.599	1064.692	1013.758	1025.907	993.819	1018.866	1126.995	1144.756	1265.976	1276.8	1285.638	1263.567	1214.207	1168.172	1152.333	1250.25	1343.908
30	-1	1572.219	1497.608	1488.028	1465.231	1407.096	1358.326	1179.868	1184.747	1275.701	1162.247	1179.863	1166.317	1059.548	1059.063	985.37	1041.101	1006.314	1058.078	1170.926	1259.17	1326.517	1221.864	1339.301	1299.791	1372.395	1349.274	1330.435	1441.338	1442.297	1502.353	1739.709	1688.864	1724.128	1744.299	1756.823	1764.034	1763.646	1753.46	1753.46	1763.646	1764.034	1756.823	1744.299	1724.128	1688.864	1739.709	1502.353	1442.297	1441.338	1330.435	1349.274	1372.395	1299.791	1339.301	1221.864	1326.517	1259.17	1170.926	1058.078	1006.314	1041.101	985.37	1059.063	1059.548	1166.317	1179.863	1162.247	1275.701	1184.747	1179.868	1358.326	1407.096	1465.231	1488.028
31	-1	1373.568	1319.241	1321.008	1328.943	1400.552	1539.769	1473.351	1313.606	1383.5	1316.276	1176.068	1177.561	1257.095	1117.66	1221.283	987.125	938.897	1030.875	1027.207	1242.955	1378.1	1331.032	1355.048	1336.067	1390.359	1354.123	1432.487	1365.776	1539.619	1527.111	1642.573	1551.783	1537.873	1536.513	1556.204	1553.999	1528.509	1525.336	1525.336	1528.509	1553.999	1556.204	1536.513	1537.873	1551.783	1642.573	1527.111	1539.619	1365.776	1432.487	1354.123	1390.359	1336.067	1355.048	1331.032	1378.1	1242.955	1027.207	1030.875	938.897	987.125	1221.283	1117.66	1257.095	1177.561	1176.068	1316.276	1383.5	1313.606	1473.351	1539.769	1400.552	1328.943	1321.008
32	-1	1542.213	1481.26	1535.325	1603.543	1687.975	-1	1332.986	1418.035	1377.317	1270.934	1157.777	1156.202	1108.107	1139.863	1047.556	1078.956	975.482	1105.058	1083.821	1177.175	1186.799	1203.116	1340.739	1354.945	1363.049	1325.807	1365.934	1446.364	1576.178	1343.504	1545.154	1468.898	1529.051	1531.886	1506.997	1515.409	1554.674	1566.668	1566.668	1554.674	1515.409	1506.997	1531.886	1529.051	1468.898	1545.154	1343.504	1576.178	1446.364	1365.934	1325.807	1363.049	1354.945	1340.739	1203.116	1186.799	1177.175	1083.821	1105.058	975.482	1078.956	1047.556	1139.863	1108.107	1156.202	1157.777	1270.934	1377.317	1418.035	1332.986	-1	1687.975	1603.543	1535.325
33	-1	-1	1686.386	1520.016	1330.417	1301.685	1347.06	1347.637	1372.918	1382.906	1461.551	1462.801	1375.265	1324.972	1207.294	1087.135	967.315	960.043	1175.36	1113.425	1272.987	1309.607	1157.114	1150.515	1232.667	1296.49	1269.129	1301.667	1213.017	1410.011	1395.967	1459.832	1155.455	1164.498	1174.292	1207.016	1207.692	1177.192	1169.311	1169.311	1177.192	1207.692	1207.016	1174.292	1164.498	1155.455	1459.832	1395.967	1410.011	1213.017	1301.667	1269.129	1296.49	1232.667	1150.515	1157.114	1309.607	1272.987	1113.425	1175.36	960.043	967.315	1087.135	1207.294	1324.972	1375.265	1462.801	1461.551	1382.906	1372.918	1347.637	1347.06	1301.685	1330.417	1520.016
