lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
3	1514.405	1419.164	1475.425	-1	-1	-1	-1	-1	-1	-1	1369.012	606.007	741.973	638.715	678.861	968.048	1130.347	1286.627	1475.218	1476.012	1572.371	1526.84	1654.044	1582.594	1628.887	1617.093	1648.053	1637.052	1729.125	1628.437	1686.101	1591.966	1718.957	1681.04	1678.038	1670.354	1665.994	1665.019	1659.386	1659.386	1665.019	1665.994	1670.354	1678.038	1681.04	1718.957	1591.966	1686.101	1628.437	1729.125	1637.052	1648.053	1617.093	1628.887	1582.594	1654.044	1526.84	1572.371	1476.012	1475.218	1286.627	1130.347	968.048	678.861	638.715	741.973	606.007	1369.012	-1	-1	-1	-1	-1	-1	-1
4	1556.347	-1	-1	-1	-1	-1	-1	-1	-1	1373.996	1030.808	916.783	1063.869	1149.547	1203.846	1271.034	1408.874	1459.789	1508.668	1532.842	1562.006	1601.03	1639.514	1607.294	1643.156	1611.05	1653.949	1659.395	1720.079	1662.72	1707.729	1678.409	1700.167	1706.707	1712.484	1718.073	1718.887	1714.87	1710.691	1710.691	1714.87	1718.887	1718.073	1712.484	1706.707	1700.167	1678.409	1707.729	1662.72	1720.079	1659.395	1653.949	1611.05	1643.156	1607.294	1639.514	1601.03	1562.006	1532.842	1508.668	1459.789	1408.874	1271.034	1203.846	1149.547	1063.869	916.783	1030.808	1373.996	-1	-1	-1	-1	-1	-1
5	1572.45	1428.66	1335.088	1280.902	1329.286	-1	-1	-1	-1	-1	1295.804	1187.789	1311.784	1257.742	1331.218	1356.107	1454.896	1476.311	1533.084	1559.895	1601.108	1628.627	1653.786	1671.918	1695.545	1696.116	1708.256	1685.521	1705.189	1675.993	1688.834	1677.084	1729.7	1721.599	1725.862	1728.315	1727.325	1722.896	1716.708	1716.708	1722.896	1727.325	1728.315	1725.862	1721.599	1729.7	1677.084	1688.834	1675.993	1705.189	1685.521	1708.256	1696.116	1695.545	1671.918	1653.786	1628.627	1601.108	1559.895	1533.084	1476.311	1454.896	1356.107	1331.218	1257.742	1311.784	1187.789	1295.804	-1	-1	-1	-1	-1	1329.286	1280.902
6	1455.058	1505.716	1547.393	-1	-1	-1	-1	-1	-1	1531.702	1407	1326.626	1295.902	1339.592	1427.787	1462.623	1501.013	1547.049	1582.764	1608.233	1642.508	1654.475	1684.274	1688.583	1706.895	1711.846	1726.351	1699.968	1726.186	1722.024	1707.054	1706.625	1727.667	1722.721	1721.994	1719.386	1718.786	1720.195	1719.722	1719.722	1720.195	1718.786	1719.386	1721.994	1722.721	1727.667	1706.625	1707.054	1722.024	1726.186	1699.968	1726.351	1711.846	1706.895	1688.583	1684.274	1654.475	1642.508	1608.233	1582.764	1547.049	1501.013	1462.623	1427.787	1339.592	1295.902	1326.626	1407	1531.702	-1	-1	-1	-1	-1	-1
7	1419.546	-1	-1	-1	-1	-1	-1	-1	1445.983	1477.816	1436.33	1381.315	1427.554	1443.749	1473.303	1517.279	1545.517	1577.41	1600.216	1626.62	1643.513	1670.356	1694.342	1706.364	1725.43	1747.573	1740.91	1743.198	1746.843	1759.32	1732.817	1756.294	1731.035	1735.33	1732.503	1728.912	1729.454	1734.134	1738.058	1738.058	1734.134	1729.454	1728.912	1732.503	1735.33	1731.035	1756.294	1732.817	1759.32	1746.843	1743.198	1740.91	1747.573	1725.43	1706.364	1694.342	1670.356	1643.513	1626.62	1600.216	1577.41	1545.517	1517.279	1473.303	1443.749	1427.554	1381.315	1436.33	1477.816	1445.983	-1	-1	-1	-1	-1
8	1281.833	-1	-1	-1	1552.759	1396.885	1300.369	1329.808	1265.762	1316.142	1442.11	1536.787	1500.21	1530.198	1546.836	1591.771	1596.944	1633.624	1623.437	1676.468	1694.402	1759.312	1783.403	1834.24	1810.772	1908.418	1803.769	1806.323	1778.73	1791.646	1658.88	1799.601	1704.887	1728.853	1730.246	1734.965	1737.834	1738.958	1743.57	1743.57	1738.958	1737.834	1734.965	1730.246	1728.853	1704.887	1799.601	1658.88	1791.646	1778.73	1806.323	1803.769	1908.418	1810.772	1834.24	1783.403	1759.312	1694.402	1676.468	1623.437	1633.624	1596.944	1591.771	1546.836	1530.198	1500.21	1536.787	1442.11	1316.142	1265.762	1329.808	1300.369	1396.885	1552.759	-1
9	1432.947	-1	1511.715	1376.708	1299.909	1339.281	1320.341	1243.784	1404.649	1491.379	1533.997	1558.636	1533.487	1558.162	1565.901	1608.319	1635.923	1716.893	1709.355	1804.909	1791.364	1997.903	1989.135	-1	-1	-1	1961.393	1978.835	1846.198	1844.587	1687.988	1803.595	1704.934	1734.694	1754.762	1782.161	1785.377	1764.696	1751.993	1751.993	1764.696	1785.377	1782.161	1754.762	1734.694	1704.934	1803.595	1687.988	1844.587	1846.198	1978.835	1961.393	-1	-1	-1	1989.135	1997.903	1791.364	1804.909	1709.355	1716.893	1635.923	1608.319	1565.901	1558.162	1533.487	1558.636	1533.997	1491.379	1404.649	1243.784	1320.341	1339.281	1299.909	1376.708
10	1380.494	-1	-1	1580.049	1453.548	1319.155	1348.356	1368.357	1397.868	1445.948	1491.58	1531.513	1558.514	1648.123	1728.609	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1728.031	1970.679	1955.007	2054.813	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2054.813	1955.007	1970.679	1728.031	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1728.609	1648.123	1558.514	1531.513	1491.58	1445.948	1397.868	1368.357	1348.356	1319.155	1453.548	1580.049
11	1406.278	-1	1470.308	1470.678	1473.432	1501.956	1529.239	1528.71	1511.976	1490.776	1468.181	1534.628	1593.901	1661.733	1748.781	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1748.781	1661.733	1593.901	1534.628	1468.181	1490.776	1511.976	1528.71	1529.239	1501.956	1473.432	1470.678
12	1329.772	-1	-1	1547.801	1441.778	1396.181	1417.353	1457.625	1446.765	1473.181	1564.846	1608.171	1681.347	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1757.45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1757.45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1681.347	1608.171	1564.846	1473.181	1446.765	1457.625	1417.353	1396.181	1441.778	1547.801
