lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
25	1124.731	1065.478	1090.076	1111.761	1133.214	1154.958	1176.763	1199.269	1227.293	1255.91	1290.247	1317.359	1333.134	1348.001	1367.24	1382.705	1392.648	1374.467	1343.826	1297.366	1353.663	1705.957	1446.946	1894.733	2174.84	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2174.84	1894.733	1446.946	1705.957	1353.663	1297.366	1343.826	1374.467	1392.648	1382.705	1367.24	1348.001	1333.134	1317.359	1290.247	1255.91	1227.293	1199.269	1176.763	1154.958	1133.214	1111.761
26	1121.654	1067.755	1101.141	1125.843	1146.417	1163.988	1185.816	1200.984	1218.505	1250.522	1276.022	1300.722	1305.258	1309.178	1323.107	1326.045	1309.487	1291.915	1183.354	1181.539	1110.56	1440.753	1698.19	1814.275	1994.949	2483.884	2808.363	3008.957	-1	-1	-1	-1	-1	1177.02	1177.014	1177.114	1177.096	1177.005	1177.003	1177.003	1177.005	1177.096	1177.114	1177.014	1177.02	-1	-1	-1	-1	-1	3008.957	2808.363	2483.884	1994.949	1814.275	1698.19	1440.753	1110.56	1181.539	1183.354	1291.915	1309.487	1326.045	1323.107	1309.178	1305.258	1300.722	1276.022	1250.522	1218.505	1200.984	1185.816	1163.988	1146.417	1125.843
27	1220.775	995.345	1055.441	1093.474	1131.733	1163.443	1191.757	1220.696	1231.082	1252.006	1272.847	1287.829	1292.106	1279.99	1276.289	1254.955	1219.128	1239.057	1273.778	1223.394	1204.558	1235.161	1317.294	1577.645	1627.281	2641.255	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2641.255	1627.281	1577.645	1317.294	1235.161	1204.558	1223.394	1273.778	1239.057	1219.128	1254.955	1276.289	1279.99	1292.106	1287.829	1272.847	1252.006	1231.082	1220.696	1191.757	1163.443	1131.733	1093.474
28	1218.382	1094.296	1120.111	1134.711	1150.316	1166.455	1189.677	1193.253	1204.245	1218.187	1260.458	1271.83	1254.966	1249.694	1218.182	1264.646	1242.901	1238.739	1213.471	1174.697	1207.25	1311.642	1399.312	1435.56	1605.883	2073.295	2453.763	2852.686	-1	-1	-1	-1	-1	1177.003	-1	-1	-1	-1	1177.013	1177.013	-1	-1	-1	-1	1177.003	-1	-1	-1	-1	-1	2852.686	2453.763	2073.295	1605.883	1435.56	1399.312	1311.642	1207.25	1174.697	1213.471	1238.739	1242.901	1264.646	1218.182	1249.694	1254.966	1271.83	1260.458	1218.187	1204.245	1193.253	1189.677	1166.455	1150.316	1134.711
29	1247.737	1105.972	1125.863	1139.523	1152.378	1165.782	1176.211	1189.166	1174.833	1189.868	1218.271	1237.622	1211.901	1192.813	1184.51	1168.496	1198.208	1157.046	1206.344	1194.74	1201.297	1293.709	1349.943	1546.926	1616.948	1844.005	2245.92	2617.787	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2617.787	2245.92	1844.005	1616.948	1546.926	1349.943	1293.709	1201.297	1194.74	1206.344	1157.046	1198.208	1168.496	1184.51	1192.813	1211.901	1237.622	1218.271	1189.868	1174.833	1189.166	1176.211	1165.782	1152.378	1139.523
30	1096.997	1178.791	1189.03	1195.621	1187.652	1179.677	1173.968	1180.048	1189.507	1194.036	1228.015	1248.799	1247.957	1188.78	1199.751	1205.498	1148.446	1175.954	1130.301	1197.915	1258.391	1253.408	1323.615	1475.49	1530.572	1792.563	2079.964	2632.315	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2632.315	2079.964	1792.563	1530.572	1475.49	1323.615	1253.408	1258.391	1197.915	1130.301	1175.954	1148.446	1205.498	1199.751	1188.78	1247.957	1248.799	1228.015	1194.036	1189.507	1180.048	1173.968	1179.677	1187.652	1195.621
31	1310.227	1127.148	1140.819	1155.994	1180.079	1196.619	1204.561	1159.709	1188.262	1171.169	1205.137	1224.693	1220.348	1128.857	1130.377	1238.094	1180.867	1195.555	1216.209	1180.183	1254.781	1276.504	1349.876	1401.526	1459.534	1533.792	1874.477	2783.458	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2783.458	1874.477	1533.792	1459.534	1401.526	1349.876	1276.504	1254.781	1180.183	1216.209	1195.555	1180.867	1238.094	1130.377	1128.857	1220.348	1224.693	1205.137	1171.169	1188.262	1159.709	1204.561	1196.619	1180.079	1155.994
32	1546.985	1170.97	1168.319	1149.421	1143.599	1142.158	1146.254	1188.362	1204.581	1172.917	1201.279	1181.532	1174.351	1117.326	1157.542	1116.035	1201.54	1184.943	1205.064	1261.886	1230.683	1278.805	1400.993	1523.614	1512.312	1683.011	2161.589	2724.649	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2724.649	2161.589	1683.011	1512.312	1523.614	1400.993	1278.805	1230.683	1261.886	1205.064	1184.943	1201.54	1116.035	1157.542	1117.326	1174.351	1181.532	1201.279	1172.917	1204.581	1188.362	1146.254	1142.158	1143.599	1149.421
33	1288.36	1361.293	1329.559	1308.514	1254.008	1209.853	1169.675	1135.457	1107.878	1079.998	1190.024	1180.554	1199.085	1153.988	1131.283	1162.653	1185.458	1175.525	1144.936	1142.024	1205.107	1204.102	1347.724	1447.223	1606.239	1822.942	2414.989	2559.466	2565.01	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2565.01	2559.466	2414.989	1822.942	1606.239	1447.223	1347.724	1204.102	1205.107	1142.024	1144.936	1175.525	1185.458	1162.653	1131.283	1153.988	1199.085	1180.554	1190.024	1079.998	1107.878	1135.457	1169.675	1209.853	1254.008	1308.514
34	1376.512	1349.704	1324.463	1351.591	1327.248	1302.014	1284.927	1260.041	1257.582	1128.884	1147.341	1128.807	1136.526	1074.552	1044.358	1056.852	1119.19	1198.074	1176.188	1256.301	1246.314	1275.903	1363.852	1475.25	1516.933	1905.504	1935.274	2520.136	-1	-1	-1	-1	-1	-1	-1	-1	-1	2442.569	-1	-1	2442.569	-1	-1	-1	-1	-1	-1	-1	-1	-1	2520.136	1935.274	1905.504	1516.933	1475.25	1363.852	1275.903	1246.314	1256.301	1176.188	1198.074	1119.19	1056.852	1044.358	1074.552	1136.526	1128.807	1147.341	1128.884	1257.582	1260.041	1284.927	1302.014	1327.248	1351.591
35	1437.644	1411.712	1352.452	1341.654	1286.306	1233.138	1190.019	1091.232	1082.375	1125.207	1215.353	1252.455	1251.814	1147.016	1105.103	1143.802	1126.282	1120.329	1201.882	1120.137	1167.564	1257.595	1390.351	1513.428	1551.53	1730.246	2247.788	-1	-1	-1	-1	-1	879.574	879.885	852.132	831.435	832.215	853.525	880.032	880.032	853.525	832.215	831.435	852.132	879.885	879.574	-1	-1	-1	-1	-1	2247.788	1730.246	1551.53	1513.428	1390.351	1257.595	1167.564	1120.137	1201.882	1120.329	1126.282	1143.802	1105.103	1147.016	1251.814	1252.455	1215.353	1125.207	1082.375	1091.232	1190.019	1233.138	1286.306	1341.654
36	1596.232	1193.36	1183.058	1172.338	1141.045	1135.52	1141.248	1252.85	1010.444	1084.972	1195.767	1260.802	1191.098	1200.334	1128.162	1199.392	1216.958	1223.072	1168.437	1132.651	1094.213	1221.234	1302.274	1434.909	1480.636	2088.643	2293.109	-1	-1	-1	-1	-1	-1	-1	2505.701	2552.066	2546.775	2492.698	-1	-1	2492.698	2546.775	2552.066	2505.701	-1	-1	-1	-1	-1	-1	-1	2293.109	2088.643	1480.636	1434.909	1302.274	1221.234	1094.213	1132.651	1168.437	1223.072	1216.958	1199.392	1128.162	1200.334	1191.098	1260.802	1195.767	1084.972	1010.444	1252.85	1141.248	1135.52	1141.045	1172.338
37	1357.516	1265.361	1277.379	1345.606	1350.765	1354.31	1332.608	1145.016	1170.577	1016.434	1225.889	1187.351	1126.814	1050.587	1112.323	1136.455	1175.881	1275.305	1317.817	1224.623	1305.615	1285.415	1312.752	1396.08	1566.934	2068.034	-1	-1	-1	-1	-1	2262.592	1747.912	1848.714	1950.282	2174.334	2176.831	1970.824	1895.453	1895.453	1970.824	2176.831	2174.334	1950.282	1848.714	1747.912	2262.592	-1	-1	-1	-1	-1	2068.034	1566.934	1396.08	1312.752	1285.415	1305.615	1224.623	1317.817	1275.305	1175.881	1136.455	1112.323	1050.587	1126.814	1187.351	1225.889	1016.434	1170.577	1145.016	1332.608	1354.31	1350.765	1345.606
38	1312.934	1150.782	1172.278	1198.067	1214.499	1255.3	1349.423	1671.208	1184.918	1248.999	1236.112	1241.468	1247.564	1235.826	1150.852	1188.154	1220.983	1141.045	1181.628	1174.661	1200.347	1230.537	1292.176	1422.974	1542.773	2031.229	2102.274	1847.975	2379.771	-1	1725.332	1847.254	1970.383	1811.271	1690.487	1691.831	1667.007	1612.34	1692.332	1692.332	1612.34	1667.007	1691.831	1690.487	1811.271	1970.383	1847.254	1725.332	-1	2379.771	1847.975	2102.274	2031.229	1542.773	1422.974	1292.176	1230.537	1200.347	1174.661	1181.628	1141.045	1220.983	1188.154	1150.852	1235.826	1247.564	1241.468	1236.112	1248.999	1184.918	1671.208	1349.423	1255.3	1214.499	1198.067
39	1272.02	1314.056	1300.954	1337.905	1323.628	1283.288	1223.359	1167.309	1230.049	1181.812	1317.093	1283.012	1269.789	1275.231	1152.473	1190.14	1242.265	1159.198	1148.936	1147.733	1292.631	1302.021	1381.576	1605.621	1471.111	2204.922	-1	2337.346	-1	-1	-1	-1	2427.946	2368.133	2274.904	2228.091	2222.818	2257.763	2333.959	2333.959	2257.763	2222.818	2228.091	2274.904	2368.133	2427.946	-1	-1	-1	-1	2337.346	-1	2204.922	1471.111	1605.621	1381.576	1302.021	1292.631	1147.733	1148.936	1159.198	1242.265	1190.14	1152.473	1275.231	1269.789	1283.012	1317.093	1181.812	1230.049	1167.309	1223.359	1283.288	1323.628	1337.905
40	1303.034	1270.127	1262.485	1300.082	1295.688	1280.456	1318.366	1382.732	1264.714	1122.823	1097.454	1331.75	1040.486	1072.115	1145.174	1158.884	1279.632	1232.894	1220.539	1297.352	1338.944	1319.182	1342.124	1473.267	1229.662	1790.761	2135.158	2068.424	2161.386	2131.036	1510.54	1781.933	1557.74	1686.728	1751.548	1847.102	1863.729	1795.214	1759.777	1759.777	1795.214	1863.729	1847.102	1751.548	1686.728	1557.74	1781.933	1510.54	2131.036	2161.386	2068.424	2135.158	1790.761	1229.662	1473.267	1342.124	1319.182	1338.944	1297.352	1220.539	1232.894	1279.632	1158.884	1145.174	1072.115	1040.486	1331.75	1097.454	1122.823	1264.714	1382.732	1318.366	1280.456	1295.688	1300.082
41	1325.422	1234.439	1191.193	1259.305	1252.797	1270.538	1275.993	1233.13	1241.582	1315.327	1386.886	1259.86	1256.187	1218.697	1118.905	1109.054	1068.204	1094.493	1239.644	1185.368	1353.877	1547.706	1572.793	1544.46	1633.508	-1	1611.435	-1	1344.117	-1	-1	889.226	1293.89	1410.53	1690.814	1902.497	1898.369	1693.901	1458.712	1458.712	1693.901	1898.369	1902.497	1690.814	1410.53	1293.89	889.226	-1	-1	1344.117	-1	1611.435	-1	1633.508	1544.46	1572.793	1547.706	1353.877	1185.368	1239.644	1094.493	1068.204	1109.054	1118.905	1218.697	1256.187	1259.86	1386.886	1315.327	1241.582	1233.13	1275.993	1270.538	1252.797	1259.305
42	1256.414	1221.078	1279.348	1293.797	1299.233	1298.418	1276.799	1120.353	1235.65	1349.723	1330.964	1361.59	1359.001	1083.712	1106.835	1088.578	1061.997	1158.798	1091.114	1118.561	1307.633	1394.37	1494.485	1793.317	1834.543	-1	2000.267	1782.473	1944.944	2190.33	1866.373	1466.303	1124.261	1053.55	975.225	1003.268	987.15	938.489	996.937	996.937	938.489	987.15	1003.268	975.225	1053.55	1124.261	1466.303	1866.373	2190.33	1944.944	1782.473	2000.267	-1	1834.543	1793.317	1494.485	1394.37	1307.633	1118.561	1091.114	1158.798	1061.997	1088.578	1106.835	1083.712	1359.001	1361.59	1330.964	1349.723	1235.65	1120.353	1276.799	1298.418	1299.233	1293.797
43	1540.215	1236.114	1254.679	1206.567	1155.733	1098.915	1114.509	976.729	1019.637	1099.947	1181.612	1344.205	1097.838	1167.141	1184.574	1198.322	1235.553	1205.912	1100.667	1148.531	1174.543	1369.282	1671.861	1758.763	1667.238	1995.757	1917.057	2085.39	-1	1898.719	2046.76	2120.741	2064.069	2120.889	2070.77	1904.424	1910.923	2093.375	2161.459	2161.459	2093.375	1910.923	1904.424	2070.77	2120.889	2064.069	2120.741	2046.76	1898.719	-1	2085.39	1917.057	1995.757	1667.238	1758.763	1671.861	1369.282	1174.543	1148.531	1100.667	1205.912	1235.553	1198.322	1184.574	1167.141	1097.838	1344.205	1181.612	1099.947	1019.637	976.729	1114.509	1098.915	1155.733	1206.567
44	1108.788	1191.459	1238.659	1276.028	1309.014	1347.202	1382.871	1396.13	1229.182	1349.384	1190.16	1268.532	1170.804	1139.403	1190.605	1190.38	1262.04	1337.478	1196.711	1133.179	1186.001	1153.381	1172.658	1373.8	1711.178	1936.547	-1	-1	2199.859	-1	2191.23	2144.02	-1	2137.017	2068.031	1937.3	1931.454	2039.348	2076.973	2076.973	2039.348	1931.454	1937.3	2068.031	2137.017	-1	2144.02	2191.23	-1	2199.859	-1	-1	1936.547	1711.178	1373.8	1172.658	1153.381	1186.001	1133.179	1196.711	1337.478	1262.04	1190.38	1190.605	1139.403	1170.804	1268.532	1190.16	1349.384	1229.182	1396.13	1382.871	1347.202	1309.014	1276.028
45	1290.672	1264.249	1228.511	1235.363	1161.1	1073.919	1047.415	1087.35	1059.674	1348.69	1336.231	1418.852	1201.868	1250.656	1271.254	1330.831	1255.867	1207.028	1219.077	1218.177	1288.286	1374.379	1396.07	1438.807	1537.485	1903.716	-1	1959.506	1693.311	1684.307	-1	1900.962	1873.711	1685.968	1641.771	1612.799	1598.09	1590.492	1585.006	1585.006	1590.492	1598.09	1612.799	1641.771	1685.968	1873.711	1900.962	-1	1684.307	1693.311	1959.506	-1	1903.716	1537.485	1438.807	1396.07	1374.379	1288.286	1218.177	1219.077	1207.028	1255.867	1330.831	1271.254	1250.656	1201.868	1418.852	1336.231	1348.69	1059.674	1087.35	1047.415	1073.919	1161.1	1235.363
