2	1866.096	1555.948	1599.99	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1052.954	1161.054	1259.223	1327.906	1353.409	1323.999	1249.289	1249.289	1323.999	1353.409	1327.906	1259.223	1161.054	1052.954	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
3	1636.035	926.4	1189.861	1533.983	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1131.274	1343.816	1455.363	1610.584	1732.843	1756.281	1672.647	1542.071	1542.071	1672.647	1756.281	1732.843	1610.584	1455.363	1343.816	1131.274	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1533.983
4	1706.731	1606.909	1558.873	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1036.811	1200.927	1276.869	1291.325	1366.322	1341.717	1345.562	1317.888	1387.921	1446.623	1631.649	1696.598	1763.355	1820.634	1829.176	1789.225	1739.532	1739.532	1789.225	1829.176	1820.634	1763.355	1696.598	1631.649	1446.623	1387.921	1317.888	1345.562	1341.717	1366.322	1291.325	1276.869	1200.927	1036.811	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	1974.68	1706.634	1648.654	1664.589	-1	-1	-1	-1	-1	-1	1457.371	-1	-1	-1	-1	-1	-1	-1	-1	-1	1245.819	1443.212	1724.144	1756.265	1767.962	1700.502	1666.339	1635.103	1656.411	1639.417	1723.115	1674.363	1735.764	1713.949	1710.812	1706.058	1703.577	1703.179	1700.93	1700.93	1703.179	1703.577	1706.058	1710.812	1713.949	1735.764	1674.363	1723.115	1639.417	1656.411	1635.103	1666.339	1700.502	1767.962	1756.265	1724.144	1443.212	1245.819	-1	-1	-1	-1	-1	-1	-1	-1	-1	1457.371	-1	-1	-1	-1	-1	-1	1664.589
6	1947.376	1555.197	1541.083	1513.496	1532.353	1616.994	-1	-1	-1	-1	-1	1502.22	-1	-1	-1	-1	1017.647	1095.056	1202.939	1287.255	1418.858	1475.159	1535.579	1557.388	1591.604	1581.849	1625.176	1622.415	1650.412	1645.519	1663.499	1657.662	1678.812	1676.058	1679.739	1684.537	1684.199	1678.708	1674.328	1674.328	1678.708	1684.199	1684.537	1679.739	1676.058	1678.812	1657.662	1663.499	1645.519	1650.412	1622.415	1625.176	1581.849	1591.604	1557.388	1535.579	1475.159	1418.858	1287.255	1202.939	1095.056	1017.647	-1	-1	-1	-1	1502.22	-1	-1	-1	-1	-1	1616.994	1532.353	1513.496
7	1834.637	1567.22	1557.454	1564.812	-1	-1	-1	-1	-1	1358.143	1333.736	1156.57	1238.829	978.221	1002.93	1149.588	1250.309	1323.473	1407.097	1438.307	1489.991	1522.951	1552.098	1577.13	1605.599	1624.81	1653.571	1671.999	1689.471	1693.718	1697.268	1692.567	1713.746	1700.857	1700.086	1701.857	1700.199	1695.127	1692.675	1692.675	1695.127	1700.199	1701.857	1700.086	1700.857	1713.746	1692.567	1697.268	1693.718	1689.471	1671.999	1653.571	1624.81	1605.599	1577.13	1552.098	1522.951	1489.991	1438.307	1407.097	1323.473	1250.309	1149.588	1002.93	978.221	1238.829	1156.57	1333.736	1358.143	-1	-1	-1	-1	-1	1564.812
8	1486.939	1772.505	1754.175	1752.67	-1	-1	-1	-1	-1	-1	-1	-1	-1	889.827	1096.593	1161.817	1305.674	1381.007	1449.866	1503.24	1548.942	1576.198	1604.725	1630.603	1652.241	1665.802	1687.875	1690.106	1712.155	1720.203	1736.642	1720.034	1741.894	1733.819	1733.732	1734.524	1733.453	1730.525	1728.555	1728.555	1730.525	1733.453	1734.524	1733.732	1733.819	1741.894	1720.034	1736.642	1720.203	1712.155	1690.106	1687.875	1665.802	1652.241	1630.603	1604.725	1576.198	1548.942	1503.24	1449.866	1381.007	1305.674	1161.817	1096.593	889.827	-1	-1	-1	-1	-1	-1	-1	-1	-1	1752.67
9	1885.156	1222.538	1370.52	1438.947	1549.172	-1	-1	-1	-1	-1	-1	1156.782	-1	1154.927	1227.73	1313.493	1403.47	1455.937	1502.908	1538.965	1571.531	1601.463	1626.374	1655.083	1680.586	1693.284	1716.664	1740.022	1755.928	1774.243	1785.303	1780.617	1834.175	1835.384	1848.381	1860.9	1861.195	1849.073	1836.187	1836.187	1849.073	1861.195	1860.9	1848.381	1835.384	1834.175	1780.617	1785.303	1774.243	1755.928	1740.022	1716.664	1693.284	1680.586	1655.083	1626.374	1601.463	1571.531	1538.965	1502.908	1455.937	1403.47	1313.493	1227.73	1154.927	-1	1156.782	-1	-1	-1	-1	-1	-1	1549.172	1438.947
10	1934.174	1385.933	1397.301	1450.66	-1	-1	-1	-1	-1	1433.218	1193.267	984.161	1127.011	1210.346	1310.728	1371	1431.721	1478.773	1522.259	1558.77	1592.42	1626.963	1653.468	1683.977	1714.569	1743.437	1780.03	1837.602	1907.482	1978.284	1980.539	1966.939	1955.894	1918.627	1890.606	1866.171	1861.485	1876.163	1894.57	1894.57	1876.163	1861.485	1866.171	1890.606	1918.627	1955.894	1966.939	1980.539	1978.284	1907.482	1837.602	1780.03	1743.437	1714.569	1683.977	1653.468	1626.963	1592.42	1558.77	1522.259	1478.773	1431.721	1371	1310.728	1210.346	1127.011	984.161	1193.267	1433.218	-1	-1	-1	-1	-1	1450.66
11	1870.441	1522.082	1552.629	1609.29	1630.854	1586.802	1489.343	1540.064	1456.92	1237.214	1085.685	1132.147	1182.208	1271.746	1340.756	1402.907	1453.516	1498.818	1543.347	1580.478	1615.803	1652.841	1691.019	1733.831	1775.575	1835.517	1908.613	1930.425	2005.21	1966.117	1942.019	1885.632	1922.199	1896.886	1897.578	1908.905	1905.76	1888.261	1881.378	1881.378	1888.261	1905.76	1908.905	1897.578	1896.886	1922.199	1885.632	1942.019	1966.117	2005.21	1930.425	1908.613	1835.517	1775.575	1733.831	1691.019	1652.841	1615.803	1580.478	1543.347	1498.818	1453.516	1402.907	1340.756	1271.746	1182.208	1132.147	1085.685	1237.214	1456.92	1540.064	1489.343	1586.802	1630.854	1609.29
12	1901.525	1441.708	1427.803	1524.268	-1	-1	-1	-1	-1	-1	1001.59	1113.431	1232.25	1309.241	1357.445	1421.084	1463.95	1513.192	1551.96	1596.63	1636.692	1683.214	1734.171	1812.553	1913.988	2063.237	2111.279	2152.785	1957.727	1902.971	1835.929	1816.663	1871.487	1862.459	1876.97	1905.222	1903.974	1873.544	1856.943	1856.943	1873.544	1903.974	1905.222	1876.97	1862.459	1871.487	1816.663	1835.929	1902.971	1957.727	2152.785	2111.279	2063.237	1913.988	1812.553	1734.171	1683.214	1636.692	1596.63	1551.96	1513.192	1463.95	1421.084	1357.445	1309.241	1232.25	1113.431	1001.59	-1	-1	-1	-1	-1	-1	1524.268
13	1791.291	1284.634	1364.543	1548.29	-1	-1	-1	1547.675	-1	943.93	1134.306	1195.133	1285.818	1343.106	1380.873	1431.525	1465.336	1515.272	1557.481	1599.527	1648.645	1712.729	1763.856	1894.831	1985.254	2114.717	1879.185	1873.906	1802.538	1975.917	1962.824	1996.881	1951.317	1916.132	1901.31	1897.922	1893.43	1888.182	1894.09	1894.09	1888.182	1893.43	1897.922	1901.31	1916.132	1951.317	1996.881	1962.824	1975.917	1802.538	1873.906	1879.185	2114.717	1985.254	1894.831	1763.856	1712.729	1648.645	1599.527	1557.481	1515.272	1465.336	1431.525	1380.873	1343.106	1285.818	1195.133	1134.306	943.93	-1	1547.675	-1	-1	-1	1548.29
14	2033.658	1389.121	1353.434	1491.233	1613.691	1588.399	1507.31	1100.477	1223.133	1150.212	1214.163	1245.832	1312.597	1355.783	1395.895	1426.47	1469.006	1503.888	1547.693	1583.711	1666.154	1732.698	1847.645	2063.123	2206.047	2045.696	1809.884	1772.583	1772.308	1805.397	1753.844	1765.711	1836.41	1836.724	1864.676	1908.468	1908.433	1864.71	1836.916	1836.916	1864.71	1908.433	1908.468	1864.676	1836.724	1836.41	1765.711	1753.844	1805.397	1772.308	1772.583	1809.884	2045.696	2206.047	2063.123	1847.645	1732.698	1666.154	1583.711	1547.693	1503.888	1469.006	1426.47	1395.895	1355.783	1312.597	1245.832	1214.163	1150.212	1223.133	1100.477	1507.31	1588.399	1613.691	1491.233
15	1791.076	1716.48	1713.339	-1	-1	-1	1305.935	896.228	-1	1038.616	1174.428	1263.688	1304.392	1362.896	1391.778	1436.18	1461.513	1498.102	1536.269	1598.755	1671.929	1799.556	1931.935	2103.594	1914.436	1801.939	1630.402	1692.453	1654.566	1768.46	1813.166	1987.546	1896.722	1936.534	1960.565	1994.911	2000.221	1976.291	1962.598	1962.598	1976.291	2000.221	1994.911	1960.565	1936.534	1896.722	1987.546	1813.166	1768.46	1654.566	1692.453	1630.402	1801.939	1914.436	2103.594	1931.935	1799.556	1671.929	1598.755	1536.269	1498.102	1461.513	1436.18	1391.778	1362.896	1304.392	1263.688	1174.428	1038.616	-1	896.228	1305.935	-1	-1	-1
16	1933.179	1599.579	1601.326	-1	1417.526	761.755	878.979	896.3	1088.644	1171.62	1206.88	1260.654	1322.913	1350.139	1383.545	1410.871	1447.614	1496.181	1551.803	1634.25	1674.044	1812.805	-1	2217.447	1904.763	1756.724	1607.824	1692.144	1672.284	1706.398	1724.34	1755.765	1733.945	1784.461	1834.105	1908.785	1915.723	1853.653	1816.501	1816.501	1853.653	1915.723	1908.785	1834.105	1784.461	1733.945	1755.765	1724.34	1706.398	1672.284	1692.144	1607.824	1756.724	1904.763	2217.447	-1	1812.805	1674.044	1634.25	1551.803	1496.181	1447.614	1410.871	1383.545	1350.139	1322.913	1260.654	1206.88	1171.62	1088.644	896.3	878.979	761.755	1417.526	-1
17	1854.15	1320.152	1295.02	1115.542	832.617	-1	960.016	992.551	1145.703	1244.366	1268.385	1282.083	1329.331	1368.736	1375.062	1418.389	1452.065	1481.222	1551.906	1632.247	1709.745	1794.914	2064.435	1763.549	1789.394	1701.861	1496.311	1696.69	1626.185	1759.937	1902.441	1909.341	2014.632	2028.051	2066.822	2117.587	2118.862	2071.142	2035.999	2035.999	2071.142	2118.862	2117.587	2066.822	2028.051	2014.632	1909.341	1902.441	1759.937	1626.185	1696.69	1496.311	1701.861	1789.394	1763.549	2064.435	1794.914	1709.745	1632.247	1551.906	1481.222	1452.065	1418.389	1375.062	1368.736	1329.331	1282.083	1268.385	1244.366	1145.703	992.551	960.016	-1	832.617	1115.542
18	1864.967	1704.055	1599.69	1605.317	1550.033	1458.656	1266.513	1029.779	1120.69	1179.515	1199.359	1258.82	1307.037	1327.958	1363.375	1386.475	1431.922	1488.567	1579.462	1667.155	1670.029	1787.666	1584.186	1728.151	1613.31	1560.162	1676.427	1692.135	1795.607	2138.454	2006.479	1937.888	1855.293	1801.173	1788.416	1804.49	1797.522	1768.894	1768.331	1768.331	1768.894	1797.522	1804.49	1788.416	1801.173	1855.293	1937.888	2006.479	2138.454	1795.607	1692.135	1676.427	1560.162	1613.31	1728.151	1584.186	1787.666	1670.029	1667.155	1579.462	1488.567	1431.922	1386.475	1363.375	1327.958	1307.037	1258.82	1199.359	1179.515	1120.69	1029.779	1266.513	1458.656	1550.033	1605.317
19	1784.069	1635.745	1594.161	1505.055	1105.855	884.605	938.012	1033.932	1130.46	1210.351	1235.155	1292.211	1285.654	1332.453	1339.968	1383.595	1409.018	1441.685	1505.812	1660.577	1706.701	1797.146	1724.372	1664.444	1569.761	1598.016	1658.692	1691.135	1724.513	1887.565	1946.109	1827.824	1825.538	1778.448	1776.985	1808.084	1801.437	1759.236	1749.791	1749.791	1759.236	1801.437	1808.084	1776.985	1778.448	1825.538	1827.824	1946.109	1887.565	1724.513	1691.135	1658.692	1598.016	1569.761	1664.444	1724.372	1797.146	1706.701	1660.577	1505.812	1441.685	1409.018	1383.595	1339.968	1332.453	1285.654	1292.211	1235.155	1210.351	1130.46	1033.932	938.012	884.605	1105.855	1505.055
20	1769.024	1703.788	1600.182	1496.753	1331.173	1098.541	1108.133	1201.458	1235.628	1201.642	1260.064	1255.568	1273.147	1297.427	1319.711	1356.987	1386.713	1435.535	1634.973	1798.821	1815.958	1750.725	1566.914	1628.373	1494.468	1579.869	1464.556	1555.719	1634.485	2037.312	1860.041	1712.24	1824.822	1745.397	1727.042	1718.283	1710.452	1703.355	1703.808	1703.808	1703.355	1710.452	1718.283	1727.042	1745.397	1824.822	1712.24	1860.041	2037.312	1634.485	1555.719	1464.556	1579.869	1494.468	1628.373	1566.914	1750.725	1815.958	1798.821	1634.973	1435.535	1386.713	1356.987	1319.711	1297.427	1273.147	1255.568	1260.064	1201.642	1235.628	1201.458	1108.133	1098.541	1331.173	1496.753
21	1800.949	-1	-1	-1	958.383	1075.453	1127.72	1098.813	1146.335	1219.57	1220.959	1256.5	1289.259	1322.063	1349.979	1354.923	1357.233	1397.509	1539.351	1546.875	1732.677	1615.756	1496.565	1574.558	1472.197	1497.431	1498.422	1575.372	1693.187	1884.963	1948.497	1806.312	1764.241	1710.281	1693.642	1704.056	1698.587	1677.918	1682.149	1682.149	1677.918	1698.587	1704.056	1693.642	1710.281	1764.241	1806.312	1948.497	1884.963	1693.187	1575.372	1498.422	1497.431	1472.197	1574.558	1496.565	1615.756	1732.677	1546.875	1539.351	1397.509	1357.233	1354.923	1349.979	1322.063	1289.259	1256.5	1220.959	1219.57	1146.335	1098.813	1127.72	1075.453	958.383	-1
22	1761.569	-1	-1	-1	1450.458	1091.696	959.89	1108.788	1135.173	1200.102	1223.594	1239.719	1268.702	1298.077	1315.754	1361.689	1428.334	1360.399	1498.946	1635.962	1567.37	1464.352	1424.906	1343.168	1406.571	1405.147	1422.574	1486.654	1547.326	1671.544	1611.415	1915	1859.586	1835.799	1836.469	1861.035	1858.161	1828.949	1823.003	1823.003	1828.949	1858.161	1861.035	1836.469	1835.799	1859.586	1915	1611.415	1671.544	1547.326	1486.654	1422.574	1405.147	1406.571	1343.168	1424.906	1464.352	1567.37	1635.962	1498.946	1360.399	1428.334	1361.689	1315.754	1298.077	1268.702	1239.719	1223.594	1200.102	1135.173	1108.788	959.89	1091.696	1450.458	-1
23	1669.375	-1	1777.424	1573.244	1319.599	1219.518	1204.599	1231.748	1197.174	1209.775	1197.21	1246.57	1257.36	1258.604	1235.493	1287.931	1295.373	1337.946	1383.624	1516.48	1380.427	1407.832	1390.506	1443.66	1414.26	1406.592	1406.6	1508.204	1499.472	1586.895	1693.938	1899.389	1785.809	1788.145	1791.21	1806.274	1806.366	1791.873	1789.434	1789.434	1791.873	1806.366	1806.274	1791.21	1788.145	1785.809	1899.389	1693.938	1586.895	1499.472	1508.204	1406.6	1406.592	1414.26	1443.66	1390.506	1407.832	1380.427	1516.48	1383.624	1337.946	1295.373	1287.931	1235.493	1258.604	1257.36	1246.57	1197.21	1209.775	1197.174	1231.748	1204.599	1219.518	1319.599	1573.244
24	1801.627	1538.102	1418.173	1164.596	1141.152	1266.537	1311.96	1262.501	1240.399	1286.155	1202.758	1211.291	1231.456	1232.732	1159.808	1168.123	1283.013	1255.833	1373.131	1421.201	1461.233	1510.429	1447.674	1501.037	1477.261	1451.078	1408.011	1403.565	1565.336	1569.674	1737.741	1675.779	1827.037	1731.902	1724.52	1733.204	1722.937	1696.969	1686.329	1686.329	1696.969	1722.937	1733.204	1724.52	1731.902	1827.037	1675.779	1737.741	1569.674	1565.336	1403.565	1408.011	1451.078	1477.261	1501.037	1447.674	1510.429	1461.233	1421.201	1373.131	1255.833	1283.013	1168.123	1159.808	1232.732	1231.456	1211.291	1202.758	1286.155	1240.399	1262.501	1311.96	1266.537	1141.152	1164.596
25	1828.106	1753.496	1631.338	1434.534	1197.586	966.61	978.658	1233.47	1113.635	1192.133	1188.488	1221.522	1282.283	1387.427	1358.792	1336.21	1227.685	1264.508	1360.874	1420.547	1469.999	1386.6	1328.216	1351.517	1415.475	1409.862	1382.742	1354.861	1412.033	1655.085	1937.785	1875.707	1875.61	1747.153	1703.072	1675.852	1666.276	1672.688	1689.583	1689.583	1672.688	1666.276	1675.852	1703.072	1747.153	1875.61	1875.707	1937.785	1655.085	1412.033	1354.861	1382.742	1409.862	1415.475	1351.517	1328.216	1386.6	1469.999	1420.547	1360.874	1264.508	1227.685	1336.21	1358.792	1387.427	1282.283	1221.522	1188.488	1192.133	1113.635	1233.47	978.658	966.61	1197.586	1434.534
26	1802.718	-1	1758.197	1646.231	1439.569	1238.135	1144.104	898.573	1106.651	1144.318	1115.245	1127.622	1170.783	1199.731	1236.889	1220.623	1272.39	1309.064	1252.457	1427.189	1421.669	1408.157	1334.482	1379.961	1376.316	1408.207	1466.124	1500.689	1596.031	1615.552	1593.984	1596.835	1641.661	1609.516	1598.826	1591.788	1588.43	1588.989	1592.575	1592.575	1588.989	1588.43	1591.788	1598.826	1609.516	1641.661	1596.835	1593.984	1615.552	1596.031	1500.689	1466.124	1408.207	1376.316	1379.961	1334.482	1408.157	1421.669	1427.189	1252.457	1309.064	1272.39	1220.623	1236.889	1199.731	1170.783	1127.622	1115.245	1144.318	1106.651	898.573	1144.104	1238.135	1439.569	1646.231
27	1797.172	1514.235	1473.289	1418.93	1367.269	1360.037	1370.142	1423.563	1271.63	957.793	1015.692	1125.463	1192.429	1123.894	1291.221	1183.664	1269.507	1334.98	1335.282	1500.775	1394.675	1376.603	1348.369	1408.32	1316.552	1341.919	1288.729	1400.986	1398.449	1596.665	1619.394	1850.113	1737.617	1722.694	1710.023	1695.419	1694.327	1706.183	1715.168	1715.168	1706.183	1694.327	1695.419	1710.023	1722.694	1737.617	1850.113	1619.394	1596.665	1398.449	1400.986	1288.729	1341.919	1316.552	1408.32	1348.369	1376.603	1394.675	1500.775	1335.282	1334.98	1269.507	1183.664	1291.221	1123.894	1192.429	1125.463	1015.692	957.793	1271.63	1423.563	1370.142	1360.037	1367.269	1418.93
28	1943.653	1680.629	1580.167	1441.077	1397.363	1346.536	1315.847	923.039	904.367	969.779	1085.169	1108.453	1204.605	1359.912	1280.416	1225.901	1176.649	1034.789	1228.101	1132.982	1271.556	1302.637	1238.32	1256.461	1280.957	1317.62	1351.882	1354.762	1400.934	1562.665	1719.89	1616.744	1701.939	1676.458	1678.269	1679.493	1676.42	1669.387	1661.704	1661.704	1669.387	1676.42	1679.493	1678.269	1676.458	1701.939	1616.744	1719.89	1562.665	1400.934	1354.762	1351.882	1317.62	1280.957	1256.461	1238.32	1302.637	1271.556	1132.982	1228.101	1034.789	1176.649	1225.901	1280.416	1359.912	1204.605	1108.453	1085.169	969.779	904.367	923.039	1315.847	1346.536	1397.363	1441.077
29	2055.873	1656.223	1646.421	1533.775	1436.24	1324.422	1285.935	1369.842	1437.014	1308.932	981.929	971.509	1283.258	1123.305	1170.331	1107.99	1090.247	1096.6	1226.024	1458.583	1407.533	1340.216	1321.682	1283.415	1299.592	1232.197	1340.628	1351.474	1323.761	1412.016	1462.95	1649.622	1548.933	1525.897	1508.036	1492.434	1491.116	1502.847	1514.793	1514.793	1502.847	1491.116	1492.434	1508.036	1525.897	1548.933	1649.622	1462.95	1412.016	1323.761	1351.474	1340.628	1232.197	1299.592	1283.415	1321.682	1340.216	1407.533	1458.583	1226.024	1096.6	1090.247	1107.99	1170.331	1123.305	1283.258	971.509	981.929	1308.932	1437.014	1369.842	1285.935	1324.422	1436.24	1533.775
30	2007.563	1658.832	1679.75	1525.068	1438.674	1479.436	1487.054	-1	1317.716	1096.886	1273.186	1130.238	1043.366	1092.199	1111.459	1130.399	1371.582	1296.131	1411.875	1383.076	1265.322	1226.113	1276.144	1234.492	1190.986	1343.252	1381.009	1404.417	1432.424	1454.613	1444.37	1504.685	1448.15	1410.677	1414.223	1439.376	1434.904	1401.239	1388.518	1388.518	1401.239	1434.904	1439.376	1414.223	1410.677	1448.15	1504.685	1444.37	1454.613	1432.424	1404.417	1381.009	1343.252	1190.986	1234.492	1276.144	1226.113	1265.322	1383.076	1411.875	1296.131	1371.582	1130.399	1111.459	1092.199	1043.366	1130.238	1273.186	1096.886	1317.716	-1	1487.054	1479.436	1438.674	1525.068
31	1976.833	1436.257	1396.082	903.361	1287.948	1449.811	1585.539	1595.402	1735.306	1499.906	1503.663	1270.972	1351.13	865.46	-1	959.559	1214.914	1242.532	1305.117	1358.061	1343.685	1319.862	1336.257	1323.047	1289.739	1150.045	1215.418	1222.544	1326.514	1386.271	1446.53	1644.56	1603.329	1669.23	1670	1651.751	1659.303	1693.105	1709.791	1709.791	1693.105	1659.303	1651.751	1670	1669.23	1603.329	1644.56	1446.53	1386.271	1326.514	1222.544	1215.418	1150.045	1289.739	1323.047	1336.257	1319.862	1343.685	1358.061	1305.117	1242.532	1214.914	959.559	-1	865.46	1351.13	1270.972	1503.663	1499.906	1735.306	1595.402	1585.539	1449.811	1287.948	903.361
32	1784.665	1666.729	1610.909	1601.473	1603.505	1644.54	-1	-1	-1	1607.183	1390.265	1360.092	1380.99	1476.305	1004.876	1287.578	1240.661	1140.296	1415.277	1259.906	1383.809	1305.236	1268.602	1286.334	1211.858	1222.437	1224.759	1376.699	1284.02	1312.977	1293.568	1310.302	1506.315	1458.184	1457.383	1465.433	1461.203	1445.373	1436.978	1436.978	1445.373	1461.203	1465.433	1457.383	1458.184	1506.315	1310.302	1293.568	1312.977	1284.02	1376.699	1224.759	1222.437	1211.858	1286.334	1268.602	1305.236	1383.809	1259.906	1415.277	1140.296	1240.661	1287.578	1004.876	1476.305	1380.99	1360.092	1390.265	1607.183	-1	-1	-1	1644.54	1603.505	1601.473
33	1911.868	1642.619	1688.432	1696.67	-1	-1	1686.419	1551.469	1545.573	-1	-1	904.386	1084.849	945.402	1002.177	1176.231	1169.794	1177.259	1159.024	1110.013	1371.224	1336.972	1264.032	1345.858	1384.036	1326.969	1237.441	1246.405	1242.955	1246.134	1217.447	1326.382	1401.926	1397.173	1410.321	1424.084	1423.099	1408.265	1394.991	1394.991	1408.265	1423.099	1424.084	1410.321	1397.173	1401.926	1326.382	1217.447	1246.134	1242.955	1246.405	1237.441	1326.969	1384.036	1345.858	1264.032	1336.972	1371.224	1110.013	1159.024	1177.259	1169.794	1176.231	1002.177	945.402	1084.849	904.386	-1	-1	1545.573	1551.469	1686.419	-1	-1	1696.67
