lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
4	-1	1215.572	1266.281	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	-1	1183.991	1222.387	-1	-1	-1	-1	-1	1484.932	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1484.932	-1	-1	-1	-1	-1
6	1184.749	1429.042	1556.668	-1	-1	-1	-1	-1	-1	1162.823	-1	-1	-1	-1	-1	-1	-1	-1	1396.643	-1	-1	-1	-1	1850.775	1762.22	1664.779	1752.775	1629.642	1813.233	1466.767	1781.089	-1	-1	-1	-1	1820.715	1807.456	1838.608	-1	-1	1838.608	1807.456	1820.715	-1	-1	-1	-1	1781.089	1466.767	1813.233	1629.642	1752.775	1664.779	1762.22	1850.775	-1	-1	-1	-1	1396.643	-1	-1	-1	-1	-1	-1	-1	-1	1162.823	-1	-1	-1	-1	-1	-1
7	1397.642	1450.061	1511.021	-1	-1	-1	-1	-1	-1	-1	1525.048	1384.413	1181.408	1282.132	1283.571	-1	1307.13	1304.48	1404.513	1449.917	1512.241	1606.687	1688.04	1753.631	1694.844	1648.199	1711.189	1499.39	1744.328	1452.528	1535.47	1552.894	1946.908	1914.698	1929.581	1943.468	1939.733	1918.973	1897.511	1897.511	1918.973	1939.733	1943.468	1929.581	1914.698	1946.908	1552.894	1535.47	1452.528	1744.328	1499.39	1711.189	1648.199	1694.844	1753.631	1688.04	1606.687	1512.241	1449.917	1404.513	1304.48	1307.13	-1	1283.571	1282.132	1181.408	1384.413	1525.048	-1	-1	-1	-1	-1	-1	-1
8	1440.969	1495.569	-1	-1	-1	-1	-1	-1	-1	1339.525	1468.087	1338.02	1251.294	1377.145	1389.272	1419.589	1488.992	1521.171	1534.094	1578.273	1576.739	1577.163	1658.85	1604.905	1780.192	1773.708	1864.051	1680.205	1725.723	1702.3	1649.532	1594.856	1813.178	1779.797	1828.519	1863.015	1858.807	1817.14	1766.801	1766.801	1817.14	1858.807	1863.015	1828.519	1779.797	1813.178	1594.856	1649.532	1702.3	1725.723	1680.205	1864.051	1773.708	1780.192	1604.905	1658.85	1577.163	1576.739	1578.273	1534.094	1521.171	1488.992	1419.589	1389.272	1377.145	1251.294	1338.02	1468.087	1339.525	-1	-1	-1	-1	-1	-1
9	1381.376	-1	-1	-1	-1	-1	-1	-1	-1	1424.237	1406.423	1342.041	1355.282	1384.486	1452.343	1504.71	1493.576	1535.921	1623.456	1658.513	1661.703	1688.841	1775.207	1773.737	1787.335	1723.303	1896.932	1733.377	1703.954	1842.868	1771.889	1645.209	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1645.209	1771.889	1842.868	1703.954	1733.377	1896.932	1723.303	1787.335	1773.737	1775.207	1688.841	1661.703	1658.513	1623.456	1535.921	1493.576	1504.71	1452.343	1384.486	1355.282	1342.041	1406.423	1424.237	-1	-1	-1	-1	-1	-1
10	1609.835	-1	-1	-1	-1	-1	-1	-1	1503.386	1323.62	1342.388	1315.232	1363.573	1406.334	1437.68	1486.965	1545.768	1572.468	1677.385	1736.159	1756.236	1842.979	1931.818	-1	-1	-1	1871.228	-1	1902.435	1685.418	1799.911	1860.717	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1860.717	1799.911	1685.418	1902.435	-1	1871.228	-1	-1	-1	1931.818	1842.979	1756.236	1736.159	1677.385	1572.468	1545.768	1486.965	1437.68	1406.334	1363.573	1315.232	1342.388	1323.62	1503.386	-1	-1	-1	-1	-1
11	1646.862	1602.423	-1	-1	-1	-1	-1	1595.227	1558.357	1383.935	1416.262	1423.769	1416.682	1495.438	1528.557	1605.465	1618.737	1659.948	1707.188	1736.011	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1785.912	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1785.912	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1736.011	1707.188	1659.948	1618.737	1605.465	1528.557	1495.438	1416.682	1423.769	1416.262	1383.935	1558.357	1595.227	-1	-1	-1	-1
12	-1	1420.146	-1	-1	-1	-1	-1	1521.832	1296.869	1341.285	1414.635	1463.128	1431.51	1505.38	1541.763	1623.728	1655.621	1753.129	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1753.129	1655.621	1623.728	1541.763	1505.38	1431.51	1463.128	1414.635	1341.285	1296.869	1521.832	-1	-1	-1	-1
13	-1	-1	-1	-1	-1	-1	-1	1670.571	1472.009	1465.138	1482.346	1532.632	1510.211	1549.218	1615.717	1716.396	1833.671	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1833.671	1716.396	1615.717	1549.218	1510.211	1532.632	1482.346	1465.138	1472.009	1670.571	-1	-1	-1	-1
14	1493.702	-1	-1	-1	-1	-1	-1	1588.949	1376.471	1477.582	1423.91	1431.299	1441.794	1397.274	1595.436	1806.758	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1806.758	1595.436	1397.274	1441.794	1431.299	1423.91	1477.582	1376.471	1588.949	-1	-1	-1	-1
15	1462.686	-1	-1	-1	-1	-1	-1	1670.446	1502.066	1495.716	1518.928	1576.538	1509.91	1569.863	1759.297	1697.561	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1697.561	1759.297	1569.863	1509.91	1576.538	1518.928	1495.716	1502.066	1670.446	-1	-1	-1	-1
16	1386.82	1597.172	1646.323	-1	-1	-1	-1	-1	1560.424	1598.928	1673.111	1751.418	-1	1614.937	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1614.937	-1	1751.418	1673.111	1598.928	1560.424	-1	-1	-1	-1	-1
