2	-1	1016.459	1192.559	-1	-1	-1	-1	1251.374	874.979	847.253	835.737	834.578	843.861	837.975	831.018	830.371	833.989	843.778	864.652	914.885	977.859	1027.865	1037.381	1101.336	1125.383	1120.642	1141.076	1146.558	1180.215	1228.094	1318.047	1397.421	1512.73	1527.723	1523.625	1463.471	1465.058	1529.832	1537.917	1537.917	1529.832	1465.058	1463.471	1523.625	1527.723	1512.73	1397.421	1318.047	1228.094	1180.215	1146.558	1141.076	1120.642	1125.383	1101.336	1037.381	1027.865	977.859	914.885	864.652	843.778	833.989	830.371	831.018	837.975	843.861	834.578	835.737	847.253	874.979	1251.374	-1	-1	-1	-1
3	-1	1222.018	1219.741	-1	-1	-1	-1	1254.802	934.916	856.994	861.829	871.716	876.207	870.081	872.395	888.283	913.521	980.624	1087.413	1239.547	1387.383	1456.914	1493.601	1496.806	1480.867	1459.145	1486.676	1455.474	1524.394	1514.054	1613.626	1652.213	1821.392	1829.278	1843.305	1823.963	1824.941	1846.212	1834.145	1834.145	1846.212	1824.941	1823.963	1843.305	1829.278	1821.392	1652.213	1613.626	1514.054	1524.394	1455.474	1486.676	1459.145	1480.867	1496.806	1493.601	1456.914	1387.383	1239.547	1087.413	980.624	913.521	888.283	872.395	870.081	876.207	871.716	861.829	856.994	934.916	1254.802	-1	-1	-1	-1
4	-1	1044.642	1199.731	-1	-1	-1	-1	-1	1071.366	913.793	791.984	847.157	891.911	937.17	997.501	1094.735	1221.889	1354.93	1486.137	1538.793	1595.958	1600.897	1628.583	1628.268	1640.753	1655.193	1670.177	1641.78	1643.614	1651.388	1691.631	1663.593	1700.981	1692.321	1696.867	1703.992	1702.876	1693.428	1686.58	1686.58	1693.428	1702.876	1703.992	1696.867	1692.321	1700.981	1663.593	1691.631	1651.388	1643.614	1641.78	1670.177	1655.193	1640.753	1628.268	1628.583	1600.897	1595.958	1538.793	1486.137	1354.93	1221.889	1094.735	997.501	937.17	891.911	847.157	791.984	913.793	1071.366	-1	-1	-1	-1	-1
5	-1	1455.004	1467.679	-1	-1	-1	-1	-1	1223.842	1084.746	1007.291	1100.542	1139.08	1225.476	1295.733	1368.858	1419.184	1464.703	1515.133	1546.262	1575.011	1599.236	1629.477	1644.872	1664.268	1673.054	1690.669	1692.321	1693.446	1693.569	1708.648	1675.576	1708.185	1703.293	1704.858	1705.564	1704.94	1702.988	1700.192	1700.192	1702.988	1704.94	1705.564	1704.858	1703.293	1708.185	1675.576	1708.648	1693.569	1693.446	1692.321	1690.669	1673.054	1664.268	1644.872	1629.477	1599.236	1575.011	1546.262	1515.133	1464.703	1419.184	1368.858	1295.733	1225.476	1139.08	1100.542	1007.291	1084.746	1223.842	-1	-1	-1	-1	-1
6	-1	1435.099	1491.708	-1	-1	-1	-1	1211.056	1138.661	1044.725	1059.429	1144.769	1270.484	1328.822	1393.447	1441.925	1485.785	1522.114	1559.493	1590.508	1620.981	1642.868	1673.47	1693.268	1714.59	1720.731	1738.166	1741.312	1748.436	1756.935	1783.18	1786.736	1784.479	1797.275	1799.914	1798.128	1799.795	1804.992	1805.653	1805.653	1804.992	1799.795	1798.128	1799.914	1797.275	1784.479	1786.736	1783.18	1756.935	1748.436	1741.312	1738.166	1720.731	1714.59	1693.268	1673.47	1642.868	1620.981	1590.508	1559.493	1522.114	1485.785	1441.925	1393.447	1328.822	1270.484	1144.769	1059.429	1044.725	1138.661	1211.056	-1	-1	-1	-1
7	-1	1400.836	1423.801	-1	-1	-1	-1	1189.342	1135.779	1100.374	1176.687	1264.543	1327.009	1384.806	1434.01	1481.966	1522.129	1554.253	1595.853	1621.359	1653.473	1680.189	1723.381	1746.491	1777.145	1801.302	1827.427	1826.105	1844.97	1859.505	1852.199	1859.168	1862.332	1884.364	1889.871	1887.757	1890.778	1899.282	1899.763	1899.763	1899.282	1890.778	1887.757	1889.871	1884.364	1862.332	1859.168	1852.199	1859.505	1844.97	1826.105	1827.427	1801.302	1777.145	1746.491	1723.381	1680.189	1653.473	1621.359	1595.853	1554.253	1522.129	1481.966	1434.01	1384.806	1327.009	1264.543	1176.687	1100.374	1135.779	1189.342	-1	-1	-1	-1
8	-1	1250.695	1278.802	1311.011	1324.127	1279.118	1189.926	986.561	1103.166	1144.128	1250.44	1295.57	1366.945	1419.52	1468.02	1511.565	1550.248	1586.842	1628.005	1664.692	1713.509	1742.607	1797.039	1833.497	1881.31	1938.464	1980.538	1975.395	1983.146	1932.274	1970.423	2077.744	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2077.744	1970.423	1932.274	1983.146	1975.395	1980.538	1938.464	1881.31	1833.497	1797.039	1742.607	1713.509	1664.692	1628.005	1586.842	1550.248	1511.565	1468.02	1419.52	1366.945	1295.57	1250.44	1144.128	1103.166	986.561	1189.926	1279.118	1324.127	1311.011
9	-1	-1	-1	-1	-1	1321.346	1123.083	1056.862	1141.103	1222.834	1272.758	1337.458	1393.054	1441.935	1493.017	1531.968	1576.335	1612.678	1663.929	1706.358	1765.753	1838.537	1926.943	2019	-1	-1	-1	-1	2025.056	1931.91	2028.357	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2028.357	1931.91	2025.056	-1	-1	-1	-1	2019	1926.943	1838.537	1765.753	1706.358	1663.929	1612.678	1576.335	1531.968	1493.017	1441.935	1393.054	1337.458	1272.758	1222.834	1141.103	1056.862	1123.083	1321.346	-1	-1
10	-1	-1	-1	-1	1297.128	1066.696	1045.468	1086.162	1193.718	1246.296	1309.819	1369.353	1422.676	1462.97	1508.822	1548.347	1582.61	1629.084	1680.24	1743.611	1826.836	1998.768	-1	-1	-1	-1	-1	-1	1990.996	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1990.996	-1	-1	-1	-1	-1	-1	1998.768	1826.836	1743.611	1680.24	1629.084	1582.61	1548.347	1508.822	1462.97	1422.676	1369.353	1309.819	1246.296	1193.718	1086.162	1045.468	1066.696	1297.128	-1
11	-1	-1	1602.216	1425.3	1030.783	947.432	1041.092	1122.836	1208.406	1268.611	1328.699	1378.509	1427.66	1472.267	1514.748	1551.72	1591.156	1645.577	1702.781	1801.661	1996.653	-1	-1	-1	-1	-1	-1	-1	1946.884	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1946.884	-1	-1	-1	-1	-1	-1	-1	1996.653	1801.661	1702.781	1645.577	1591.156	1551.72	1514.748	1472.267	1427.66	1378.509	1328.699	1268.611	1208.406	1122.836	1041.092	947.432	1030.783	1425.3
12	-1	-1	-1	1565.352	1119.681	972.408	1040.911	1144.702	1220.107	1271.762	1325.374	1375.364	1427.335	1467.674	1515.173	1557.67	1589.577	1656.069	1733.173	1877.081	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1877.081	1733.173	1656.069	1589.577	1557.67	1515.173	1467.674	1427.335	1375.364	1325.374	1271.762	1220.107	1144.702	1040.911	972.408	1119.681	1565.352
13	-1	-1	1447.733	1222.922	1113.901	1102.857	1136.124	1183.736	1254.623	1307.597	1347.918	1399.054	1430.111	1470.832	1500.616	1544.663	1596.64	1669.849	1775.148	1964.788	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1964.788	1775.148	1669.849	1596.64	1544.663	1500.616	1470.832	1430.111	1399.054	1347.918	1307.597	1254.623	1183.736	1136.124	1102.857	1113.901	1222.922
14	-1	-1	1579.694	1245.544	1098.783	1086.947	1118.052	1188.71	1248.745	1302.029	1331.029	1386.525	1426.803	1456.254	1484.898	1536.081	1576.722	1663.022	1836.882	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1836.882	1663.022	1576.722	1536.081	1484.898	1456.254	1426.803	1386.525	1331.029	1302.029	1248.745	1188.71	1118.052	1086.947	1098.783	1245.544
15	1411.417	-1	1509.247	1195.397	1129.168	1128.062	1152.989	1213.043	1260.655	1303.509	1332.869	1365.744	1404.947	1438.032	1487.04	1526.801	1578.364	1749.086	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1749.086	1578.364	1526.801	1487.04	1438.032	1404.947	1365.744	1332.869	1303.509	1260.655	1213.043	1152.989	1128.062	1129.168	1195.397
16	-1	-1	1214.015	1113.513	1125.406	1145.609	1172.318	1226.455	1276.234	1316.573	1339.944	1380.537	1413.755	1443.028	1462.485	1510.844	1536.478	1572.809	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1572.809	1536.478	1510.844	1462.485	1443.028	1413.755	1380.537	1339.944	1316.573	1276.234	1226.455	1172.318	1145.609	1125.406	1113.513
17	-1	-1	1308.107	1145.998	1115.139	1120.295	1138.413	1191.688	1243.498	1278.689	1330.212	1360.219	1390.957	1412.55	1462.614	1536.097	1619.837	1717.243	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1717.243	1619.837	1536.097	1462.614	1412.55	1390.957	1360.219	1330.212	1278.689	1243.498	1191.688	1138.413	1120.295	1115.139	1145.998
18	-1	1323.02	1185.15	1168.409	1180.69	1190.046	1204.041	1210.397	1265.168	1293.161	1295.463	1340.404	1353.555	1385.918	1430.68	1436.207	1518.146	-1	-1	-1	-1	-1	-1	-1	-1	1750.548	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1750.548	-1	-1	-1	-1	-1	-1	-1	-1	1518.146	1436.207	1430.68	1385.918	1353.555	1340.404	1295.463	1293.161	1265.168	1210.397	1204.041	1190.046	1180.69	1168.409
19	-1	1446.495	1170.103	1149.885	1155.056	1166.117	1180.576	1215.383	1247.021	1260.245	1311.625	1331.476	1342.811	1361.072	1380.797	1436.484	1484.585	1561.502	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1561.502	1484.585	1436.484	1380.797	1361.072	1342.811	1331.476	1311.625	1260.245	1247.021	1215.383	1180.576	1166.117	1155.056	1149.885
20	-1	-1	1368.181	1223.338	1157.367	1138.801	1139.641	1189.175	1235.233	1255.993	1286.716	1297.561	1341.151	1369.449	1426.396	1419.419	1299.154	1597.027	1591.366	-1	1574.819	1546.57	1589.844	1601.385	1667.688	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1667.688	1601.385	1589.844	1546.57	1574.819	-1	1591.366	1597.027	1299.154	1419.419	1426.396	1369.449	1341.151	1297.561	1286.716	1255.993	1235.233	1189.175	1139.641	1138.801	1157.367	1223.338
21	-1	1417.959	1281.743	1182.259	1126.343	1103.581	1101.421	1156.387	1196.83	1232.026	1261.349	1304.136	1331.201	1357.95	1445.067	1516.522	-1	1524.885	1555.234	1595.588	-1	-1	1706.218	1694.372	1745.97	1794.206	1789.295	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1789.295	1794.206	1745.97	1694.372	1706.218	-1	-1	1595.588	1555.234	1524.885	-1	1516.522	1445.067	1357.95	1331.201	1304.136	1261.349	1232.026	1196.83	1156.387	1101.421	1103.581	1126.343	1182.259
22	-1	1321.67	1218.959	1187.233	1172.019	1165.522	1164.149	1164.658	1208.259	1200.735	1199.637	1225.849	1283.989	1313.695	1245.098	1348.858	1325.557	1494.344	1682.715	1637.613	1611.131	1551.716	1661.889	1696.222	1686.818	-1	-1	1757.821	1759.552	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1759.552	1757.821	-1	-1	1686.818	1696.222	1661.889	1551.716	1611.131	1637.613	1682.715	1494.344	1325.557	1348.858	1245.098	1313.695	1283.989	1225.849	1199.637	1200.735	1208.259	1164.658	1164.149	1165.522	1172.019	1187.233
23	-1	1362.194	1208.519	1173.073	1155.373	1147.585	1150.291	1152.684	1207.478	1237.03	1215.331	1269.039	1230.144	1289.104	1229.525	1321.816	1105.859	1161.242	1390.177	1231.444	1474.868	1419.908	1483.799	1768.051	1751.6	-1	1710.422	1674.292	1711.349	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1711.349	1674.292	1710.422	-1	1751.6	1768.051	1483.799	1419.908	1474.868	1231.444	1390.177	1161.242	1105.859	1321.816	1229.525	1289.104	1230.144	1269.039	1215.331	1237.03	1207.478	1152.684	1150.291	1147.585	1155.373	1173.073
24	-1	1305.913	1205.799	1155.213	1122.48	1108.68	1109.969	1168.715	1202.841	1273.569	1222.199	1255.799	1252.083	1273.037	1128.29	1294.451	1104.666	1164.664	1250.814	1332.895	1535.727	1650.705	1538.869	1589.417	1678.171	1592.944	1599.085	1643.805	1528.847	1670.765	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1670.765	1528.847	1643.805	1599.085	1592.944	1678.171	1589.417	1538.869	1650.705	1535.727	1332.895	1250.814	1164.664	1104.666	1294.451	1128.29	1273.037	1252.083	1255.799	1222.199	1273.569	1202.841	1168.715	1109.969	1108.68	1122.48	1155.213
25	-1	-1	1329.522	1209.173	1141.256	1124.524	1121.726	1184.924	1189.093	1188.945	1145.447	1225.38	1210.394	1175.833	1100.284	1071.302	1067.641	1040.069	1329.248	1427.012	-1	1591.05	-1	1651.835	-1	1759.609	1676.344	1573.133	1572.053	1698.091	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1698.091	1572.053	1573.133	1676.344	1759.609	-1	1651.835	-1	1591.05	-1	1427.012	1329.248	1040.069	1067.641	1071.302	1100.284	1175.833	1210.394	1225.38	1145.447	1188.945	1189.093	1184.924	1121.726	1124.524	1141.256	1209.173
26	-1	-1	1426.929	1328.88	1205.536	1111.9	1082.864	1178.447	1161.3	1218.157	1192.839	1150.122	1154.753	1169.791	1079.441	1097.171	1159.548	1025.064	1230.756	1379.116	1414.325	1472.59	1500.583	1527.375	1548.58	1683.733	1641.57	1659.827	1583.794	-1	-1	-1	-1	1754.562	1768.029	-1	1795.509	1760.953	1743.871	1743.871	1760.953	1795.509	-1	1768.029	1754.562	-1	-1	-1	-1	1583.794	1659.827	1641.57	1683.733	1548.58	1527.375	1500.583	1472.59	1414.325	1379.116	1230.756	1025.064	1159.548	1097.171	1079.441	1169.791	1154.753	1150.122	1192.839	1218.157	1161.3	1178.447	1082.864	1111.9	1205.536	1328.88
27	-1	1366.953	1218.63	1164.514	1108.031	1076.373	1093.288	1125.836	1260.226	1197.25	1308.716	1217.888	1250.021	1155.831	1045.118	981.415	970.42	1088.342	1143.529	1354.825	1419.124	1439.167	1493.147	1482.591	1596.289	1534.692	1582.888	1556.728	1524.864	1587.693	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1587.693	1524.864	1556.728	1582.888	1534.692	1596.289	1482.591	1493.147	1439.167	1419.124	1354.825	1143.529	1088.342	970.42	981.415	1045.118	1155.831	1250.021	1217.888	1308.716	1197.25	1260.226	1125.836	1093.288	1076.373	1108.031	1164.514
28	-1	-1	1502.697	1447.194	1354.909	1190.644	1072.574	1157.842	1241.817	1249.641	1240.017	1146.337	1136.03	1118.136	1034.088	983.127	997.89	1006.367	1062.676	1149.22	1305.068	1315.57	1523.916	1313.004	1540.55	1605.989	1608.525	1526.076	1504.937	1654.384	-1	1765.029	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1765.029	-1	1654.384	1504.937	1526.076	1608.525	1605.989	1540.55	1313.004	1523.916	1315.57	1305.068	1149.22	1062.676	1006.367	997.89	983.127	1034.088	1118.136	1136.03	1146.337	1240.017	1249.641	1241.817	1157.842	1072.574	1190.644	1354.909	1447.194
29	-1	-1	1406.054	1346.293	1250.843	1152.064	1167.96	1215.218	1264.922	1287.315	1278.136	1267.249	1144.867	1127.05	1017.985	993.055	1025.189	1013.129	1064.137	1185.541	1217.016	1376.074	1439.547	1372.939	1564.759	1538.165	1571.299	1415.851	1303.904	1534.104	1599.347	-1	1737.379	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1737.379	-1	1599.347	1534.104	1303.904	1415.851	1571.299	1538.165	1564.759	1372.939	1439.547	1376.074	1217.016	1185.541	1064.137	1013.129	1025.189	993.055	1017.985	1127.05	1144.867	1267.249	1278.136	1287.315	1264.922	1215.218	1167.96	1152.064	1250.843	1346.293
30	-1	-1	1503.342	-1	-1	-1	1359.393	1180.553	1185.282	1276.893	1162.802	1180.081	1166.222	1058.979	1057.873	984.744	1040.508	1005.053	1057.713	1169.729	1258.247	1326.064	1220.133	1338.883	1300.076	1373.439	1350.648	1331.184	1443.84	1443.82	1506.159	-1	1697.327	1733.633	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1733.633	1697.327	-1	1506.159	1443.82	1443.84	1331.184	1350.648	1373.439	1300.076	1338.883	1220.133	1326.064	1258.247	1169.729	1057.713	1005.053	1040.508	984.744	1057.873	1058.979	1166.222	1180.081	1162.802	1276.893	1185.282	1180.553	1359.393	-1	-1	-1
31	-1	1376.134	1321.444	1323.066	1330.76	-1	-1	-1	1314.97	1385.541	1317.231	1175.733	1177.948	1258.073	1117.406	1221.505	986.656	938.305	1030.335	1025.338	1242.722	1376.862	1331.315	1355.941	1337.044	1391.132	1355.143	1434.262	1366.388	1542.906	1531.174	1648.425	1555.832	1540.873	1539.207	1559.155	1556.744	1530.514	1527.353	1527.353	1530.514	1556.744	1559.155	1539.207	1540.873	1555.832	1648.425	1531.174	1542.906	1366.388	1434.262	1355.143	1391.132	1337.044	1355.941	1331.315	1376.862	1242.722	1025.338	1030.335	938.305	986.656	1221.505	1117.406	1258.073	1177.948	1175.733	1317.231	1385.541	1314.97	-1	-1	-1	1330.76	1323.066
32	-1	-1	-1	-1	-1	-1	-1	1335.405	1421.942	1380.606	1271.161	1157.971	1156.513	1108.052	1139.354	1047.174	1078.496	975.016	1104.65	1083.237	1177.031	1185.497	1202.17	1341.756	1356.126	1364.202	1326.127	1367.001	1449.251	1580.627	1342.748	1548.102	1471.549	1533.016	1535.938	1510.133	1518.756	1559.296	1571.593	1571.593	1559.296	1518.756	1510.133	1535.938	1533.016	1471.549	1548.102	1342.748	1580.627	1449.251	1367.001	1326.127	1364.202	1356.126	1341.756	1202.17	1185.497	1177.031	1083.237	1104.65	975.016	1078.496	1047.174	1139.354	1108.052	1156.513	1157.971	1271.161	1380.606	1421.942	1335.405	-1	-1	-1	-1
33	-1	-1	-1	-1	1332.514	1303.689	1349.865	1350.742	1376.171	1386.113	1466.503	1467.846	1378.001	1326.354	1206.654	1081.643	965.455	959.506	1174.29	1110.753	1270.738	1308.006	1156.683	1150.318	1233.271	1297.575	1269.919	1302.401	1213.021	1411.551	1397.546	1460.186	1152.962	1162.03	1171.223	1202.591	1203.342	1174.158	1166.865	1166.865	1174.158	1203.342	1202.591	1171.223	1162.03	1152.962	1460.186	1397.546	1411.551	1213.021	1302.401	1269.919	1297.575	1233.271	1150.318	1156.683	1308.006	1270.738	1110.753	1174.29	959.506	965.455	1081.643	1206.654	1326.354	1378.001	1467.846	1466.503	1386.113	1376.171	1350.742	1349.865	1303.689	1332.514	-1
34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1178.836	1207.375	926.309	912.371	751.242	792.939	932.553	1017.091	1063.298	1368.975	1280.525	1181.516	1066.708	1279.3	1258.575	1287.384	1337.323	1426.579	1279.855	1399.085	1520.66	1522.34	1304.295	1288.367	1257.415	1241.127	1239.266	1252.164	1279.233	1279.233	1252.164	1239.266	1241.127	1257.415	1288.367	1304.295	1522.34	1520.66	1399.085	1279.855	1426.579	1337.323	1287.384	1258.575	1279.3	1066.708	1181.516	1280.525	1368.975	1063.298	1017.091	932.553	792.939	751.242	912.371	926.309	1207.375	1178.836	-1	-1	-1	-1	-1	-1	-1
35	-1	-1	-1	-1	-1	-1	1323.373	1254.487	1227.654	1233.48	1134.222	1117.75	1054.618	1284.692	1409.173	574.413	1245.56	-1	1255.34	1278.676	-1	1253.431	1203.322	1215.028	1172.719	1203.373	1140.74	1091.292	1187.752	1264.522	1205.569	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1205.569	1264.522	1187.752	1091.292	1140.74	1203.373	1172.719	1215.028	1203.322	1253.431	-1	1278.676	1255.34	-1	1245.56	574.413	1409.173	1284.692	1054.618	1117.75	1134.222	1233.48	1227.654	1254.487	1323.373	-1	-1	-1
36	-1	-1	1518.267	-1	-1	-1	-1	-1	-1	1401.459	1473.877	1302.136	1256.597	1035.728	1122.672	1330.727	-1	-1	-1	-1	-1	1263.805	1264.956	1205.55	1088.381	1246.552	1153.031	1291.113	1306.155	1295.97	-1	-1	-1	-1	1512.116	1356.23	1354.595	1511.42	-1	-1	1511.42	1354.595	1356.23	1512.116	-1	-1	-1	-1	1295.97	1306.155	1291.113	1153.031	1246.552	1088.381	1205.55	1264.956	1263.805	-1	-1	-1	-1	-1	1330.727	1122.672	1035.728	1256.597	1302.136	1473.877	1401.459	-1	-1	-1	-1	-1	-1
