lateral	-38.5	-37.5	-36.5	-35.5	-34.5	-33.5	-32.5	-31.5	-30.5	-29.5	-28.5	-27.5	-26.5	-25.5	-24.5	-23.5	-22.5	-21.5	-20.5	-19.5	-18.5	-17.5	-16.5	-15.5	-14.5	-13.5	-12.5	-11.5	-10.5	-9.5	-8.5	-7.5	-6.5	-5.5	-4.5	-3.5	-2.5	-1.5	-0.5	0.5	1.5	2.5	3.5	4.5	5.5	6.5	7.5	8.5	9.5	10.5	11.5	12.5	13.5	14.5	15.5	16.5	17.5	18.5	19.5	20.5	21.5	22.5	23.5	24.5	25.5	26.5	27.5	28.5	29.5	30.5	31.5	32.5	33.5	34.5	35.5
DFB	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
mm																																																																											
3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1199.719	-1	-1	-1	1173.531	1226.314	1284.902	1225.365	1313.726	1333.37	1399.316	-1	-1	1407.062	1346.322	1346.322	1407.062	-1	-1	1399.316	1333.37	1313.726	1225.365	1284.902	1226.314	1173.531	-1	-1	-1	1199.719	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1289.106	-1	-1	-1	-1	-1	-1	-1	-1	-1	1133.399	1140.462	1092.563	1125.085	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1125.085	1092.563	1140.462	1133.399	-1	-1	-1	-1	-1	-1	-1	-1	-1	1289.106	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1363.137	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1185.286	1146.987	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1146.987	1185.286	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1363.137	-1	-1	-1	-1	-1	-1	-1	-1	-1
6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1265.311	1209.768	1183.793	-1	-1	1244.345	-1	-1	-1	-1	-1	-1	-1	-1	-1	1301.045	1301.045	-1	-1	-1	-1	-1	-1	-1	-1	-1	1244.345	-1	-1	1183.793	1209.768	1265.311	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1173.726	1168.227	1234.343	1191.178	-1	1405.019	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1405.019	-1	1191.178	1234.343	1168.227	1173.726	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1279.164	-1	-1	-1	-1	-1	-1	-1	1383.519	-1	-1	-1	1282.952	-1	-1	-1	-1	-1	1395.859	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1395.859	-1	-1	-1	-1	-1	1282.952	-1	-1	-1	1383.519	-1	-1	-1	-1	-1	-1	-1	1279.164	-1	-1	-1	-1	-1	-1	-1	-1	-1
9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1307.122	1273.76	1336.03	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1336.03	1273.76	1307.122	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1538.619	-1	-1	-1	-1	-1	-1	-1	1205.955	1201.819	1130.077	1164.523	1170.179	1253.824	-1	-1	-1	-1	1330.682	1421.069	1440.692	1446.959	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1446.959	1440.692	1421.069	1330.682	-1	-1	-1	-1	1253.824	1170.179	1164.523	1130.077	1201.819	1205.955	-1	-1	-1	-1	-1	-1	-1	1538.619	-1	-1	-1	-1	-1	-1	-1
11	-1	-1	-1	-1	-1	-1	-1	-1	-1	1420.852	1545.365	1474.011	1500.338	1513.167	-1	-1	-1	-1	-1	1229.096	1164.009	1161.211	1247.551	1199.114	-1	1336.792	-1	1376.291	-1	-1	-1	1630.627	1671.965	1662.42	1663.149	1666.872	1665.713	1659.411	1655.786	1655.786	1659.411	1665.713	1666.872	1663.149	1662.42	1671.965	1630.627	-1	-1	-1	1376.291	-1	1336.792	-1	1199.114	1247.551	1161.211	1164.009	1229.096	-1	-1	-1	-1	-1	1513.167	1500.338	1474.011	1545.365	1420.852	-1	-1	-1	-1	-1	-1
12	-1	-1	-1	-1	-1	-1	-1	-1	1433.212	1405.318	1410.945	1432.281	1406.028	1414.685	-1	-1	-1	1364.611	1329.793	1236.916	-1	-1	-1	-1	-1	-1	-1	1394.306	1476.755	1533.356	1651.483	1562.549	1735.464	1734.928	1740.23	1728.775	1728.746	1739.986	1734.609	1734.609	1739.986	1728.746	1728.775	1740.23	1734.928	1735.464	1562.549	1651.483	1533.356	1476.755	1394.306	-1	-1	-1	-1	-1	-1	-1	1236.916	1329.793	1364.611	-1	-1	-1	1414.685	1406.028	1432.281	1410.945	1405.318	1433.212	-1	-1	-1	-1	-1
